Date,VIXY_ret,VIXY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-12-16,0.0201500784547475,0.0213334418136108,0,0.9999999978787173,2.1212640762839926e-09,2.1212640762839926e-09,1.0,0.0029791356695600935
2024-12-17,0.0225093896964539,0.0205711037082063,0,0.9999999879248663,1.2075141856694133e-08,1.2075141856694133e-08,1.0,0.007767075039873493
2024-12-18,0.1564426217658871,0.0401904636670651,0,0.9990070549743852,0.000992945025593284,0.000992945025593284,1.0,0.041358885697267096
2024-12-19,0.0819127555372681,0.0433387318361339,0,0.9999186974104249,8.130258962486079e-05,8.130258962486079e-05,1.0,0.05543815050050453
2024-12-20,-0.1621680788344518,0.057650070061964,0,0.9994371997199122,0.0005628002801118411,0.0005628002801118411,1.0,0.023769353323980953
2024-12-23,-0.0652332974582636,0.0587670981076459,0,0.999964562409252,3.5437590782465835e-05,3.5437590782465835e-05,1.0,0.006692678141378733
2024-12-24,-0.0584141732682513,0.059683001501313,0,0.9999866818735768,1.3318126450660166e-05,1.3318126450660166e-05,0.9999933409367747,-0.009492034451562308
2024-12-26,0.0059973789398651,0.0596774965533507,0,0.9999816813114978,1.8318688522766663e-05,1.8318688522766663e-05,0.9999908406557386,-0.03958108301676671
2024-12-27,0.0467265549578587,0.060630178464772,0,0.9999260328525577,7.396714743440021e-05,7.396714743440021e-05,0.9999630164262828,-0.04661832313264859
2024-12-30,0.0207822740385009,0.0605759428838417,0,0.9999651829070407,3.481709299234786e-05,3.481709299234786e-05,0.9999825914535039,-0.010028252558058047
2024-12-31,0.0064624384357659,0.0605721326702596,0,0.9999779414730513,2.2058526946742315e-05,2.2058526946742315e-05,1.0,0.004310894620747853
2025-01-02,0.0206645874138714,0.0605753952421359,0,0.9999703590484772,2.9640951542311403e-05,2.9640951542311403e-05,1.0,0.020126646757172396
2025-01-03,-0.0552403678566023,0.0620598664594726,0,0.9999695620171842,3.0437982790225154e-05,3.0437982790225154e-05,1.0,0.007879097397878914
2025-01-06,-0.0076169283493288,0.0620978660236923,0,0.9999282719674782,7.172803257566837e-05,7.172803257566837e-05,0.9999641359837121,-0.002989599263558585
2025-01-07,0.0598065335104979,0.06325249409668,0,0.9995370109370906,0.00046298906291456215,0.00046298906291456215,1.0,0.004815252630840816
2025-01-08,-0.0065688704906361,0.0631899834779107,0,0.9996665936825527,0.00033340631748297254,0.00033340631748297254,1.0,0.002208990845560415
2025-01-10,0.0665000401220358,0.0646879291200588,0,0.9989837926017157,0.001016207398270487,0.001016207398270487,1.0,0.011376081387193294
2025-01-13,-0.020349609190746,0.0648541394254723,0,0.9996052201861226,0.00039477981388428266,0.00039477981388428266,1.0,0.018354233120364556
2025-01-14,-0.0199158838892772,0.0651193118385153,0,0.999593468179448,0.0004065318205050476,0.0004065318205050476,1.0,0.015894442012374877
2025-01-15,-0.0873810708818158,0.0683448431182711,0,0.9989986302103795,0.0010013697895913426,0.0010013697895913426,0.9994993151052043,-0.013543078866087865
2025-01-16,0.0018665854676517,0.068200906111826,0,0.9991328351167021,0.0008671648832638616,0.0008671648832638616,0.9995664175583681,-0.011855987674430309
2025-01-17,0.0055787653106081,0.0680160622784971,0,0.9994511608122244,0.0005488391877599021,0.0005488391877599021,0.99972558040612,-0.024040242636715847
2025-01-21,-0.0416529286831003,0.0575806380695723,0,0.9999817017253011,1.8298274695372656e-05,1.8298274695372656e-05,0.9999908508626523,-0.028300906535186705
2025-01-22,0.0139190635792947,0.0537205382595377,0,0.9999968750788579,3.1249211586985894e-06,3.1249211586985894e-06,0.9999984375394206,-0.021533917041472325
2025-01-23,-0.018764052698626,0.0409227424509144,0,0.999999936146198,6.385383282427882e-08,6.385383282427882e-08,0.9999999680730836,-0.0078105134048343655
2025-01-24,-0.0029182639736754,0.0385291893333416,0,0.9999999563253833,4.3674665814907206e-08,4.3674665814907206e-08,0.9999999781626672,-0.008767483293099785
2025-01-27,0.0620847664939829,0.0389138769732428,0,0.9999995522267547,4.4777327012255063e-07,4.4777327012255063e-07,1.0,0.0025337169435751747
2025-01-28,-0.0320957143409164,0.0396587495317499,0,0.9999999560293428,4.3970682195323106e-08,4.3970682195323106e-08,1.0,0.004445159812011955
2025-01-29,-0.0066398772164007,0.0381584450770434,0,0.9999999622822322,3.771775562316314e-08,3.771775562316314e-08,1.0,0.00033337165287287485
2025-01-30,-0.003814065452634,0.0377774960227867,0,0.9999999638795323,3.6120504893368505e-08,3.6120504893368505e-08,1.0,0.0033233691020712747
2025-01-31,0.0351983786985244,0.0387035917349909,0,0.9999998722280534,1.2777193732198827e-07,1.2777193732198827e-07,1.0,0.010946697636511234
2025-02-03,0.019183053910248,0.0386595906279379,0,0.9999999256325537,7.436739581062261e-08,7.436739581062261e-08,1.0,0.0023663551197642546
2025-02-04,-0.0279834175781677,0.0371320219663107,0,0.9999999754076047,2.4592419983242235e-08,2.4592419983242235e-08,1.0,0.003188814472313994
2025-02-05,-0.0225839495779705,0.0374309634964457,0,0.9999999729996037,2.7000418514638794e-08,2.7000418514638794e-08,1.0,3.400058012914542e-17
2025-02-06,-0.0057265216057772,0.0345557090173815,0,0.9999999830417893,1.695822928803173e-08,1.695822928803173e-08,0.9999999915208854,-0.0003824912306286064
2025-02-07,0.0334148303883506,0.0355775015647492,0,0.9999999410167693,5.8983247880643045e-08,5.8983247880643045e-08,0.9999999705083761,-0.0007392008926633664
2025-02-10,-0.0257866720879282,0.0319420865622317,0,0.9999999921508334,7.84918655504369e-09,7.84918655504369e-09,0.9999999960754067,-0.009733146092298606
2025-02-11,0.0037923687401599,0.031875831616334,0,0.9999999887343166,1.1265659512841513e-08,1.1265659512841513e-08,0.9999999943671702,-0.0033779888286330864
2025-02-12,-0.005694005434805,0.0317075056126982,0,0.999999990852757,9.147211349304119e-09,9.147211349304119e-09,1.0,1.3877787807814457e-17
2025-02-13,-0.0167949471464871,0.0253892674687926,0,0.999999997816758,2.1832760621698103e-09,2.1832760621698103e-09,0.9999999989083619,-0.0022136851081419663
2025-02-14,-0.003635963816503,0.0253775876856444,0,0.9999999974003231,2.5996691716062857e-09,2.5996691716062857e-09,0.9999999987001654,-0.009623843949112688
2025-02-18,-0.0043806423061121,0.0253177408579216,0,0.9999999974625098,2.5374837267662632e-09,2.5374837267662632e-09,0.9999999987312581,-0.005342637992749466
2025-02-19,-0.0122700925918143,0.0237317118857597,0,0.9999999983340331,1.6659585489788077e-09,1.6659585489788077e-09,0.9999999991670208,-0.008555130259144306
2025-02-20,0.0056629363088472,0.0235281041612815,0,0.9999999978142569,2.1856978212533228e-09,2.1856978212533228e-09,0.9999999989071511,-0.0062837419104138665
2025-02-21,0.0671744191698421,0.0276867693619409,0,0.999999946672348,5.332770643435713e-08,5.332770643435713e-08,1.0,0.010510131352851972
2025-02-24,0.0064073165291404,0.0276637503535841,0,0.9999999950142637,4.985750639133216e-09,4.985750639133216e-09,1.0,0.012518787421980654
2025-02-25,0.0072727523931748,0.024003970077458,0,0.9999999975190121,2.480934997298427e-09,2.480934997298427e-09,1.0,0.014849466361838032
2025-02-26,-0.0219788856027981,0.0233785943887665,0,0.9999999985833483,1.4166331865099888e-09,1.4166331865099888e-09,1.0,0.012907707759641274
2025-02-27,0.0556010741930452,0.0262665911781201,0,0.9999999779927295,2.200727171959973e-08,2.200727171959973e-08,1.0,0.02289533533648087
2025-02-28,-0.019903304626085,0.0267650868807976,0,0.9999999972093292,2.7906666501030924e-09,2.7906666501030924e-09,1.0,0.005479790577295453
2025-03-03,0.0789940716060591,0.0309693972925662,0,0.9999997927298169,2.0727022498213673e-07,2.0727022498213673e-07,1.0,0.019997141592679193
2025-03-04,0.0254725943697579,0.0311466714151511,0,0.9999999827624607,1.7237553691076412e-08,1.7237553691076412e-08,1.0,0.023637109987995814
2025-03-05,-0.0469609064297717,0.0324917596909112,0,0.9999999906368657,9.363109485588793e-09,9.363109485588793e-09,1.0,0.018640705822601095
2025-03-06,0.1051918406443849,0.0387599566579895,0,0.9999932060761697,6.7939238557006946e-06,6.7939238557006946e-06,1.0,0.028558859112869033
2025-03-07,-0.0464296142792592,0.0407196564877411,0,0.9999999295142767,7.04856716247571e-08,7.04856716247571e-08,1.0,0.023253597182234194
2025-03-10,0.1034298302206939,0.0456205574816747,0,0.9999698005965588,3.0199403395434593e-05,3.0199403395434593e-05,1.0,0.02814074890516115
2025-03-11,-0.0001793622588856,0.0448344065692865,0,0.9999997597805366,2.4021940892655736e-07,2.4021940892655736e-07,1.0,0.023010357579432452
