Date,AAPL_ret,AAPL_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-10-11,-0.006526655783982,0.0164783426867717,0,0.9999999999629381,3.7115356055195854e-11,3.7115356055195854e-11,1.0,0.0006602855386765007
2024-10-14,0.0163455997018005,0.0152762836241713,0,0.9999999999985221,1.4415492550166146e-12,1.4415492550166146e-12,1.0,0.0084871348226018
2024-10-15,0.0109642789342116,0.0153668965177772,0,0.9999999999979536,2.064194119138528e-12,2.064194119138528e-12,1.0,0.00703261503561232
2024-10-16,-0.0088913500770808,0.0152428635612802,0,0.999999999986926,1.3079985200831356e-11,1.3079985200831356e-11,1.0,0.0019422537013301805
2024-10-17,0.0015951602180625,0.0129829086666469,0,0.9999999999996589,3.3561474493921954e-13,3.3561474493921954e-13,1.0,0.0026974065986023607
2024-10-18,0.0122018448217961,0.0131986184989653,0,0.9999999999997726,1.7968279435769802e-13,1.7968279435769802e-13,1.0,0.006443106719757981
2024-10-21,0.0062780933531178,0.0130604795304374,0,0.9999999999997726,2.3581214042334843e-13,2.3581214042334843e-13,1.0,0.004429605450021441
2024-10-22,-0.0026252340500191,0.0130956885526243,0,0.9999999999994316,6.01925896465617e-13,6.01925896465617e-13,1.0,0.0017117028531753006
2024-10-23,-0.0218602603224397,0.0140780466584312,0,0.9999999999655529,3.449080314534488e-11,3.449080314534488e-11,0.9999999999827546,-0.0008820791958964791
2024-10-24,-0.0008236286684829,0.0140491910206539,0,0.9999999999986358,1.3235605284908823e-12,1.3235605284908823e-12,0.9999999999993382,-0.0013658369732055596
2024-10-25,0.0036365810655368,0.0140646445148244,0,0.9999999999990905,8.579253021793926e-13,8.579253021793926e-13,0.999999999999571,-0.0030788897244574194
2024-10-28,0.0085625737591346,0.0132439860988485,0,0.9999999999997726,2.392651247150228e-13,2.392651247150228e-13,0.9999999999998803,-0.0026219936432540594
2024-10-29,0.0011561639881418,0.0112550369065954,0,0.9999999999998863,6.196395256220571e-14,6.196395256220571e-14,0.999999999999969,-0.0018657140356218797
2024-10-30,-0.0153957897689247,0.0118757035374632,0,0.9999999999988631,1.1712847266369263e-12,1.1712847266369263e-12,0.9999999999994144,-0.0005728199249188798
2024-10-31,-0.0183773007104258,0.0125735087583019,0,0.999999999996021,3.9456347358986316e-12,3.9456347358986316e-12,0.9999999999980271,-0.004083554333307459
2024-11-01,-0.0133686763506689,0.012860861124409,0,0.99999999999784,2.1810328408173897e-12,2.1810328408173897e-12,0.9999999999989095,-0.0074846058165486
2024-11-04,-0.0040457245646439,0.0118200099364996,0,0.9999999999997726,1.9902501129096162e-13,1.9902501129096162e-13,0.9999999999999005,-0.010006265481304299
2024-11-05,0.0064652710175064,0.0111414954229467,0,1.0,3.315838280043933e-14,3.315838280043933e-14,0.9999999999999833,-0.00894444407543138
2024-11-06,-0.0032722612737136,0.0103994736914297,0,1.0,4.592287303538453e-14,4.592287303538453e-14,0.999999999999977,-0.006519738376389158
2024-11-07,0.0211469765365202,0.0115631521123396,0,1.0,2.2540380283738436e-14,2.2540380283738436e-14,1.0,0.001385117073000041
2024-11-08,-0.0011889263938534,0.0114741424996837,0,0.9999999999998863,9.989744223105248e-14,9.989744223105248e-14,1.0,0.0038210670643631407
2024-11-11,-0.0121014971298124,0.0110881902460537,0,0.9999999999996589,3.1696812962041925e-13,3.1696812962041925e-13,1.0,0.002209912551329441
2024-11-12,0.0,0.0107040425183951,0,1.0,4.132372984199519e-14,4.132372984199519e-14,1.0,0.0009168583478281611
2024-11-13,0.0039612533878111,0.0106571136615081,0,1.0,2.6017425039190334e-14,2.6017425039190334e-14,1.0,0.002363561280133101
2024-11-14,0.0136765578103014,0.0111662269711872,0,1.0,2.036238031745034e-14,2.036238031745034e-14,1.0,0.000869477534889341
2024-11-15,-0.0142097549999511,0.0111094353320845,0,0.9999999999995453,4.599593266141126e-13,4.599593266141126e-13,0.99999999999977,-0.0017346881863301987
2024-11-18,0.0133330359584342,0.011495402012786,0,1.0,2.889850663985825e-14,2.889850663985825e-14,1.0,0.003352218431319121
2024-11-19,0.001139490937315,0.0115114131555848,0,0.9999999999998863,7.982696285726362e-14,7.982696285726362e-14,1.0,0.0035801166187821214
2024-11-20,0.0031491604265965,0.0105067828327902,0,1.0,2.4404854055548586e-14,2.4404854055548586e-14,1.0,0.003417698026539201
2024-11-21,-0.0020982261963948,0.0105138117035821,0,1.0,4.4168381939579967e-14,4.4168381939579967e-14,1.0,0.0002627412251999616
2024-11-22,0.0058900468222812,0.0105711703988644,0,1.0,1.999999290018024e-14,1.999999290018024e-14,1.0,0.004282701589646421
2024-11-25,0.0129664405287482,0.0108082345542664,0,1.0,1.4866845703387193e-14,1.4866845703387193e-14,1.0,0.004209382503709221
2024-11-26,0.0093604666759913,0.0110105686781943,0,1.0,2.3113135270289118e-14,2.3113135270289118e-14,1.0,0.005853577651444482
2024-11-27,-0.0005532475812442,0.0103751865028078,0,1.0,3.22025091987906e-14,3.22025091987906e-14,1.0,0.005113096049876342
2024-11-29,0.0101640949074523,0.0094803665489168,0,1.0,4.987281987036093e-15,4.987281987036093e-15,1.0,0.00756556027064576
2024-12-02,0.009477518679301,0.0088183306818909,0,1.0,2.84052988831669e-15,2.84052988831669e-15,1.0,0.00828305464204972
2024-12-03,0.0126908675438426,0.0088423839243769,0,1.0,2.307507492333882e-15,2.307507492333882e-15,1.0,0.008227940045068601
2024-12-04,0.0014825987703554,0.0088542794389905,0,1.0,6.2589054842494586e-15,6.2589054842494586e-15,1.0,0.006652366463941422
2024-12-05,0.0001233666456376,0.0087341743831666,0,1.0,6.560527293293807e-15,6.560527293293807e-15,1.0,0.006787689309317781
2024-12-06,-0.0008231737587549,0.0078573380170696,0,1.0,3.3915766317595917e-15,3.3915766317595917e-15,1.0,0.00459023557607634
2024-12-09,0.015972823118797,0.0082652917755726,0,1.0,1.1191676941807398e-15,1.1191676941807398e-15,1.0,0.005889296463975541
2024-12-10,0.0041252338516174,0.0073259936196929,0,1.0,1.2245825591498284e-15,1.2245825591498284e-15,1.0,0.0041761697255305015
2024-12-11,-0.0051793853938363,0.0075982105040317,0,1.0,4.825420771397329e-15,4.825420771397329e-15,1.0,0.0028437728926921603
2024-12-12,0.0059460073665833,0.0076005686625443,0,1.0,1.2965935801200682e-15,1.2965935801200682e-15,1.0,0.004008301036881301
2024-12-13,0.0006853620842731,0.0073560794220616,0,1.0,1.837554442520116e-15,1.837554442520116e-15,1.0,0.004310008205486901
2024-12-16,0.0116594183211521,0.0061229230989068,0,1.0,2.251914253925381e-16,2.251914253925381e-16,1.0,0.0034473272459579207
2024-12-17,0.0096726434194963,0.0059272762514716,0,1.0,2.2382211560903707e-16,2.2382211560903707e-16,1.0,0.004556809159533701
2024-12-18,-0.0216545701819512,0.0084306506988533,0,0.9999999999997726,1.7297581701173096e-13,1.7297581701173096e-13,1.0,0.0012617722019107208
2024-12-19,0.0069901512304499,0.0084503086414604,0,1.0,2.5028569124911178e-15,2.5028569124911178e-15,1.0,0.0014706009746840404
2024-12-20,0.0186410165328113,0.0088796187799548,0,1.0,1.7472002788537861e-15,1.7472002788537861e-15,1.0,0.0050617318643916805
2024-12-23,0.0030602705719517,0.0088936294217152,0,1.0,5.470628381687929e-15,5.470628381687929e-15,1.0,0.003341902314551601
2024-12-24,0.0114126744782338,0.0088291407075516,0,1.0,2.485052265724982e-15,2.485052265724982e-15,1.0,0.0036899085262991
2024-12-26,0.0031707079379532,0.0087826144161212,0,1.0,4.890483739368041e-15,4.890483739368041e-15,1.0,0.00865496415027998
2024-12-27,-0.0133305986763853,0.0096212766171925,0,0.9999999999998863,1.00804366013198e-13,1.00804366013198e-13,1.0,0.00459081416891294
2024-12-30,-0.0133521898473188,0.0102709181955305,0,0.9999999999997726,1.8234774573250897e-13,1.8234774573250897e-13,0.9999999999999089,-0.0018078271071130796
2024-12-31,-0.0070828631682468,0.0103913258346124,0,0.9999999999998863,7.639759314264442e-14,7.639759314264442e-14,0.9999999999999618,-0.00383645385515278
2025-01-02,-0.0265861683678937,0.0119072966229141,0,0.9999999999889724,1.104905961833416e-11,1.104905961833416e-11,0.9999999999944755,-0.011436222424378278
2025-01-03,-0.0020115129665825,0.0119138396916541,0,0.9999999999998863,1.6977566032926568e-13,1.6977566032926568e-13,0.9999999999999152,-0.01247266660528542
2025-01-06,0.0067163740848988,0.01200619170876,0,0.9999999999998863,7.6946661185078e-14,7.6946661185078e-14,0.9999999999999616,-0.0084632720530286
2025-01-07,-0.0114530796571735,0.0122950738877115,0,0.9999999999990905,9.147763285789409e-13,9.147763285789409e-13,0.9999999999995426,-0.008083450014999539
2025-01-08,0.0020209907125273,0.0117154966939693,0,0.9999999999998863,8.903381119917706e-14,8.903381119917706e-14,0.9999999999999555,-0.006262679238844719
2025-01-10,-0.0243990544049322,0.0127696445612521,0,0.9999999999843112,1.5731369380894864e-11,1.5731369380894864e-11,0.9999999999921343,-0.005825256446252418
2025-01-13,-0.010398018353526,0.0128853676772821,0,0.9999999999986358,1.3969429730626204e-12,1.3969429730626204e-12,0.9999999999993014,-0.007502557523641118
2025-01-14,-0.0047895535822255,0.0127371230238631,0,0.9999999999994316,5.467280234532061e-13,5.467280234532061e-13,0.9999999999997267,-0.009803743057065977
2025-01-15,0.0194848000778916,0.0136857546662157,0,0.9999999999997726,2.226425734887696e-13,2.226425734887696e-13,0.9999999999998888,-0.0036161671100529576
2025-01-16,-0.0412389532288748,0.0158282107604528,0,0.9999999801875676,1.9812458867672268e-08,1.9812458867672268e-08,0.9999999900937706,-0.01226815589833338
2025-01-17,0.0075069917025564,0.015731416893961,0,0.9999999999961346,3.9049998912417494e-12,3.9049998912417494e-12,0.9999999999980476,-0.005886946676835659
2025-01-21,-0.0324362022397143,0.0165028696282345,0,0.9999999957158252,4.284222622922491e-09,4.284222622922491e-09,0.9999999978578886,-0.01029458345407332
2025-01-22,0.0053306694131213,0.0164413324176816,0,0.9999999999896545,1.0335921998659982e-11,1.0335921998659982e-11,0.999999999994832,-0.008270538855003961
2025-01-23,-0.0007597279101014,0.0154875323737121,0,0.9999999999937472,6.235888915817338e-12,6.235888915817338e-12,0.999999999996882,-0.01231944445260256
2025-01-24,-0.0039423027556392,0.0153395033096915,0,0.999999999992383,7.608731916739063e-12,7.608731916739063e-12,0.9999999999961957,-0.004860114357955439
2025-01-27,0.0312857035980019,0.0171219336253498,0,0.9999999999880629,1.1938440298104747e-11,1.1938440298104747e-11,0.9999999999940308,-0.00010437197886633831
2025-01-28,0.0358920322410555,0.0194329252763276,0,0.9999999997340865,2.659595057117415e-10,2.659595057117415e-10,1.0,0.013561274917287622
2025-01-29,0.0046061149000704,0.0194021246017445,0,0.9999999996266524,3.7339430833772603e-10,3.7339430833772603e-10,1.0,0.013416364014677443
2025-01-30,-0.0074221674252195,0.0192850639707315,0,0.9999999988999662,1.100034690788421e-09,1.100034690788421e-09,1.0,0.012083876111653822
2025-01-31,-0.0067146242181822,0.0192811198934501,0,0.9999999989959178,1.0040953971290307e-09,1.0040953971290307e-09,1.0,0.011529411819145224
2025-02-03,-0.03444231413658,0.019859029261979,0,0.9999997026193783,2.9738058678124923e-07,2.9738058678124923e-07,0.9999998513097066,-0.0016161917277711588
2025-02-04,0.020790289693368,0.0205817744125862,0,0.999999999150873,8.491436516946551e-10,8.491436516946551e-10,0.9999999995754282,-0.004636540237308659
2025-02-05,-0.0014186297203399,0.0204760253994685,0,0.9999999975739229,2.426040400844347e-09,2.426040400844347e-09,0.9999999987869799,-0.005841489161390719
2025-02-06,0.0032210495286589,0.0204058236758089,0,0.9999999985359409,1.4640401386177353e-09,1.4640401386177353e-09,0.99999999926798,-0.0037128457706150386
2025-02-07,-0.0242606560583443,0.0209788227971492,0,0.9999998722986528,1.2770136053510276e-07,1.2770136053510276e-07,0.9999999361493197,-0.007222052138647459
2025-02-10,0.0011866395871617,0.0203902555819889,0,0.9999999982946974,1.705309380092111e-09,1.705309380092111e-09,0.9999999991473454,-9.626139389911862e-05
2025-02-11,0.0215968644529207,0.0209383188274736,0,0.9999999986523562,1.3476741997609775e-09,1.3476741997609775e-09,1.0,6.505355801142212e-05
2025-02-12,0.0181052590917694,0.0213041127645605,0,0.9999999977342213,2.2657412914681904e-09,2.2657412914681904e-09,1.0,0.003969831320433282
2025-02-13,0.0194822215428323,0.0213039938634332,0,0.9999999977786729,2.221324068612819e-09,2.221324068612819e-09,1.0,0.007222065723267962
2025-02-14,0.0126305424652547,0.0189860768468657,0,0.9999999998628937,1.3708891413484995e-10,1.3708891413484995e-10,1.0,0.01460030542798776
2025-02-18,-0.0005315807947642,0.0189821370539377,0,0.9999999996496172,3.5033497234108195e-10,3.5033497234108195e-10,1.0,0.01425666135160258
2025-02-19,0.0016347888431449,0.017055195130303,0,0.9999999999711235,2.8908765338182717e-11,2.8908765338182717e-11,1.0,0.01026424622964742
2025-02-20,0.0039128976686577,0.0170558788733055,0,0.9999999999763531,2.3615399819127937e-11,2.3615399819127937e-11,1.0,0.007425773945025081
2025-02-21,-0.0011397382565601,0.0170625415587551,0,0.9999999999615738,3.8430793788260345e-11,3.8430793788260345e-11,1.0,0.003301381985146601
2025-02-24,0.0062925437374127,0.016942009255682,0,0.9999999999828333,1.711410998427573e-11,1.711410998427573e-11,1.0,0.0020337822395782015
2025-02-25,-0.0002428610468428,0.0158201902567666,0,0.9999999999914735,8.544048175688554e-12,8.544048175688554e-12,1.0,0.0020915261891624815
2025-02-26,-0.0274124303222845,0.0153577928701656,0,0.9999999995917506,4.0823127320643326e-10,4.0823127320643326e-10,0.9999999997958844,-0.0037179176439233984
2025-02-27,-0.0128126519691778,0.0156042352119536,0,0.9999999999653255,3.465814204780148e-11,3.465814204780148e-11,0.999999999982671,-0.0070630275714904985
2025-02-28,0.0189511559212555,0.0160845277268366,0,0.9999999999965894,3.3688703198373054e-12,3.3688703198373054e-12,0.9999999999983156,-0.0030448487359273787
2025-03-03,-0.0158796832469113,0.0164407445297929,0,0.9999999998577778,1.422093032560019e-10,1.422093032560019e-10,0.9999999999288953,-0.0074792941327921775
2025-03-04,-0.0088615275233983,0.0144558817847991,0,0.9999999999944293,5.618090056020359e-12,5.618090056020359e-12,0.9999999999971909,-0.00920302742810328
2025-03-05,-0.0008056217234627,0.0137490387278049,0,0.9999999999990905,9.623014179847146e-13,9.623014179847146e-13,0.9999999999995188,-0.003881665708338919
2025-03-06,-0.0017407059186438,0.0137518174900988,0,0.9999999999989768,1.0722665358811603e-12,1.0722665358811603e-12,0.9999999999994639,-0.0016672764982321188
2025-03-07,0.0157676526548077,0.0141547645146856,0,0.9999999999995453,4.255661401764046e-13,4.255661401764046e-13,0.9999999999997873,-0.0023039771515216785
2025-03-10,-0.0496941546765588,0.0173526588488439,0,0.9999988687826121,1.131217437406008e-06,1.131217437406008e-06,0.9999994343912813,-0.00906687143745118
2025-03-11,-0.0296238604876787,0.018568841652783,0,0.9999999775996005,2.240042537601977e-08,2.240042537601977e-08,0.9999999887997872,-0.013219338030307259
2025-03-12,-0.0176332831599613,0.0180637004059224,0,0.9999999988068566,1.1931636128821425e-09,1.1931636128821425e-09,0.9999999994034182,-0.01658487031760698
2025-03-13,-0.0342226667956035,0.0185556351315204,0,0.9999999371329997,6.286695637660299e-08,6.286695637660299e-08,0.9999999685665217,-0.023081262492998918
2025-03-14,0.0180074897568167,0.0184512772988238,0,0.9999999999411102,5.894414908743143e-11,5.894414908743143e-11,0.9999999999705279,-0.02263329507259712
2025-03-17,0.0023860606990067,0.0180394852992286,0,0.9999999999141664,8.577938093847512e-11,8.577938093847512e-11,0.9999999999571103,-0.012217251997484021
2025-03-18,-0.0061402660767483,0.0179823391913376,0,0.9999999998013891,1.9862618110902737e-10,1.9862618110902737e-10,0.9999999999006869,-0.007520533115297941
2025-03-19,0.0119178856825981,0.0183836332719541,0,0.99999999993247,6.750260339561104e-11,6.750260339561104e-11,0.9999999999662488,-0.0016102993467860603
2025-03-20,-0.0053103865668071,0.0182250280377624,0,0.9999999997612576,2.3877931617171465e-10,2.3877931617171465e-10,1.0,0.0041721566989732185
2025-03-21,0.0192896454907097,0.019116172240917,0,0.9999999998684643,1.3158961765314084e-10,1.3158961765314084e-10,1.0,0.004428587845751819
2025-03-24,0.0112073259457404,0.0193115908996718,0,0.9999999997802433,2.198125191805522e-10,2.198125191805522e-10,1.0,0.006192840895098559
2025-03-25,0.0135891739505179,0.0197576796917495,0,0.9999999996533688,3.466545423748357e-10,3.466545423748357e-10,1.0,0.0101387289005518
2025-03-26,-0.0099713975955545,0.0190876548249841,0,0.9999999987851425,1.2148636550678188e-09,1.2148636550678188e-09,1.0,0.00576087224492128
2025-03-27,0.0104182068931047,0.0192344825086826,0,0.9999999997920668,2.0797454036056575e-10,2.0797454036056575e-10,1.0,0.00890659093690364
2025-03-28,-0.0269399880475484,0.0192256514270365,0,0.9999999732654036,2.6734623089629724e-08,2.6734623089629724e-08,0.9999999866326885,-0.0003393357707479804
2025-03-31,0.0192265844959716,0.0197946172658563,0,0.9999999996882707,3.116924155100688e-10,3.116924155100688e-10,1.0,0.0012645159392982593
2025-04-01,0.004760670109262,0.0198331794719748,0,0.999999999344368,6.55686954658764e-10,6.55686954658764e-10,0.9999999996721565,-0.0005011848289529205
2025-04-02,0.0031314423091882,0.0198732593658164,0,0.9999945713708043,5.428629169867147e-06,5.428629169867147e-06,1.0,0.002119383151995619
2025-04-03,-0.09701349313379,0.0289894350957678,1,1.0140523057935514e-12,0.9999999999989768,0.9999999999989768,0.5000000000005116,-0.01936695685338332
2025-04-04,-0.0756801833067413,0.0321879416949805,1,1.5326254994935786e-14,1.0,1.0,0.5,-0.029114995905221895
2025-04-07,-0.0374259853583152,0.0315404692186622,1,4.556660968484501e-09,0.9999999954433179,0.9999999954433179,0.5000000022783411,-0.04044550987607926
2025-04-08,-0.0511020177507654,0.0325467565842087,1,3.071463555940897e-11,0.9999999999693046,0.9999999999693046,0.5000000000153477,-0.051618047448084736
2025-04-09,0.1426175282572716,0.0474827598153734,1,2.3186739539345366e-35,1.0,1.0,0.5,-0.02372083025846806
2025-04-10,-0.0433186330988956,0.0478261363542482,1,3.3372588053933423e-22,1.0,1.0,0.5,-0.01298185825148918
2025-04-11,0.0397920933009101,0.0486148964593513,1,2.4782893188109432e-21,1.0,1.0,1.0,0.0101125970700411
2025-04-14,0.0218144551248946,0.048936547685026,1,6.309773878482048e-21,1.0,1.0,1.0,0.02196068516668306
2025-04-15,-0.0018782103745143,0.0489303181651933,1,7.315193233694857e-21,1.0,1.0,1.0,0.031805446641933285
2025-04-16,-0.0397115328962602,0.0494859727867007,1,2.3333082271333767e-23,1.0,1.0,0.5,-0.004660365588773076
2025-04-17,0.0138532321163747,0.0496673959949813,1,1.7290291290860133e-21,1.0,1.0,1.0,0.006774007454280985
2025-04-21,-0.0195833107469645,0.0494613315974206,1,5.783987753577316e-22,1.0,1.0,0.5,-0.005101073355293936
2025-04-22,0.0334977117010329,0.0501188652490019,1,1.791062651073754e-22,1.0,1.0,0.5,-0.002764422040066278
2025-04-23,0.0240402908685229,0.0503766614961127,1,2.264253868337017e-22,1.0,1.0,1.0,0.0024192782085411626
2025-04-24,0.0182584375222399,0.0506094579961792,1,1.8483763610807243e-22,1.0,1.0,1.0,0.01401327229224118
2025-04-25,0.0043577577482871,0.0505425960386003,1,2.625436366892772e-22,1.0,1.0,1.0,0.012114177418623662
2025-04-28,0.0041009150270929,0.0502563528302388,1,4.911594535178546e-22,1.0,1.0,1.0,0.016851022573435143
2025-04-29,0.0050789566004854,0.0500437403398849,1,7.940453742001255e-22,1.0,1.0,1.0,0.011167271553325642
2025-04-30,0.0060890648146299,0.0500547930913549,1,7.830260967339722e-22,1.0,1.0,1.0,0.0075770263425470425
2025-05-01,0.0038514415743526,0.050059280401136,1,7.536569398795241e-22,1.0,1.0,1.0,0.004695627152969583
2025-05-02,-0.0380775489578871,0.0457466318003955,1,6.32398199842416e-20,1.0,1.0,0.5,-0.0037914341882652565
2025-05-05,-0.0319639459131469,0.0428674534577576,1,5.251856411251864e-17,1.0,1.0,0.5,-0.011004406376313216
2025-05-06,-0.0019124458208532,0.0418404486723884,1,1.3293834999285533e-14,1.0,1.0,0.5,-0.012402686860580936
2025-05-07,-0.0114501495647338,0.0399650013638449,1,1.5329739937974792e-09,0.9999999984670467,0.9999999984670467,0.5000000007664767,-0.015910529736453675
2025-05-08,0.0062986166350814,0.0239322814723937,0,0.9990968221057386,0.0009031778942502915,0.0009031778942502915,0.9995484110528748,-0.015421094724307916
2025-05-09,0.0052522589126451,0.0217022758428682,0,0.9999999489191409,5.1080825799356295e-08,5.1080825799356295e-08,0.9999999744595871,-0.006755133150201477
2025-05-12,0.0612326502313344,0.0240639544663685,0,0.9999971906449573,2.8093550254243165e-06,2.8093550254243165e-06,1.0,0.011884186078694783
2025-05-13,0.0101010682824078,0.0237261499010272,0,0.9999999211037252,7.889623193375329e-08,7.889623193375329e-08,1.0,0.014286888899346983
2025-05-14,-0.0028218060429067,0.0237364004260505,0,0.9999998014884764,1.985115481741407e-07,1.985115481741407e-07,1.0,0.016012557603712403
2025-05-15,-0.004153067240938,0.0216459534249688,0,0.9999999856655678,1.433444676259065e-08,1.433444676259065e-08,1.0,0.013922220828508521
2025-05-16,-0.0008989847417763,0.0215545287056686,0,0.9999999908637847,9.13621895098933e-09,9.13621895098933e-09,1.0,0.012691972097624243
2025-05-19,-0.0118085503929535,0.0211819653768541,0,0.9999999794213184,2.0578728226918348e-08,2.0578728226918348e-08,0.9999999897106359,-0.0019162680272333376
2025-05-20,-0.0092387743167435,0.020176463878291,0,0.999999995862936,4.1370201436028795e-09,4.1370201436028795e-09,0.99999999793149,-0.005784236547063597
2025-05-21,-0.0233291724862556,0.0202106644053128,0,0.9999999580518315,4.19481971142514e-08,4.19481971142514e-08,0.9999999790259014,-0.009885709835733378
2025-05-22,-0.0036188097782022,0.0197252242051787,0,0.9999999987969659,1.2030840196366757e-09,1.2030840196366757e-09,0.9999999993984581,-0.009778858343186217
