Date,NVDA_ret,NVDA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2022-09-20,-0.0155135686541615,0.0391710060293134,0,0.9999999476058306,5.2393745504140895e-08,0.9999999476058306,1.0,0.0006842194541550186
2022-09-21,0.0064304726948385,0.03911171241241,0,0.999999905397094,9.46029144038185e-08,0.999999905397094,1.0,0.0020160158380935584
2022-09-22,-0.0542306525306466,0.0399837599426348,0,0.9999999989195203,1.0803941217369196e-09,0.9999999989195203,0.5000000005402399,-0.005775193499521242
2022-09-23,-0.0035888986422162,0.0379716304446012,0,0.9999997270725006,2.7292705281372766e-07,0.9999997270725006,0.5000001364637496,-0.010611496445990121
2022-09-26,-0.0232794440143429,0.0331877747730463,0,0.9999905004775527,9.499522650994781e-06,0.9999905004775527,0.5000047497612237,-0.01803641822930574
2022-09-27,0.0150160611358045,0.0336233446628068,0,0.9999854927716137,1.4507228121772816e-05,0.9999854927716137,0.5000072536141931,-0.011930492271312543
2022-09-28,0.0256882555892913,0.0345713820146262,0,0.9999946640515672,5.335948747879831e-06,0.9999946640515672,0.5000026679742164,-0.008078935692421981
2022-09-29,-0.0413584485704337,0.035152320723006,0,0.9999993725661774,6.274340718028881e-07,0.9999993725661774,0.5000003137169113,-0.005504494900379402
2022-09-30,-0.0066508554229684,0.0311506236413387,0,0.9999160167851587,8.398321468343018e-05,0.9999160167851587,0.5000419916074206,-0.006116886256529842
2022-10-03,0.0302647158404021,0.0320247137299993,0,0.9999627786343509,3.722136540519356e-05,0.9999627786343509,1.0,0.0045919457144191584
2022-10-04,0.0510256696824335,0.0342279122135319,0,0.9999980151371036,1.9848627445983735e-06,0.9999980151371036,1.0,0.011793867423744959
2022-10-05,0.0031845787518825,0.0339324828530224,0,0.9999882354778392,1.1764522060236639e-05,0.9999882354778392,1.0,0.007293132056263199
2022-10-06,-0.0059986187586995,0.0335488199625776,0,0.9999862703094844,1.3729690642308722e-05,0.9999862703094844,1.0,0.01436509801861004
2022-10-07,-0.0836797955417965,0.0371854612539335,0,0.9999999995998223,4.00352938371694e-10,0.9999999995998223,0.5000000002000888,-0.0010406900051555812
2022-10-10,-0.034198459249534,0.03737689472017,0,0.9999998574667289,1.4253299425841636e-07,0.9999998574667289,0.5000000712666355,-0.0139333250231428
2022-10-11,-0.0072239904886169,0.0310121176802951,0,0.9998950918833343,0.00010490811677593347,0.9998950918833343,0.5000524540583329,-0.025583257057352878
2022-10-12,-0.0074504113333992,0.0309802343478103,0,0.9998904212549641,0.0001095787449470238,0.9998904212549641,0.500054789372518,-0.027710255074409218
2022-10-13,0.0392208440890614,0.0325363907471569,0,0.9999822342947629,1.7765704947302833e-05,0.9999822342947629,0.5000088828526186,-0.018666362504857044
2022-10-14,-0.0632463017969454,0.0345536678419473,0,0.9999999109377353,8.906193621099448e-08,0.9999999109377353,0.5000000445311323,-0.014579663755886822
2022-10-17,0.0572078558903886,0.0372569749264857,0,0.9999999222545769,7.774556082504202e-08,0.9999999222545769,1.0,0.0037015992720976984
2022-10-18,0.0066233341762914,0.0372857499962426,0,0.9999994069586986,5.930416102713806e-07,0.9999994069586986,1.0,0.0064710642050793575
2022-10-19,0.0069948784945222,0.0372949195026093,0,0.9999994067395105,5.932602452104954e-07,0.9999994067395105,1.0,0.009360122170663638
2022-10-20,0.0117963751619803,0.0355699949492506,0,0.9999971346947073,2.865305609261084e-06,0.9999971346947073,1.0,0.003875228385247418
2022-10-21,0.0220608667537337,0.0359504269521185,0,0.9999982359510894,1.7640487068853278e-06,0.9999982359510894,1.0,0.020936662095383238
2022-10-24,0.010612620752649,0.0356023794186063,0,0.9999972006392528,2.7993611116487856e-06,0.9999972006392528,1.0,0.011617615067835318
2022-10-25,0.0512098200311589,0.0372094661071363,0,0.9999998680887161,1.319117155457842e-07,0.9999998680887161,1.0,0.020534912238808815
2022-10-26,-0.027910382442697,0.0374418853486365,0,0.9999998406820068,1.59318274706774e-07,0.9999998406820068,1.0,0.01355386005136498
2022-10-27,0.0214799097478586,0.0363542394652966,0,0.9999987754252511,1.224574391657412e-06,0.9999987754252511,1.0,0.015490566968540637
2022-10-28,0.0487324310004687,0.0376067412304956,0,0.9999998919838676,1.0801643813604806e-07,0.9999998919838676,1.0,0.020824879817887637
2022-10-31,-0.02466200279381,0.0377877811723634,0,0.9999998620942374,1.379061720438662e-07,0.9999998620942374,1.0,0.013769955108595838
2022-11-01,0.0034024456886932,0.0361181219251252,0,0.9999982668729457,1.7331271866190645e-06,0.9999982668729457,1.0,0.004208480240102699
2022-11-02,-0.0242146891106363,0.03656405691456,0,0.9999995324816338,4.6751798848471614e-07,0.9999995324816338,1.0,0.00494761890651484
2022-11-03,0.0151655708366633,0.0366862144698355,0,0.999998972302438,1.0276975279041947e-06,0.999998972302438,1.0,0.0036847511242757785
2022-11-04,0.0533178714265034,0.0325846638258766,0,0.9999932248322106,6.775168074840453e-06,0.9999932248322106,1.0,0.0046018392094827176
2022-11-07,0.0101909282928616,0.0310380205389109,0,0.9998770532326846,0.00012294676733804084,0.9998770532326846,1.0,0.011572425426817037
2022-11-08,0.0208291005029208,0.0308440820422278,0,0.9998820937582797,0.00011790624211865018,0.9998820937582797,1.0,0.015057756389662558
2022-11-09,-0.058230673383676,0.0343794760065958,0,0.9999997594023006,2.40597735177848e-07,0.9999997594023006,1.0,0.008254559535054617
2022-11-10,0.1339124791373311,0.0439455536683057,0,1.0,6.393322950567865e-16,1.0,1.0,0.03200394119518818
2022-11-11,0.0359798904701111,0.0402386070395672,0,0.9999999844731066,1.5526662177965797e-08,0.9999999844731066,1.0,0.028536345003909714
2022-11-14,-0.0019620834205063,0.0394272998312877,0,0.999999938871044,6.112885744359591e-08,0.999999938871044,1.0,0.026105742661236137
2022-11-15,0.0225125644612939,0.0393934392544658,0,0.9999999391375259,6.086223736137207e-08,0.9999999391375259,1.0,0.026442435452910758
2022-11-16,-0.0464228649386916,0.0418127346275153,0,0.9999999997071427,2.9241703249232653e-10,0.9999999997071427,1.0,0.028803997141907633
2022-11-17,-0.0147532664256051,0.0423013005335594,0,0.9999999984474925,1.5523559579840961e-09,0.9999999984474925,0.5000000007762537,-0.0009291519706796051
2022-11-18,-0.0172427603257675,0.0427474212431076,0,0.9999999991960067,8.037264303674898e-10,0.9999999991960067,0.5000000004019967,-0.011573682129855326
2022-11-21,-0.005988626358809,0.0429079875976029,0,0.9999999989813659,1.0187368545408915e-09,0.9999999989813659,0.500000000509317,-0.012378990717515866
2022-11-22,0.0459977641322042,0.0426581381180357,0,0.9999999994206519,5.795573293978155e-10,0.9999999994206519,0.5000000002896741,-0.007681950783333805
2022-11-23,0.0295501061627345,0.0419343064879505,0,0.9999999970095814,2.989999357038462e-09,0.9999999970095814,1.0,0.007512643436951414
2022-11-25,-0.0151882207856216,0.0423153476883606,0,0.9999999985029717,1.4972133665540245e-09,0.9999999985029717,1.0,0.007425652564948114
2022-11-28,-0.0276055244438721,0.0421321173995466,0,0.999999999060492,9.395033393647103e-10,0.999999999060492,1.0,0.005353099741327192
2022-11-29,-0.0119495617658083,0.0417275588213883,0,0.9999999965457391,3.454606121267453e-09,0.9999999965457391,1.0,0.0041609126599273325
2022-11-30,0.0791618094976321,0.0446829160132306,0,0.9999999999972715,2.40690620097371e-12,0.9999999999972715,1.0,0.010793721733012912
2022-12-01,0.0124494098652515,0.0439007803583584,0,0.9999999996252882,3.750931192793088e-10,0.9999999996252882,1.0,0.007373582473516313
2022-12-02,-0.0152306838828551,0.0443452589316054,0,0.9999999998826752,1.1687410321020304e-10,0.9999999998826752,1.0,0.007365089854069612
2022-12-05,-0.0158876693724653,0.0436015237215605,0,0.9999999997053237,2.949628571564655e-10,0.9999999997053237,1.0,0.009708660868350972
2022-12-06,-0.038228942616045,0.0448015781034496,0,0.9999999999863576,1.4011421828209055e-11,0.9999999999863576,1.0,0.004452784698303633
2022-12-07,0.0082847776039293,0.0446645318050032,0,0.9999999998599378,1.399906174896884e-10,0.9999999998599378,0.5000000000700311,-0.009722621680436926
2022-12-08,0.0630445764313867,0.043859446809307,0,0.9999999999618012,3.844914279747637e-11,0.9999999999618012,1.0,0.00039641163279011127
2022-12-09,-0.0098332345286364,0.033125758557072,0,0.9999824668029796,1.753319715986553e-05,0.9999824668029796,1.0,0.001475901503633852
2022-12-12,0.0309267434825927,0.0328860770809798,0,0.9999828747297501,1.7125270551584214e-05,0.9999828747297501,1.0,0.010838784074645452
2022-12-13,0.0301652060085172,0.0333819423023591,0,0.9999880143813933,1.1985618789013733e-05,0.9999880143813933,1.0,0.024517613799557893
2022-12-14,-0.022269363880007,0.033659463190216,0,0.9999931314904967,6.868509140129531e-06,0.9999931314904967,1.0,0.018406785502770633
2022-12-15,-0.0417089962181858,0.0333102437913451,0,0.99999760804089,2.391958987978104e-06,0.99999760804089,0.500001195979555,-0.002543929027143868
2022-12-16,-0.0227314201824865,0.0335830206325822,0,0.9999929446215593,7.0553785707340026e-06,0.9999929446215593,0.5000035276892203,-0.005123566157913888
2022-12-19,-0.0193153719448184,0.0336512061888712,0,0.9999919172677583,8.08273184710363e-06,0.9999919172677583,0.5000040413661209,-0.015171989243396109
2022-12-20,-0.0104516291831464,0.0337264441422888,0,0.9999888517834967,1.1148216440290577e-05,0.9999888517834967,0.5000055741082516,-0.023295356281728827
