Date,XLU_ret,XLU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-12-10,-0.0072699373066333,0.0101951134215417,0,0.9498575604118192,0.05014243958817985,0.05014243958817985,0.9749287802059101,-0.0058779179728587014
2024-12-11,-0.0062922984302266,0.00997027849309,0,0.9808083734480657,0.019191626551943078,0.019191626551943078,0.9904041867240285,-0.007111512976153941
2024-12-12,-0.0005154591992997,0.0099660456011881,0,0.992811065830649,0.007188934169315774,0.007188934169315774,0.9964055329153421,-0.007835257161568462
2024-12-13,0.0006443844050746,0.0099439812500001,0,0.9971329111522569,0.0028670888477979324,0.0028670888477979324,0.998566455576101,-0.0052122891194318205
2024-12-16,-0.0080176676244056,0.009410800255322,0,0.9986607616415776,0.0013392383583895955,0.0013392383583895955,0.9993303808208052,-0.00429019563109812
2024-12-17,-0.0041635062700585,0.0091191679318808,0,0.9984714015126442,0.0015285984874094628,0.0015285984874094628,0.9992357007562953,-0.0036689094237831606
2024-12-18,-0.0238812719928366,0.0101022456812946,0,0.9944436681635666,0.005556331836441939,0.005556331836441939,0.9972218340817791,-0.007186704136305161
2024-12-19,0.0045297319587177,0.010227385935934,0,0.9950290798381557,0.0049709201618259,0.0049709201618259,0.997514539919087,-0.006177665904701681
2024-12-20,0.0158252158014465,0.0100806955700857,0,0.9949642532884077,0.005035746711616628,0.005035746711616628,0.9974821266441917,-0.0031414996254273014
2024-12-23,0.0033977791452027,0.0101827201035375,0,0.9970264326795528,0.0029735673204705046,0.0029735673204705046,0.9985132163397648,-0.0008584102715056407
2024-12-24,0.0055068259235498,0.0103069064255316,0,0.9982170107538492,0.0017829892461812423,0.0017829892461812423,1.0,0.0010756561672160192
2024-12-26,-0.0023562531013495,0.0093328666835009,0,0.9995796069267892,0.0004203930731804213,0.0004203930731804213,1.0,0.0053806599455134396
2024-12-27,-0.0028876198464047,0.0092942914046053,0,0.9998306915462973,0.00016930845368212335,0.00016930845368212335,1.0,0.0038971895844889595
2024-12-30,-0.0042150496321622,0.0092405479270976,0,0.9998857696242143,0.00011423037578675325,0.00011423037578675325,0.9999428848121066,-0.00011086350223278082
2024-12-31,-0.0009243730880559,0.0082766814858435,0,0.9999458688814143,5.413111862722889e-05,5.413111862722889e-05,0.9999729344406865,-0.0009752939488845008
