Date,PEP_ret,PEP_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2018-07-05,0.0068695311533248,0.0093364615750066,0,0.9990687593912453,0.0009312406090633856,0.0009312406090633856,1.0,0.0023505749263919616
2018-07-06,9.117653524817492e-05,0.0093791327585613,0,0.9861319693567651,0.013868030643067115,0.013868030643067115,1.0,0.0016128873830341562
2018-07-09,-0.0165655061490561,0.0101764569007214,0,0.7450535927045949,0.2549464072952243,0.2549464072952243,0.8725267963523878,-0.002049627415760804
2018-07-10,0.0465072701556276,0.0141522437855148,1,0.0011654835275594912,0.9988345164725267,0.9988345164725267,1.0,0.006043098719689876
2018-07-11,-0.0031054575898095,0.0141258016172499,1,0.04858559461066798,0.9514144053890066,0.9514144053890066,1.0,0.006759402821066995
2018-07-12,-0.0090147990288002,0.0143729054088623,1,0.1003121428037164,0.8996878571961383,0.8996878571961383,1.0,0.003582536784641996
2018-07-13,0.0103469876999323,0.0144295779936845,1,0.21437773915677344,0.7856222608436498,0.7856222608436498,1.0,0.005633699017578821
2018-07-16,0.0023930520925122,0.0136527408769322,0,0.48711646330799263,0.5128835366919047,0.5128835366919047,1.0,0.00942541066589248
2018-07-17,0.0168543793056847,0.0128397134771473,0,0.6619879901471909,0.3380120098528664,0.3380120098528664,1.0,0.003494832495903901
2018-07-18,-0.0004352631668533,0.0128794986044868,0,0.8792194840728881,0.12078051592738781,0.12078051592738781,1.0,0.0040288713804951404
2018-07-19,0.0081526574824345,0.0128446145284999,0,0.9474652721528798,0.05253472784679599,0.05253472784679599,1.0,0.007462362682742081
2018-07-20,0.0020707705428959,0.0126791632553228,0,0.9754770957984241,0.024522904201661883,0.024522904201661883,1.0,0.005807119251334801
2018-07-23,-0.0140625218847043,0.0131892314136276,0,0.9823998457559722,0.017600154243706104,0.017600154243706104,1.0,0.002516004455891501
2018-07-24,0.0030548917739965,0.0131707872390904,0,0.9925940456826492,0.007405954317016949,0.007405954317016949,0.9962970228414916,-0.0002438930504461391
2018-07-25,0.0040878764458897,0.0129043545385208,0,0.9968398849432675,0.0031601150569296028,0.0031601150569296028,1.0,0.0006607348721024608
2018-07-26,-0.001824551915777,0.0129515893967137,0,0.9981571364769274,0.0018428635228383322,0.0018428635228383322,0.9990785682385808,-0.001334707007539839
2018-07-27,-0.0062807374995955,0.0131146746193291,0,0.9982433730418108,0.0017566269580287196,0.0017566269580287196,0.9991216865209857,-0.003005008616038119
2018-07-30,-0.0008751217508873,0.0131358162641135,0,0.9978999576811531,0.002100042318874611,0.002100042318874611,0.9989499788405627,-0.00036752858927471897
2018-07-31,0.0071558592504828,0.0131544790585631,0,0.9964225323806527,0.0035774676196877217,0.0035774676196877217,1.0,0.00045266490602254104
2018-08-01,-0.0121605357156593,0.0134087669638867,0,0.9934704087819499,0.006529591217932665,0.006529591217932665,0.9967352043910337,-0.0027970175262872583
2018-08-02,0.0094614167908706,0.0134690388980311,0,0.9919140491756976,0.008085950824126322,0.008085950824126322,0.9959570245879368,-0.0005398237849577384
2018-08-03,0.013940193221891,0.0137038522901985,0,0.990247044020989,0.00975295597879542,0.00975295597879542,1.0,0.003504362359339562
2018-08-06,0.0092435016439179,0.0129609837030979,0,0.9913393483399099,0.008660651660171936,0.008660651660171936,1.0,0.0055280870383006015
2018-08-07,-0.0272900595876255,0.0105937264082049,0,0.9906409546324458,0.009359045367391943,0.009359045367391943,0.995320477316304,-0.0013610967293210582
2018-08-08,-0.0064120273509976,0.0106798140511828,0,0.9990206552621864,0.000979344737494938,0.000979344737494938,0.9995103276312525,-0.00021139505638871799
2018-08-09,0.0018490585397488,0.0104484429884923,0,0.9998987835811006,0.00010121641877139706,0.00010121641877139706,0.9999493917906144,-0.001733866706613078
2018-08-10,-0.0073268057155132,0.0103600704322955,0,0.9999524243579615,4.757564180871855e-05,4.757564180871855e-05,0.9999762121790956,-0.005987266494093918
2018-08-13,0.0013280415633331,0.010350287030669,0,0.9999703414528912,2.9658547164413824e-05,2.9658547164413824e-05,0.9999851707264178,-0.007570358510210878
2018-08-14,0.0007078169637411,0.0095688451097922,0,0.9999771708003408,2.2829199851965107e-05,2.2829199851965107e-05,0.9999885854000741,-0.001970783199937558
2018-08-15,0.0030896812980749,0.0096079269467093,0,0.9999764398473087,2.3560152422002433e-05,2.3560152422002433e-05,0.9999882199237891,-7.044147012305827e-05
2018-08-16,0.0070268100062821,0.0095570822060643,0,0.9999720828832038,2.791711668840939e-05,2.791711668840939e-05,1.0,0.0009651088231836018
2018-08-17,0.0061952430815488,0.0096630387883168,0,0.999972895698085,2.7104301702447852e-05,2.7104301702447852e-05,1.0,0.0036695185825960015
2018-08-20,-0.0010445563425362,0.0091214355836582,0,0.9999775364007457,2.2463599032973346e-05,2.2463599032973346e-05,1.0,0.003194999001422142
2018-08-21,-0.0098002881563241,0.0093592301570013,0,0.9999569929330954,4.300706712811458e-05,4.300706712811458e-05,1.0,0.0010933779774091018
2018-08-22,-0.0130999996944797,0.0097037413413458,0,0.9999326867938113,6.731320599864056e-05,6.731320599864056e-05,0.9999663433970007,-0.002144558221101818
2018-08-23,-0.0027658389908596,0.0097086709310655,0,0.9999725861227129,2.741387685286265e-05,2.741387685286265e-05,0.9999862930615735,-0.004103088020530158
2018-08-24,0.0019637046623003,0.0096633479098664,0,0.999976560718133,2.343928176000752e-05,2.343928176000752e-05,0.99998828035912,-0.004949395704379858
2018-08-27,0.0023157037197069,0.0096907887086859,0,0.9999750465697836,2.4953429852313246e-05,2.4953429852313246e-05,0.9999875232850739,-0.004277343691931238
2018-08-28,-0.011092571395353,0.0097629676704764,0,0.9999494881028319,5.051189684812949e-05,5.051189684812949e-05,0.9999747440515759,-0.004535800339737018
2018-08-29,0.0078848615379292,0.0096602645770233,0,0.9999680454405864,3.195455972179486e-05,3.195455972179486e-05,0.9999840227201391,-0.00033882809325523795
2018-08-30,-0.0008036661987944,0.0093604986836336,0,0.9999777819615575,2.2218038562598705e-05,2.2218038562598705e-05,1.0,5.360646515780209e-05
