Date,SLV_ret,SLV_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-10-14,-0.0090687165235131,0.0195152144285466,0,0.9999996876404599,3.123595353987022e-07,0.9999996876404599,0.50000015617977,-0.0027144970818750807
2024-10-15,0.0059388181167422,0.0195133323584684,0,0.9999996961286577,3.038713170151222e-07,0.9999996961286577,1.0,0.0049367729601451395
2024-10-16,0.0069420885060473,0.0184394252694407,0,0.9999895602247013,1.0439775283402799e-05,0.9999895602247013,1.0,0.007399112098150899
2024-10-17,-0.0006920573988208,0.0172506976673763,0,0.9998464828879136,0.00015351711207303942,0.9998464828879136,1.0,0.003562170238160519
2024-10-18,0.058810831600898,0.0214457338668295,0,0.9999999999993179,6.701965463508102e-13,0.9999999999993179,1.0,0.012386192860270718
2024-10-21,0.0068304377644037,0.0209777885738056,0,0.9999999985076329,1.4923370525024574e-09,0.9999999985076329,1.0,0.01556602371785408
2024-10-22,0.028440945170411,0.0191457465398626,0,0.9999997724803765,2.2751957032788314e-07,0.9999997724803765,1.0,0.02006644912858784
2024-10-23,-0.0329894032464113,0.0206206171080367,0,0.9999999981769179,1.823120193721772e-09,0.9999999981769179,1.0,0.012080150778096117
2024-10-24,-0.0006514186073771,0.0206104523747929,0,0.999999992774292,7.225747349917085e-09,0.999999992774292,1.0,0.012088278536384858
2024-10-25,-0.0019569925877093,0.0202900942758085,0,0.9999999763909958,2.360899721230855e-08,0.9999999763909958,0.500000011804502,-6.528630133660133e-05
2024-10-28,0.0032594678004638,0.0198079922189682,0,0.9999998816448467,1.1835511038076597e-07,0.9999998816448467,0.5000000591775766,-0.0007794802941245813
2024-10-29,0.0212499901636407,0.0201821794675953,0,0.9999999868701935,1.3129773536191698e-08,0.9999999868701935,0.5000000065649033,-0.0022176712954786403
2024-10-30,-0.0186500561350505,0.0206863314922571,0,0.999999996096335,3.903661020004733e-09,0.999999996096335,1.0,0.0006501981267935184
2024-10-31,-0.032995405500076,0.0221488096624184,0,0.999999999996021,3.9605697768504614e-12,0.999999999996021,0.5000000000019895,-0.005818599251746262
2024-11-01,-0.0090985816785608,0.0222442800815907,0,0.9999999999912461,8.706470228341963e-12,0.9999999999912461,0.5000000000043769,-0.0072469170699165615
2024-11-04,0.0030420251656659,0.0219643374785,0,0.9999999999722604,2.774641111297346e-11,0.9999999999722604,0.5000000000138698,-0.007290405596876141
2024-11-05,0.0040417987299383,0.020500442712972,0,0.9999999899775958,1.00224028946044e-08,0.9999999899775958,0.5000000050112021,-0.010732043883616623
2024-11-06,-0.0453841955944434,0.0231438147929494,0,1.0,1.0985257253210973e-14,1.0,0.5,-0.0160788717754952
2024-11-07,0.0236368423274113,0.0233757269576701,0,1.0,1.0010134980388956e-14,1.0,0.5,-0.0047524222099977415
2024-11-08,-0.0218797082539946,0.023698745953185,0,1.0,5.4833849425817085e-15,1.0,0.5,-0.0073086475250845025
2024-11-11,-0.0180695878061009,0.023952959712246,0,1.0,1.7288419583746069e-15,1.0,0.5,-0.01153097011943786
2024-11-12,0.0035688968373245,0.0239226239767943,0,1.0,2.1114320699741543e-15,1.0,0.5,-0.01162555049796062
2024-11-13,-0.0165233314535956,0.0240809411171408,0,1.0,9.269275584290442e-16,1.0,0.5,-0.005853377669791061
2024-11-14,0.0072176009938351,0.0241735190124325,0,1.0,4.787824470381969e-16,1.0,0.5,-0.009137225936506302
2024-11-15,-0.0086674350754953,0.019513119682998,0,0.9999996837139452,3.162860026704122e-07,0.9999996837139452,0.5000001581430273,-0.006494771300806441
2024-11-18,0.0289564281940194,0.0208192962921411,0,0.999999999410079,5.898820141555258e-10,0.999999999410079,1.0,0.0029104318992176186
2024-11-19,0.0042194451140053,0.0194839577888798,0,0.9999996563182685,3.4368172529882785e-07,0.9999996563182685,1.0,0.0030405415545537787
2024-11-20,-0.0141344973594697,0.0185097316151374,0,0.9999945663572419,5.433642724130196e-06,0.9999945663572419,1.0,0.0035183083733789588
2024-11-21,-0.0021374950979851,0.0184966968635243,0,0.9999929082641973,7.0917358395335294e-06,0.9999929082641973,1.0,0.0016472891550149186
2024-11-22,0.0152187823545834,0.0190132429381809,0,0.9999990218402909,9.781597240233927e-07,0.9999990218402909,1.0,0.006424532641030658
2024-11-25,-0.0299487686104007,0.0198107910919234,0,0.9999999599267547,4.007329346158042e-08,0.9999999599267547,0.5000000200366226,-0.005356506719853361
2024-11-26,0.0061338846913929,0.0190163067759831,0,0.9999986018191973,1.3981808107892433e-06,0.9999986018191973,0.5000006990904013,-0.004973618804375841
2024-11-27,-0.0126697975033995,0.0188544589088788,0,0.9999978259633948,2.174036640356513e-06,0.9999978259633948,0.5000010870183026,-0.0046806788331618015
2024-11-29,0.0169770848774367,0.0183619053115974,0,0.9999940742024408,5.925797540001522e-06,0.9999940742024408,0.5000029628987797,-0.0008577628380774416
2024-12-02,-0.0046670039278622,0.0183146097333568,0,0.9999879508710047,1.2049129031402578e-05,0.9999879508710047,0.5000060245644977,-0.004834920094566561
2024-12-03,0.0174785886097225,0.0188443245443416,0,0.999982314107761,1.7685892228552363e-05,0.999982314107761,1.0,0.004650551349458079
2024-12-04,0.0088013239842759,0.0189587532025059,0,0.9962479275444682,0.0037520724555708145,0.9962479275444682,1.0,0.005184039208034679
2024-12-05,0.0010509294789879,0.0159889071266757,1,0.18291745285933148,0.8170825471406279,0.18291745285933148,1.0,0.007928184604512159
2024-12-06,-0.0109136611794371,0.015172241379914,1,0.017193711064436488,0.9828062889355417,0.017193711064436488,1.0,0.002350035393137399
2024-12-09,0.0255124635042383,0.0155186232627935,1,0.003939645663182532,0.9960603543368116,0.003939645663182532,1.0,0.0083859288795575
2024-12-10,0.0003450139416761,0.0148684252996306,1,0.00020533576827512934,0.9997946642316998,0.00020533576827512934,1.0,0.004959213945948218
2024-12-11,0.001723286444654,0.0148625357604228,1,5.333740514821937e-05,0.9999466625948065,5.333740514821937e-05,1.0,0.003543606438023838
2024-12-12,-0.0293522164843604,0.0159289390723206,1,0.0004525435165831561,0.9995474564834188,0.0004525435165831561,0.9997737282417084,-0.0025370227546458223
2024-12-13,-0.0160861648062145,0.0163025376464323,1,0.00042807318217292486,0.9995719268178342,0.00042807318217292486,0.9997859634089135,-0.0035715234800013027
2024-12-16,0.0018001530602822,0.0161808534347917,1,0.00025590033026970567,0.999744099669684,0.00025590033026970567,0.9998720498348652,-0.008313985568792521
2024-12-17,0.0003596557893496,0.0147239578417064,1,0.00022219183533473213,0.999777808164624,0.00022219183533473213,0.9998889040823327,-0.008311057199257822
2024-12-18,-0.0351298138797632,0.0165086101433815,1,0.003551987640888583,0.9964480123591247,0.003551987640888583,0.9982240061795558,-0.015681677264141262
2024-12-19,-0.012366652583577,0.016450382978203,1,0.003005312372273158,0.9969946876277656,0.003005312372273158,0.9984973438138633,-0.012284564483984583
2024-12-20,0.0149703250318907,0.0169295730433986,1,0.0029711840518457638,0.9970288159481162,0.0029711840518457638,0.9985144079740771,-0.006073266516363541
2024-12-23,0.0025969109390413,0.016481752972594,1,0.0011756050421740055,0.9988243949578566,0.0011756050421740055,0.999412197478913,-0.0059139149406117215
2024-12-24,0.0011109309240458,0.0151886317319443,1,0.00010075983129089683,0.9998992401687427,0.00010075983129089683,0.9999496200843545,-0.005763659913672482
2024-12-26,0.0044312824440059,0.0151505808562524,1,3.004004375007512e-05,0.9999699599562627,3.004004375007512e-05,1.0,0.002148559351081338
2024-12-27,-0.0141003881045586,0.015210833085725,1,3.645967016056083e-05,0.9999635403298156,3.645967016056083e-05,1.0,0.001801812246885018
2024-12-30,-0.0124085036503951,0.0147680017557307,1,2.1040475204552485e-05,0.999978959524816,2.1040475204552485e-05,0.9999894797623977,-0.0036739534895721417
2024-12-31,-0.0037907695521525,0.0147632898908654,1,1.7003825068733203e-05,0.9999829961748926,1.7003825068733203e-05,0.9999914980874656,-0.004951489587810902
2025-01-02,0.0225319475450811,0.0151645747767558,1,4.948160471310556e-05,0.9999505183952421,4.948160471310556e-05,0.9999752591976434,-0.0006672862636038432
2025-01-03,0.0018549156571376,0.014971744244693,1,2.0855203454639894e-05,0.9999791447966017,2.0855203454639894e-05,0.9999895723982727,-0.0011825596209775028
2025-01-06,0.0095906390660631,0.0152070656761545,1,2.83373306250702e-05,0.9999716626693631,2.83373306250702e-05,1.0,0.003555645813146837
2025-01-07,0.0032985242694996,0.0151184237793239,1,2.2230264513041254e-05,0.999977769735492,2.2230264513041254e-05,1.0,0.006697051397125777
2025-01-08,0.0025580023233772,0.0137574506976694,1,6.617648207134418e-06,0.9999933823517728,6.617648207134418e-06,1.0,0.007966805772231716
2025-01-10,0.0076350485764685,0.0139406057978518,1,8.045562987117039e-06,0.999991954437029,8.045562987117039e-06,1.0,0.0049874259785091975
2025-01-13,-0.0238237959628638,0.0146894872556156,1,3.5513715100044376e-05,0.9999644862848587,3.5513715100044376e-05,0.99998224314245,-0.0001483163454910827
2025-01-14,0.0088627492658194,0.0136262705269003,1,7.502739059665952e-06,0.9999924972609702,7.502739059665952e-06,0.9999962486304701,-0.00029389430553982234
2025-01-15,0.0275578832702306,0.0146733533246497,1,3.953840921871134e-05,0.9999604615907839,3.953840921871134e-05,1.0,0.004557977494606377
2025-01-16,0.0028572101957236,0.0146806513703763,1,1.5177853942254957e-05,0.9999848221460952,1.5177853942254957e-05,1.0,0.004617819069075657
2025-01-17,-0.0154540467689097,0.0151043687260915,1,3.192367864476998e-05,0.999968076321379,3.192367864476998e-05,1.0,1.700029006457271e-17
2025-01-21,0.0154540467689097,0.0130746720606001,1,6.6397031354591446e-06,0.9999933602968999,6.6397031354591446e-06,1.0,0.007855568546354717
2025-01-22,0.0003565099522874,0.0126322840442422,1,4.522696113759884e-06,0.9999954773038509,4.522696113759884e-06,1.0,0.006154320683648317
2025-01-23,-0.0100322869666216,0.0126020784192679,1,5.801353338900991e-06,0.9999941986466205,5.801353338900991e-06,0.9999970993233305,-0.0013637133637221233
2025-01-24,0.0050287242782744,0.0126243789485348,1,4.5290245294149535e-06,0.9999954709755017,4.5290245294149535e-06,0.9999977354877353,-0.0009294105472119632
2025-01-27,-0.0162546750816644,0.0132471111742448,1,8.685520989651159e-06,0.9999913144790507,8.685520989651159e-06,0.9999956572395052,-0.0010895362097629031
2025-01-28,0.0061717415619067,0.0132778494573742,1,5.2080082406795535e-06,0.9999947919917861,5.2080082406795535e-06,0.9999973959958797,-0.0029459972511635033
2025-01-29,0.0133024016138712,0.0130611489380195,1,5.8058673726333346e-06,0.9999941941325972,5.8058673726333346e-06,0.9999970970663137,-0.0003568189188467432
2025-01-30,0.0253892100965493,0.0135516104254219,1,1.3351800698040736e-05,0.9999866481993023,1.3351800698040736e-05,1.0,0.006727480493787437
2025-01-31,-0.007338809319048,0.0136836775432048,1,7.070079295571164e-06,0.9999929299207044,7.070079295571164e-06,1.0,0.004253973774322957
2025-02-03,0.0055963716036803,0.0129810048485834,1,4.775256754844726e-06,0.9999952247432349,4.775256754844726e-06,1.0,0.008624183111391896
2025-02-04,0.0190021002670055,0.0134501064532531,1,8.386538548304853e-06,0.9999916134613993,8.386538548304853e-06,1.0,0.011190254852411655
2025-02-05,0.0044391764479789,0.0133863397834908,1,5.324543859162736e-06,0.9999946754561152,5.324543859162736e-06,1.0,0.009417609819233197
2025-02-06,0.0010215829095749,0.0133998807491749,1,5.339030852178994e-06,0.9999946609691924,5.339030852178994e-06,1.0,0.004544084381838317
2025-02-07,-0.0119843404914443,0.0138474201557127,1,9.013820909199314e-06,0.9999909861790387,9.013820909199314e-06,1.0,0.003614978147359057
2025-02-10,0.0058389337127981,0.0138208212615945,1,6.7131152789709105e-06,0.999993286884683,6.7131152789709105e-06,1.0,0.003663490569182617
2025-02-11,-0.0068729054158251,0.0125649358502824,1,5.2112234970338815e-06,0.9999947887765117,5.2112234970338815e-06,0.9999973943882514,-0.0015115105673835028
2025-02-12,0.0116559479290394,0.0126412510068821,1,5.032948354582008e-06,0.9999949670516805,5.032948354582008e-06,0.9999974835258227,-6.815627117140246e-05
2025-02-13,0.0040816020420066,0.0113408580399817,1,6.213475623582531e-06,0.9999937865244188,6.213475623582531e-06,1.0,0.0005438475553149373
2025-02-14,-0.0051046434557229,0.011470827503756,1,6.693798318546353e-06,0.9999933062016525,6.693798318546353e-06,1.0,0.0019197869624592175
2025-02-18,0.0202641310384916,0.0113550737333738,1,9.444455476295148e-06,0.9999905555445477,9.444455476295148e-06,1.0,0.004804826427597917
2025-02-19,-0.0033489777656936,0.0111331150312405,1,7.833029681344221e-06,0.99999216697027,7.833029681344221e-06,1.0,0.005509611957624216
2025-02-20,0.0046854602606342,0.0111198493027028,1,7.23174620417071e-06,0.999992768253834,7.23174620417071e-06,1.0,0.004115514423943176
2025-02-21,-0.0120928784663727,0.0112583391735688,1,9.995113812567083e-06,0.9999900048862148,9.995113812567083e-06,1.0,0.0008806183222673167
2025-02-24,-0.0050821595676373,0.0113968292994075,1,7.110368225901005e-06,0.999992889631739,7.110368225901005e-06,1.0,0.0008851150998844372
2025-02-25,-0.0209378029972472,0.0118453648569341,1,1.3080210458246879e-05,0.9999869197895892,1.3080210458246879e-05,0.9999934598947708,-0.007355271707263323
2025-02-26,0.003808230653326,0.0118178737148608,1,5.191587361634116e-06,0.9999948084126276,5.191587361634116e-06,0.9999974042063191,-0.0059238300234594025
2025-02-27,-0.0188356079221705,0.0124152622837489,1,9.731512911743994e-06,0.9999902684871254,9.731512911743994e-06,0.9999951342435441,-0.010628043660020342
2025-02-28,-0.0031740514759475,0.0109876043492222,1,8.651439928160226e-06,0.9999913485600228,8.651439928160226e-06,0.999995674280036,-0.008844278261935302
2025-03-03,0.0154226869841793,0.0114355087324011,1,7.336763255035954e-06,0.9999926632367236,7.336763255035954e-06,0.9999963316183724,-0.004743308951571983
2025-03-04,0.0086580627431145,0.0115285771830159,1,5.955684122246075e-06,0.9999940443158266,5.955684122246075e-06,1.0,0.0011758641965003574
2025-03-05,0.0262053604178877,0.0122260651078784,1,1.0480405823999371e-05,0.9999895195941326,1.0480405823999371e-05,1.0,0.005655290149412698
2025-03-06,-0.002690883640899,0.0122223810469206,1,4.883511173752053e-06,0.9999951164888771,4.883511173752053e-06,1.0,0.008884235005666997
2025-03-07,-0.003373835194606,0.0122534228290339,1,4.899501032973081e-06,0.9999951004990153,4.899501032973081e-06,1.0,0.008844278261935297
2025-03-10,-0.0163546928442499,0.0125211196750992,1,8.540291500123762e-06,0.9999914597085285,8.540291500123762e-06,1.0,0.002488802296249458
2025-03-11,0.0287813493660889,0.0140308528888345,1,2.4125185916483425e-05,0.999975874814119,2.4125185916483425e-05,1.0,0.006513459620844338
2025-03-12,0.0086408060323386,0.0139848851141483,1,8.347019143237126e-06,0.9999916529808872,8.347019143237126e-06,1.0,0.0030005487437345176
2025-03-13,0.0170607965416821,0.0142301383321702,1,1.2810226719647882e-05,0.9999871897732344,1.2810226719647882e-05,1.0,0.006950884780250738
2025-03-14,-0.0009764260240129,0.014242323166832,1,9.028153440170631e-06,0.9999909718465547,9.028153440170631e-06,1.0,0.007430366614369357
2025-03-17,0.0032509906339674,0.0141427507268107,1,8.161587783670847e-06,0.9999918384122523,8.161587783670847e-06,1.0,0.011351503310012816
2025-03-18,0.0012974674420326,0.0135103390053068,1,5.581079332214931e-06,0.9999944189206637,5.581079332214931e-06,1.0,0.005854726925201558
2025-03-19,-0.003246768464177,0.013508408680258,1,5.819702448570846e-06,0.9999941802975579,5.819702448570846e-06,1.0,0.003477212025898438
2025-03-20,-0.0081633106391609,0.0136562824983442,1,7.1347388158948695e-06,0.9999928652612063,7.1347388158948695e-06,0.9999964326305921,-0.001567609410270162
2025-03-21,-0.0158628421594268,0.0138695591152315,1,1.1165371173219871e-05,0.9999888346287991,1.1165371173219871e-05,0.9999944173144134,-0.004544892637352941
2025-03-24,-0.0020007133632434,0.0138187187255574,1,6.834145616570376e-06,0.9999931658543817,6.834145616570376e-06,0.9999965829271917,-0.0055952334367951025
2025-03-25,0.0204830699153236,0.0134771538375498,1,9.294998839884356e-06,0.9999907050012076,9.294998839884356e-06,0.99999535250058,-0.0017581129421369017
2025-03-26,-0.0016363687683878,0.0135137699551606,1,5.852172410461029e-06,0.999994147827536,5.852172410461029e-06,0.9999970739137948,-0.0014360330029790618
2025-03-27,0.0255470321411718,0.0134395653715238,1,1.2812093983344392e-05,0.9999871879060657,1.2812093983344392e-05,1.0,0.0053060355530874775
2025-03-28,-0.0102696568936571,0.0137537236652305,1,8.264948807428378e-06,0.9999917350511884,8.264948807428378e-06,1.0,0.0064246726062414175
2025-03-31,-0.0003226400711568,0.0135470061044285,1,1.1803084177436596e-05,0.999988196915832,1.1803084177436596e-05,1.0,0.006760287264658738
2025-04-01,-0.011684670968372,0.013917821353847,1,0.0003690046219596736,0.9996309953780581,0.0003690046219596736,1.0,0.000326739087919618
2025-04-02,0.0042352586327177,0.0127890433162817,1,0.013432913580424382,0.9865670864195286,0.013432913580424382,1.0,0.001501064568140718
2025-04-03,-0.0627196587269328,0.0192632085905482,0,0.9999930216171352,6.978382868963799e-06,0.9999930216171352,0.5000034891914324,-0.016152273605480202
2025-04-04,-0.0647000481246819,0.0239181826192078,0,1.0,1.2053514049699993e-17,1.0,0.5,-0.027038351851685162
2025-04-07,0.0022131866909988,0.0237910655897141,0,1.0,4.393810083040557e-15,1.0,0.5,-0.02653118649925404
2025-04-08,0.0,0.0225748076743512,0,0.9999999999980673,1.880170698678933e-12,0.9999999999980673,0.5000000000009663,-0.02419425230557964
2025-04-09,0.0333364237238935,0.0239880497822463,0,1.0,1.3661691985721455e-16,1.0,0.5,-0.01837401928734448
2025-04-10,0.0078098096670103,0.0236533553245715,0,1.0,7.32375278025829e-15,1.0,0.5,-0.004268125608555863
2025-04-11,0.0316713378533102,0.0249750234311522,0,1.0,6.518237435646195e-19,1.0,1.0,0.015006151587042557
2025-04-14,0.006487939019012,0.0250249518254499,0,1.0,4.150227629054638e-18,1.0,1.0,0.015861102052645196
2025-04-15,0.0010206051966586,0.0250228891553788,0,1.0,5.120184042244157e-18,1.0,1.0,0.016065223091976916
2025-04-16,0.0118304702782088,0.025222044719553,0,1.0,9.80481220326206e-19,1.0,1.0,0.011764032402839977
2025-04-17,-0.0070814996223001,0.0252084665599806,0,1.0,1.9579657391478047e-18,1.0,1.0,0.008785770544977898
2025-04-21,0.0080890794243847,0.0250628458921017,0,1.0,3.084536831592703e-18,1.0,1.0,0.004069318859192797
2025-04-22,-0.0097825341121233,0.0251495117567166,0,1.0,2.7462678770350237e-18,1.0,1.0,0.0008152242329657374
2025-04-23,0.035301683476838,0.0260122063133792,0,1.0,7.190096834902177e-22,1.0,1.0,0.0076714398890016175
2025-04-24,0.0,0.0260094700772047,0,1.0,1.3828332986071328e-20,1.0,1.0,0.005305345833359858
2025-04-25,-0.016829311230396,0.0255449110565301,0,1.0,2.3516592884711558e-19,1.0,1.0,0.0033557835117406774
2025-04-28,0.0046481258164158,0.02551064829506,0,1.0,2.530400724098171e-19,1.0,1.0,0.002667592790146897
2025-04-29,-0.0119961654395994,0.0256198456568866,0,1.0,1.652583164311896e-19,1.0,1.0,0.0022248665246516774
2025-04-30,-0.0077402217515271,0.0255557213314348,0,1.0,2.4922766598584147e-19,1.0,0.5,-0.006383514521021342
2025-05-01,-0.0071199145540004,0.0255428131542408,0,1.0,2.6992927971681687e-19,1.0,0.5,-0.007807497431821422
2025-05-02,-0.0092292075151919,0.0213348470006593,0,0.999998891930477,1.1080695094251928e-06,0.999998891930477,0.5000005540347615,-0.006287476688780602
2025-05-05,0.0122867996448827,0.0149662954714871,1,0.12863254526787088,0.8713674547321533,0.12863254526787088,0.9356837273660645,-0.004759741923087223
2025-05-06,0.0247918823298386,0.0156412557385778,1,0.07482393663332058,0.9251760633666255,0.07482393663332058,1.0,0.0025978676308003774
2025-05-07,-0.0244527190571868,0.0169817590664325,1,0.058970157594489835,0.9410298424054816,0.058970157594489835,0.9705149212027551,-0.000744631830331563
2025-05-08,-0.0010178351083273,0.0155516413163011,1,0.006460432522247968,0.9935395674777951,0.006460432522247968,1.0,0.00047578405880305713
2025-05-09,0.0114749879518431,0.0156396641688151,1,0.0008904986268892263,0.9991095013731521,0.0008904986268892263,1.0,0.004616623152210057
2025-05-12,-0.0057210346476629,0.0141475162373015,1,3.196638498522352e-05,0.9999680336150321,3.196638498522352e-05,1.0,0.001015056293700937
2025-05-13,0.0100739987992245,0.0142464696553452,1,1.2240558052285478e-05,0.9999877594419753,1.2240558052285478e-05,0.9999938797209739,-0.001928520412421883
2025-05-14,-0.0229817583830594,0.0152161749208222,1,6.257049585208444e-05,0.999937429504185,6.257049585208444e-05,0.9999687147520739,-0.001634328277596403
2025-05-15,0.0122325890486554,0.0152332653492777,1,3.685682830471287e-05,0.9999631431716769,3.685682830471287e-05,1.0,0.0010157565538001369
2025-05-16,-0.0105246727423888,0.0153336293021082,1,3.899192640803545e-05,0.9999610080735503,3.899192640803545e-05,0.999980504036796,-0.003384175585046243
2025-05-19,0.0040872277824274,0.0152425218656666,1,4.0285068248307706e-05,0.9999597149318018,4.0285068248307706e-05,0.9999798574658758,-0.0014225230990281832
2025-05-20,0.0238466075219028,0.0160144699555503,1,0.00019170424805336114,0.9998082957519216,0.00019170424805336114,1.0,0.001331998645507477
2025-05-21,0.0125331809419786,0.0141530459949522,1,1.5650446312134603e-05,0.9999843495536712,1.5650446312134603e-05,1.0,0.008434986510515077
2025-05-22,-0.0158576013698842,0.0145857884417775,1,1.967748345311354e-05,0.9999803225165307,1.967748345311354e-05,1.0,0.0028169484268071574
2025-05-23,0.0138891143508316,0.014433881880755,1,1.3899879136056325e-05,0.9999861001208205,1.3899879136056325e-05,1.0,0.007699705845451238
2025-05-27,-0.007251225562717,0.0145059559746092,1,1.4283356167702231e-05,0.9999857166438088,1.4283356167702231e-05,1.0,0.005432015176422358
2025-05-28,-0.0083043162431883,0.0143672064434046,1,5.481985419011925e-05,0.999945180145865,5.481985419011925e-05,0.999972590072905,-0.0009981695765958626
2025-05-29,0.01061720993032,0.0144161318224545,1,0.0013234736421282917,0.9986765263578186,0.0013234736421282917,0.9993382631789358,-0.0013813637789275822
