Date,BND_ret,BND_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-03-26,-0.0032442470767139,0.0027136774852269,0,0.9999748357096305,2.5164290126134022e-05,2.5164290126134022e-05,1.0,2.0209528495129803e-17
2015-03-27,0.0009627196937922,0.0027154118271391,0,0.9999886144353386,1.1385564403776862e-05,1.1385564403776862e-05,0.9999943072177981,-0.0003363910304305398
2015-03-30,0.0012013639895631,0.0026023125120133,0,0.9999932940160968,6.705984297781252e-06,6.705984297781252e-06,0.9999966470078512,-0.00019191579647873975
2015-03-31,0.0010801633933585,0.0025789629290006,0,0.9999914626697043,8.537330637947578e-06,8.537330637947578e-06,0.999995731334681,-0.0003116731825212397
2015-04-01,0.003971088055755,0.0026894128738522,0,0.9999683104198017,3.168958039224592e-05,3.168958039224592e-05,1.0,0.0007942176111509801
2015-04-02,-0.001317548230711,0.0027268136529334,0,0.99998675237792,1.324762216195286e-05,1.324762216195286e-05,1.0,0.0011795573803515603
2015-04-06,0.0008384654304918,0.0022690889832063,0,0.9999974950182602,2.504982118945185e-06,2.504982118945185e-06,1.0,0.0011547065276914803
2015-04-07,0.0005994233510762,0.0022691761204109,0,0.9999981908447801,1.8091556304454315e-06,1.8091556304454315e-06,1.0,0.0010343183999941001
2015-04-08,-0.0007189657072728,0.0021822314425162,0,0.9999982805981065,1.7194018173831625e-06,1.7194018173831625e-06,1.0,0.0006744925798678402
2015-04-09,-0.0021589446601082,0.0022684658970895,0,0.9999970109046552,2.989095710052001e-06,2.989095710052001e-06,0.999998505452145,-0.0005515139633047999
2015-04-10,-0.0004804683780347,0.002278335471088,0,0.9999980956990782,1.9043009263660164e-06,1.9043009263660164e-06,0.9999990478495369,-0.0003840979927695398
2015-04-13,0.0002406369505253,0.0022547275133224,0,0.9999982733985588,1.7266015284578484e-06,1.7266015284578484e-06,0.9999991366992358,-0.0005036636887628397
2015-04-14,0.0017990458984693,0.0022503875988523,0,0.9999977876865984,2.212313355212002e-06,2.212313355212002e-06,0.9999988938433224,-0.0002637391792842198
2015-04-15,0.0009596816048771,0.0022514561410125,0,0.9999982033648617,1.7966351605145024e-06,1.7966351605145024e-06,1.0,7.199028314576017e-05
2015-04-16,-0.0002404090595324,0.0018225502355396,0,0.999998705493382,1.2945063459811685e-06,1.2945063459811685e-06,1.0,0.0004556974032609203
2015-04-17,0.0016758176388,0.0016866846298825,0,0.9999983432494528,1.6567503279501472e-06,1.6567503279501472e-06,1.0,0.0008869546066278602
2015-04-20,-0.0010763942877237,0.001632811379378,0,0.9999982530086325,1.7469909390359885e-06,1.7469909390359885e-06,1.0,0.0006235483589780603
2015-04-21,-0.0011985220472628,0.0016624115461955,0,0.9999979998066915,2.000193020351101e-06,2.000193020351101e-06,1.0,2.403476983164022e-05
2015-04-22,-0.0037226942160925,0.0018312650413959,0,0.9999937422840303,6.257716193441057e-06,6.257716193441057e-06,0.9999968711419033,-0.0009124403943622797
2015-04-23,0.0019226808061458,0.0018526047331915,0,0.9999980712837396,1.9287158225221893e-06,1.9287158225221893e-06,0.9999990356420887,-0.00047982242122663975
2015-04-24,0.0015606466756414,0.0017082115433172,0,0.9999983968950008,1.6031053916437562e-06,1.6031053916437562e-06,0.9999991984473042,-0.0005028566138583597
2015-04-27,-0.0007202496471364,0.0017150209046828,0,0.9999984113131973,1.5886870792307796e-06,1.5886870792307796e-06,0.9999992056564604,-0.0004316276857408997
2015-04-28,-0.0031243632077532,0.0018508977436454,0,0.9999957691405513,4.230859200437433e-06,4.230859200437433e-06,0.9999978845703998,-0.0008167959178389797
2015-04-29,-0.0031344060502728,0.0019576234464885,0,0.999995754715117,4.245285126813025e-06,4.245285126813025e-06,0.9999978773574366,-0.0006991382846750396
2015-04-30,0.0010860507242228,0.0017253432694776,0,0.9999983515867769,1.6484129628959368e-06,1.6484129628959368e-06,0.9999991757935185,-0.0008664643010596395
2015-05-01,-0.0030379560752382,0.0018160705016251,0,0.9999962295385699,3.7704614923575006e-06,3.7704614923575006e-06,0.9999981147692538,-0.0017861848512355596
2015-05-04,-0.0014554009325895,0.0018030321106433,0,0.9999981708450281,1.82915521120731e-06,1.82915521120731e-06,0.9999990854223944,-0.00193321510832618
2015-05-05,-0.0015795977777075,0.001795023524068,0,0.999998115522387,1.8844775133938089e-06,1.8844775133938089e-06,0.9999990577612433,-0.0016242620223170395
2015-05-06,-0.002800241432411,0.0018572508226294,0,0.9999967524852745,3.247515138938426e-06,3.247515138938426e-06,0.9999983762424305,-0.0015574290987446795
2015-05-07,0.0020707513326394,0.0019306449101807,0,0.9999978899681515,2.110032275767771e-06,2.110032275767771e-06,0.9999989449838621,-0.0013604889770613595
2015-05-08,0.0026732467085526,0.0020620395826358,0,0.9999945174099821,5.482589718023502e-06,5.482589718023502e-06,0.999997258705141,-0.0002182484203031996
2015-05-11,-0.0052317348306317,0.0023189198891037,0,0.9999620663994352,3.793360022249171e-05,3.793360022249171e-05,0.9999810331998887,-0.0009735151999116394
2015-05-12,-0.0012211743258962,0.0022462758909419,0,0.9999955772025295,4.422797781535329e-06,4.422797781535329e-06,0.9999977886011092,-0.0009018305095493796
2015-05-13,-0.0004881915409551,0.0022085865686463,0,0.9999980746424971,1.925357856658525e-06,1.925357856658525e-06,0.9999990373210716,-0.0004394205312581997
2015-05-14,0.0019532324205687,0.0022959203432327,0,0.9999959666974457,4.033302979315738e-06,4.033302979315738e-06,0.9999979833485104,-0.00046292431367233954
2015-05-15,0.004016650948112,0.0024806065574433,0,0.9999798726455218,2.0127354414514882e-05,2.0127354414514882e-05,0.9999899363227928,-0.00019424346576045974
2015-05-18,-0.0036501734556666,0.0025677362389853,0,0.999976312825732,2.36871739032081e-05,2.36871739032081e-05,1.0,0.00012206880923256022
2015-05-19,-0.0021971493435314,0.0025854586144826,0,0.9999891733127163,1.0826687680120108e-05,1.0826687680120108e-05,0.9999945866561599,-7.312619429447981e-05
2015-05-20,0.0,0.0025006772013075,0,0.9999952733799383,4.726620366640006e-06,4.726620366640006e-06,1.0,2.4512113896540184e-05
2015-05-21,0.003171475047478,0.0025830009350323,0,0.9999889939204827,1.1006079787690267e-05,1.1006079787690267e-05,1.0,0.0002681606392784001
2015-05-22,-0.0006091815119607,0.0025323039673111,0,0.9999949030919032,5.096908237618003e-06,5.096908237618003e-06,0.9999974515458812,-0.0006570058527361397
2015-05-26,0.0024341248700473,0.0026283009407617,0,0.9999914697755258,8.530224792157124e-06,8.530224792157124e-06,1.0,0.0005598538124066402
2015-05-27,0.0004858253365634,0.0025658695685982,0,0.9999955828859368,4.417114095718194e-06,4.417114095718194e-06,1.0,0.0010964487484256004
2015-05-28,0.0001221901843289,0.002483600547857,0,0.9999968039779701,3.1960223012162474e-06,3.1960223012162474e-06,1.0,0.00112088678529138
2015-05-29,0.0003638394919209,0.002468927871421,0,0.9999958594584542,4.140541648401977e-06,4.140541648401977e-06,1.0,0.0005593596741799603
2015-06-01,-0.0033396559822109,0.0024877154523437,0,0.9999827153053478,1.7284694558161242e-05,1.7284694558161242e-05,1.0,1.326478012992037e-05
2015-06-02,-0.002811672909668,0.0025398394548909,0,0.9999682116754581,3.178832498985182e-05,3.178832498985182e-05,0.9999841058375051,-0.0010358947758131397
2015-06-03,-0.0044187960420636,0.0026882588942009,0,0.999910633289652,8.936671016542213e-05,8.936671016542213e-05,0.9999553166449173,-0.0020168190515385395
2015-06-04,0.0024569305390079,0.0027057762239566,0,0.9999370560028135,6.294399750794e-05,6.294399750794e-05,0.999968528001246,-0.0015498709806027397
2015-06-05,-0.0039337879196378,0.002771600649854,0,0.9999197056955035,8.029430415831778e-05,8.029430415831778e-05,0.9999598528479208,-0.0024093964629144796
2015-06-08,0.0012314804772987,0.0027022985602159,0,0.9999729563815665,2.704361799917664e-05,2.704361799917664e-05,0.9999864781910004,-0.0014951691710125598
2015-06-09,-0.0029570081583704,0.0025393089091731,0,0.9999779839449495,2.2016055058627522e-05,2.2016055058627522e-05,0.9999889919724707,-0.0015242362207530398
2015-06-10,-0.0020998238160154,0.0025605093412936,0,0.9999697811272529,3.0218873173945252e-05,3.0218873173945252e-05,0.999984890563413,-0.0010604417755433998
2015-06-11,0.0046873180806147,0.0028123446587567,0,0.9998921201891315,0.00010787981093567925,0.00010787981093567925,0.9999460600945322,-0.0006143642672220399
2015-06-12,-0.0007382283599832,0.0027651301886367,0,0.999969212540333,3.078746005152323e-05,3.078746005152323e-05,1.0,2.4747644708880343e-05
2015-06-15,0.0001227683207722,0.00256868579496,0,0.9999923403668202,7.659633568409229e-06,7.659633568409229e-06,0.9999961701832158,-0.00019699478659641968
2015-06-16,0.0025829110452927,0.0025551787491574,0,0.9999922725108521,7.727489199496125e-06,7.727489199496125e-06,1.0,0.0009109890541362003
2015-06-17,0.0003687877418955,0.0025175875072024,0,0.9999959696478345,4.030352464724224e-06,4.030352464724224e-06,1.0,0.0014047113657183802
2015-06-18,-0.0007377750372251,0.0025207692050226,0,0.9999942492060485,5.7507939419768806e-06,5.7507939419768806e-06,1.0,0.0003196927421504203
2015-06-19,0.0028223477254312,0.0024974328349334,0,0.9999771157207816,2.2884279210348123e-05,2.2884279210348123e-05,1.0,0.0010318079592333002
2015-06-22,-0.0047900165533467,0.0027003579192463,0,0.9999080626467577,9.193735327648171e-05,9.193735327648171e-05,1.0,4.9250984409520206e-05
2015-06-23,-0.0023414273714596,0.002646472460508,0,0.9999640544568562,3.594554353378392e-05,3.594554353378392e-05,0.9999820272282332,-0.0009356166989409397
2015-06-24,0.0018486659050952,0.002694267724152,0,0.9999776832753945,2.231672497564727e-05,2.231672497564727e-05,0.9999888416375122,-0.0006396410663009998
2015-06-25,-0.0013552478363214,0.0026943123214216,0,0.9999691330320288,3.086696830057739e-05,3.086696830057739e-05,0.9999845665158498,-0.0007631356261202599
2015-06-26,-0.0018517500636765,0.0026958978962572,0,0.9999063970426447,9.360295719852545e-05,9.360295719852545e-05,0.9999531985214007,-0.0016979551839417996
2015-06-29,0.0050535233026854,0.0029177758807424,0,0.9996644002424664,0.0003355997573750112,0.0003355997573750112,1.0,0.0002707527872646201
2015-06-30,-0.0009845588191597,0.0028645325377994,0,0.9998524959186972,0.00014750408138383884,0.00014750408138383884,1.0,0.0005421264977246001
2015-07-01,-0.0024326205349962,0.0027443703586358,0,0.9999222624759695,7.77375235846979e-05,7.77375235846979e-05,0.9999611312382076,-0.00031413079029367987
2015-07-02,0.0024698261018309,0.002745017108222,0,0.9999488721033637,5.112789625170699e-05,5.112789625170699e-05,1.0,0.0004508839973367802
2015-07-06,0.0034470460665734,0.0027056535620271,0,0.9999532648533201,4.673514694948369e-05,4.673514694948369e-05,1.0,0.0015106432233867601
2015-07-07,0.0009823390409236,0.0027013085261349,0,0.9999722562553537,2.7743744531388075e-05,2.7743744531388075e-05,1.0,0.0006964063710344001
2015-07-08,0.0028195795016457,0.0026538478327107,0,0.9999450144552595,5.498554430573081e-05,5.498554430573081e-05,1.0,0.0014572340351954802
2015-07-09,-0.0033113569017604,0.0027289280624532,0,0.9998660104554408,0.00013398954444228468,0.00013398954444228468,1.0,0.00128148676184264
2015-07-10,-0.0046780361704804,0.0027638063999591,0,0.9997744419841306,0.00022555801572594574,0.00022555801572594574,0.999887220992137,-0.0001480856926196197
2015-07-13,-0.0023471226803081,0.0028084021126322,0,0.9998671783827568,0.00013282161739549647,0.00013282161739549647,0.9999335891913023,-0.0013069194419959196
2015-07-14,0.0018537508187367,0.0028425993900967,0,0.9999132660122393,8.67339878372611e-05,8.67339878372611e-05,0.9999566330060814,-0.0011326370864332997
2015-07-15,0.0028356334175236,0.0028553544817658,0,0.9999266014664218,7.339853402224876e-05,7.339853402224876e-05,0.9999633007329889,-0.0011294263032577197
2015-07-16,0.0,0.0028539263724782,0,0.9999641359146433,3.586408499595601e-05,3.586408499595601e-05,0.999982067957502,-0.00046715492290563967
2015-07-17,0.0001225403206807,0.0028492538011523,0,0.9999775061616362,2.2493838478548365e-05,2.2493838478548365e-05,1.0,0.0004929603753265802
2015-07-20,-0.0013545553920864,0.0027844651433528,0,0.9999844229254422,1.5577074992490587e-05,1.5577074992490587e-05,1.0,0.0006914738329709202
2015-07-21,0.0018476125193274,0.0025979991035854,0,0.9999922183253969,7.781675011085805e-06,7.781675011085805e-06,1.0,0.0006902461730890604
2015-07-22,0.0003684915648056,0.0025320853551107,0,0.999995751832031,4.24816759890556e-06,4.24816759890556e-06,1.0,0.0001968178025454603
2015-07-23,0.0023336696714402,0.0025502906579771,0,0.9999938041074572,6.195892865486219e-06,6.195892865486219e-06,1.0,0.0006635517368335003
2015-07-24,0.0006139385367324,0.0025212380248412,0,0.9999961764433803,3.8235564491935995e-06,3.8235564491935995e-06,1.0,0.0007618313800438403
2015-07-27,0.0019599406760737,0.0024867395311156,0,0.9999957096616703,4.290338244501945e-06,4.290338244501945e-06,1.0,0.0014247305936758601
2015-07-28,-0.0017145719308365,0.0022993780328469,0,0.9999971634037351,2.8365959721373213e-06,2.8365959721373213e-06,1.0,0.0007122937036430802
2015-07-29,-0.0008593072819695,0.0022960309014287,0,0.9999979149664705,2.0850331269274706e-06,2.0850331269274706e-06,1.0,0.0004667339342880602
2015-07-30,0.0003679402068762,0.0022076517556043,0,0.999998210944577,1.7890549830913633e-06,1.7890549830913633e-06,1.0,7.358804137526026e-05
2015-07-31,0.0034290880701026,0.0022649417349412,0,0.9999946496625284,5.350337570316669e-06,5.350337570316669e-06,1.0,0.0006366179480493002
2015-08-03,0.0023120007074471,0.0021987728681991,0,0.9999966929044718,3.307095763103176e-06,3.307095763103176e-06,1.0,0.0007070299543239803
2015-08-04,-0.0034268991933279,0.0023508891519937,0,0.9999921508750685,7.849125016238185e-06,7.849125016238185e-06,1.0,0.0003645645018257002
2015-08-05,-0.0015955307057811,0.0022944850077265,0,0.9999970685700866,2.9314297043723398e-06,2.9314297043723398e-06,1.0,0.0002173198170633803
2015-08-06,0.0006139669614483,0.002166222263889,0,0.9999984156505707,1.584349760940793e-06,1.584349760940793e-06,1.0,0.0002665251679778003
2015-08-07,0.0020838529256689,0.0018850689194809,0,0.999998184128174,1.8158722170339173e-06,1.8158722170339173e-06,0.9999990920638915,-2.5218609089398305e-06
2015-08-10,-0.002083852925669,0.001865159240619,0,0.9999976145928742,2.3854069225390602e-06,2.3854069225390602e-06,0.9999988072965387,-0.0008816925875321598
2015-08-11,0.0037977639458327,0.0019869048799342,0,0.9999951800835076,4.819916407922141e-06,4.819916407922141e-06,1.0,0.0005632400402999602
2015-08-12,-0.0003668125638076,0.0019238172259871,0,0.9999985433143288,1.4566856247907441e-06,1.4566856247907441e-06,1.0,0.0008089836686946602
2015-08-13,-0.0020818018583592,0.0020025846136412,0,0.9999978488327034,2.15116709369488e-06,2.15116709369488e-06,1.0,0.00026982990473316016
2015-08-14,-0.0003675857793329,0.0020080985518994,0,0.9999986436496432,1.3563501033571747e-06,1.3563501033571747e-06,0.9999993218249483,-0.0002204578362671998
2015-08-17,0.0018372091980394,0.0019969974064171,0,0.9999983025241673,1.697476000245331e-06,1.697476000245331e-06,1.0,0.0005637545884744803
2015-08-18,-0.0018372091980394,0.0020312888131319,0,0.9999978033789855,2.196621022663244e-06,2.196621022663244e-06,0.9999989016894887,-0.0005632400402999398
