Date,JPM_ret,JPM_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2020-06-03,0.0525710131580283,0.0332857276100215,0,1.0,1.4250534328497328e-21,1.0,1.0,0.005641262261742877
2020-06-04,0.0205978549976303,0.0328800704551511,0,1.0,3.700785612016158e-18,1.0,1.0,0.012762437429834817
2020-06-05,0.0440185405022725,0.0338416802743818,0,1.0,2.76569056280159e-21,1.0,1.0,0.026739618346617276
2020-06-08,0.0197621039942401,0.0338857660377187,0,1.0,1.6958809473751683e-19,1.0,1.0,0.02805817151525098
2020-06-09,-0.0259846265792743,0.0336535168313008,0,1.0,3.4480341998066564e-20,1.0,1.0,0.022192977214579378
2020-06-10,-0.0413724891338932,0.0342521254416811,0,1.0,1.0425770167229134e-22,1.0,1.0,0.003404276756195079
2020-06-11,-0.0871311790641792,0.0394342547310712,0,1.0,5.236120639616993e-40,1.0,0.5,-0.01814153005616682
2020-06-12,0.0269954582560944,0.0389393181724876,0,1.0,1.0737384931736863e-27,1.0,0.5,-0.02154614650540244
2020-06-15,0.0137236263047342,0.038503669120956,0,1.0,2.0952361177131076e-26,1.0,0.5,-0.022753842043303624
2020-06-16,0.0079679968599123,0.0371270914071617,0,1.0,4.631825545692678e-24,1.0,0.5,-0.0159633173554663
2020-06-17,-0.0256041118348251,0.0373588983150146,0,1.0,9.078427810684029e-26,1.0,0.5,-0.012809641895652682
2020-06-18,-0.0054429839396123,0.0370031338421245,0,1.0,5.156328161595685e-24,1.0,1.0,0.0035279971292607
2020-06-19,-0.0114867340914934,0.0369733241690928,0,1.0,3.360865213477806e-24,1.0,0.5,-0.004168441340256859
2020-06-22,-0.0108965349705858,0.0370321750221292,0,1.0,2.8819258662031435e-24,1.0,0.5,-0.00909247359532086
2020-06-23,0.0121224739933498,0.0338603083143753,0,1.0,3.1948306125485846e-19,1.0,0.5,-0.00826157816863336
2020-06-24,-0.033961257819752,0.0320822173307421,0,1.0,7.812105883587295e-19,1.0,0.5,-0.00993300736561874
2020-06-25,0.0342675756660926,0.0330240687178735,0,1.0,3.161493172321119e-19,1.0,0.5,-0.0019908954444777596
2020-06-26,-0.0563781375780291,0.034887345487821,0,1.0,6.52661478182561e-26,1.0,0.5,-0.0109691761417849
2020-06-29,0.004418274536338,0.0347352091428994,0,1.0,2.1340580555009418e-20,1.0,0.5,-0.00790621424040014
2020-06-30,0.0113335274975248,0.0348568369521757,0,1.0,1.243861040645712e-20,1.0,0.5,-0.00806400353956514
2020-07-01,-0.00854164167281,0.0323622576300013,0,1.0,2.3500139408808014e-17,1.0,0.5,-0.002980080310176741
2020-07-02,0.003243121190874,0.0318520594399759,0,1.0,1.8742613277741933e-16,1.0,0.5,-0.009184971205220462
2020-07-06,0.0249398772926496,0.0305189089687948,0,1.0,2.143472332245224e-15,1.0,1.0,0.007078631768915278
2020-07-07,-0.0286161471009065,0.030167837867024,0,1.0,6.719103852414876e-16,1.0,1.0,0.00047174744146637816
2020-07-08,0.0105592538537246,0.0302438604137785,0,1.0,1.5935499858252334e-14,1.0,1.0,0.0003168927127063386
2020-07-09,-0.0218883444843699,0.0294144965446857,0,1.0,1.844858848327076e-14,1.0,0.5,-0.002352447849605641
2020-07-10,0.0532250368791676,0.0258185685759664,0,1.0,2.797007338210996e-13,1.0,1.0,0.007643935288053079
2020-07-13,0.0142328206990523,0.0252680578993144,0,0.9999999982446752,1.7555835864002331e-09,0.9999999982446752,1.0,0.005502523969333618
2020-07-14,0.0057183967900287,0.0250913548505349,0,0.9999999964193194,3.580234414661077e-09,0.9999999964193194,1.0,0.01236943274752066
2020-07-15,0.0153587338264718,0.0252846737230573,0,0.9999999984365786,1.5636222825290717e-09,0.9999999984365786,1.0,0.013329328742070098
2020-07-16,0.0028035197398417,0.0245988622151435,0,0.9999999903784555,9.621223467095818e-09,0.9999999903784555,1.0,0.01826770158691242
2020-07-17,-0.0186714127726058,0.024949506278889,0,0.9999999990159267,9.844569256783898e-10,0.9999999990159267,1.0,0.003888411656557738
2020-07-20,-0.0087997661939022,0.0248910577023011,0,0.9999999966703399,3.329833487566534e-09,0.9999999966703399,0.50000000166483,-0.0007181057220331622
2020-07-21,0.0214534662981976,0.0251798400140173,0,0.9999999989267963,1.0735704366592284e-09,0.9999999989267963,1.0,0.0024289081796006174
2020-07-22,-0.0072687983093035,0.0251364067531913,0,0.9999999977208063,2.2790145126176565e-09,0.9999999977208063,0.5000000011395969,-0.0020965982475544425
2020-07-23,0.0029342711261129,0.0237617748823574,0,0.9999999533010862,4.66988664041049e-08,0.9999999533010862,0.5000000233494569,-0.002070447970300202
2020-07-24,-0.0070976974405547,0.0226449534397482,0,0.999999741291537,2.5870874553893357e-07,0.999999741291537,1.0,0.00024429509611001763
2020-07-27,-0.0141407580925856,0.0186669121125909,0,0.9999581868661934,4.181313347969499e-05,0.9999581868661934,0.5000209065669032,-0.0008239032836266623
2020-07-28,0.0043252095969853,0.0186664885239079,0,0.9999061734215846,9.38265781692415e-05,0.9999061734215846,0.5000469132892077,-0.004249554623869123
2020-07-29,0.0239603052146163,0.0191784099721755,0,0.9999867469946923,1.3253004856492832e-05,0.9999867469946923,1.0,0.0019962660809148386
2020-07-30,-0.0270478047207919,0.020203254277029,0,0.9999992252727042,7.747270890876985e-07,0.9999992252727042,0.5000003873636478,-0.004000149088466121
2020-07-31,-0.0039244705522079,0.0202521660176355,0,0.9999843905406599,1.5609459165869598e-05,0.9999843905406599,0.5000078047296701,-0.0033655037107967615
2020-08-03,-0.0056033533923558,0.0195798791078898,0,0.9997960404822778,0.0002039595176721602,0.9997960404822778,0.5001019797588611,-0.0016580227707508014
2020-08-04,-0.0057394340858066,0.0184185475082497,0,0.9967321575327113,0.0032678424669094954,0.9967321575327113,0.5016339212336444,-0.0036709515073091808
2020-08-05,0.0172236877303339,0.0186457746864415,0,0.9832499594768098,0.01675004052283275,0.9832499594768098,0.5083750202615951,-0.005018275004165661
2020-08-06,0.0003084037613992,0.0177865537720816,0,0.8566812185353581,0.14331878146435548,0.8566812185353581,1.0,0.00045296669227255857
2020-08-07,0.0217685920196586,0.0141445976150325,0,0.6157413674907202,0.38425863250927256,0.6157413674907202,1.0,0.005591579206645859
