Date,TLT_ret,TLT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2021-03-29,-0.0085243833132774,0.0088278295952533,1,8.403344842214806e-05,0.9999159665516203,0.9999159665516203,0.5000420167241899,-0.0011186144024409983
2021-03-30,0.0052257509585011,0.0089659736783904,1,9.939500135258202e-05,0.9999006049989466,0.9999006049989466,0.5000496975005266,-0.0018707470387753784
2021-03-31,-0.0055955926072209,0.0087569243666809,1,0.0001141094112971058,0.9998858905891136,0.9998858905891136,0.5000570547054433,-0.0040633461791095785
2021-04-01,0.0164615452787531,0.0095367188240193,1,2.1810480774662706e-06,0.9999978189522292,0.9999978189522292,1.0,0.0008122985559934622
2021-04-05,-0.0043728915853217,0.0095616194087987,1,1.271534663351047e-05,0.9999872846536939,0.9999872846536939,1.0,0.0006388857462868422
2021-04-06,0.0067694045866409,0.0095435292314296,1,5.9594587838893236e-05,0.9999404054120019,0.9999404054120019,1.0,0.003697643326270502
2021-04-07,-0.0069890714464672,0.0090942466774902,1,0.0011336537313091132,0.998866346268676,0.998866346268676,1.0,0.0012546788452768424
2021-04-08,0.0082220196797276,0.0093049924405481,1,0.0076600639354387915,0.9923399360642216,0.9923399360642216,1.0,0.004018201302666542
2021-04-09,-0.0036294612345796,0.0092050121293156,1,0.09211903473357703,0.9078809652665246,0.9078809652665246,1.0,1.5612511283791264e-18
2021-04-12,-0.0004367530150347,0.0077725742491567,0,0.6179080390107885,0.3820919609893748,0.3820919609893748,1.0,0.0007872277140574017
2021-04-13,0.0074656777634366,0.007837942293147,0,0.7411037262148075,0.2588962737853786,0.2588962737853786,1.0,0.0009264823494165417
2021-04-14,-0.0031826898559058,0.0078136345946518,0,0.7899811868520488,0.2100188131481771,0.2100188131481771,1.0,0.0016877586675288219
2021-04-15,0.0165961638996899,0.0083232792773851,0,0.8015685367258536,0.19843146327414762,0.19843146327414762,1.0,0.0033625875115212817
2021-04-16,-0.0077965332230923,0.0081567380069073,0,0.8858333857576245,0.11416661424203776,0.11416661424203776,1.0,0.0025291731138187418
2021-04-19,-0.0028769235688802,0.0081652702729854,0,0.9524232164161246,0.047576783583520126,0.047576783583520126,1.0,0.002041139003049642
2021-04-20,0.0045989093585006,0.0078878637098388,0,0.9859576061678965,0.014042393832153773,0.014042393832153773,1.0,0.0014677853220624417
2021-04-21,0.00200529584287,0.0076788768429313,0,0.9970346106019405,0.0029653893979832524,0.0029653893979832524,1.0,0.002505382461817602
2021-04-22,0.0043537712863278,0.0076510945045251,0,0.999334179796353,0.0006658202039732512,0.0006658202039732512,1.0,5.6903939145182093e-05
2021-04-23,-0.0023529963305445,0.0074132664384208,0,0.9998669438925396,0.0001330561075669343,0.0001330561075669343,1.0,0.001145611317654742
2021-04-26,-0.0014289251989161,0.0073593820329105,0,0.9999468536878858,5.314631222172361e-05,5.314631222172361e-05,1.0,0.001435210991647562
2021-04-27,-0.008761202328509,0.0073760666444041,0,0.9999296591779299,7.034082180451788e-05,7.034082180451788e-05,0.9999648295890977,-0.0012368113457543579
2021-04-28,0.0006488925214582,0.0073157961123069,0,0.9999649000540726,3.509994589947349e-05,3.509994589947349e-05,0.9999824500270502,-0.001508092010036718
2021-04-29,-0.002959646233107,0.0072140417355878,0,0.9999715129762454,2.8487023915725168e-05,2.8487023915725168e-05,0.9999857564880421,-0.002970775513923678
2021-04-30,0.0023107537116486,0.0062608038711499,0,0.9999856120264741,1.4387973843371007e-05,1.4387973843371007e-05,0.9999928060130783,-0.002038025505485058
2021-05-03,0.000599106025103,0.0061588078375313,0,0.9999867771040253,1.322289559415429e-05,1.322289559415429e-05,0.999993388552203,-0.0016324192606812383
2021-05-04,0.006763267583045,0.0061584874569322,0,0.9999821451367662,1.7854863250410142e-05,1.7854863250410142e-05,1.0,0.0014724747216295618
2021-05-05,0.00164787369708,0.0058910888514597,0,0.9999865764085034,1.3423591377323156e-05,1.3423591377323156e-05,1.0,0.001672270956753922
2021-05-06,0.0016449089332036,0.0056506362757952,0,0.9999857172489551,1.42827508157079e-05,1.42827508157079e-05,1.0,0.002593181990016042
2021-05-07,-0.0049434400479833,0.0057116726947083,0,0.9999806610463644,1.9338953645499235e-05,1.9338953645499235e-05,1.0,0.0011423432380896618
2021-05-10,-0.0101784586119016,0.0062071381537385,0,0.9999640465581786,3.59534414261451e-05,3.59534414261451e-05,0.9999820232792869,-0.0010131696893112582
2021-05-11,-0.0056754923372784,0.006092884782378,0,0.9999778659196991,2.21340804374668e-05,2.21340804374668e-05,0.9999889329597813,-0.003500921673375938
2021-05-12,-0.010563569071344,0.0064784817783648,0,0.9999581278515516,4.1872148727585716e-05,4.1872148727585716e-05,0.9999790639256362,-0.005943210227060738
2021-05-13,0.0015473762872975,0.0050702952824045,0,0.9999758030297776,2.4196969817543882e-05,2.4196969817543882e-05,0.9999879015150912,-0.005962716756241958
2021-05-14,0.0093078691936763,0.0053969261016808,0,0.9999687847027329,3.121529766704102e-05,3.121529766704102e-05,0.9999843923511664,-0.003112454907910038
2021-05-17,-0.0021178168437471,0.0053835790468465,0,0.9999814421074331,1.8557892255393392e-05,1.8557892255393392e-05,0.9999907210538723,-0.001500326554279138
2021-05-18,-0.0025618477444696,0.0052506614615212,0,0.9999803302741405,1.9669725915709058e-05,1.9669725915709058e-05,0.9999901651370422,-0.000877597635717378
2021-05-19,-0.0024220824733914,0.0052088672512221,0,0.9999793750556482,2.062494409728103e-05,2.062494409728103e-05,1.0,0.000750699683873142
