Date,raw_returns,scaled_returns
2015-04-29,-0.0014096830445489402,-0.0014096243685738918
2015-04-30,-0.0106801034389418,-0.010679618722817353
2015-05-01,0.008218988942604404,0.008218926146856754
2015-05-04,0.0037906463920391797,0.0037905915897557705
2015-05-05,-0.006814737287532499,-0.006814565720466162
2015-05-06,-0.00115272440828538,-0.0011527366054924053
2015-05-07,0.01001413001734818,0.01001413001734818
2015-05-08,-0.011939248844639417,-0.011908846178271117
2015-05-11,-0.0015546589997802603,-0.0015544320306964568
2015-05-12,0.00581472426742152,0.005814700764257268
2015-05-13,-0.0009184819148871599,-0.0009184693920262568
2015-05-14,0.00907390901645624,0.009073877956037889
2015-05-15,0.0041569283889204,0.0041569283889204
2015-05-18,0.00020780043511262,0.00020780043511262
2015-05-19,-0.00107612091521788,-0.00107612091521788
2015-05-20,-0.0031359736125898,-0.0031359736125898
2015-05-21,-1.582910541894e-05,-1.581686060345899e-05
2015-05-22,1.2893138421720112e-05,1.2916814623042169e-05
2015-05-26,-0.007611417667939699,-0.007610691621801469
2015-05-27,0.013455761307872599,0.013455700850167179
2015-05-28,0.0051032499146366605,0.005103264895704658
2015-05-29,-0.0034649480851645193,-0.0034648901761195087
2015-06-01,0.0019032551245478802,0.0019032462632386851
2015-06-02,-0.00556263814024876,-0.005562626539667206
2015-06-03,-0.00163601194152174,-0.0016359529953335825
2015-06-04,-0.0025776263829475,-0.0025774305155833494
2015-06-05,0.0024525164751464804,0.0024523163473051143
2015-06-08,-0.0006382929853751004,-0.0006382315717371751
2015-06-09,0.00285468300713904,0.0028545992448975243
2015-06-10,-0.0022745093340588206,-0.0022745139983023853
2015-06-11,0.0017837602142850005,0.0017837480198427361
2015-06-12,-0.008406581080379099,-0.008406519303241562
2015-06-15,-0.00437252880940376,-0.004372511717457736
2015-06-16,0.00766643035737722,0.007666230523310528
2015-06-17,0.00963154480299344,0.009631510984525646
2015-06-18,0.008787329309144021,0.008787329309144021
2015-06-19,-0.00186160697733816,-0.00186160697733816
2015-06-22,-0.0008719211216364004,-0.0008719211216364004
2015-06-23,0.0002228192904909205,0.0002228826849907146
2015-06-24,-0.00688180387122468,-0.006881791371075979
2015-06-25,0.0035298718502473807,0.003529869413155014
2015-06-26,-0.0052908698278904594,-0.00529083567523331
2015-06-29,-0.01747758466168536,-0.017470874823496633
2015-06-30,0.00505660314480206,0.0050565569706699735
2015-07-01,0.007402924131327579,0.007402786537812771
2015-07-02,0.007931254701353939,0.007931255017347691
2015-07-06,-0.0038536936124495,-0.0038536511175164072
2015-07-07,-0.007148160415734501,-0.007148130761970238
2015-07-08,-0.0172619955113258,-0.017259647043949933
2015-07-09,-0.0006323419517593199,-0.0006323840314876749
2015-07-10,0.008342766999684382,0.008342733782459985
2015-07-13,0.008203724323401478,0.008203692220557621
2015-07-14,0.0031064518675532,0.0031064354831200408
2015-07-15,-0.00445099283250104,-0.00445099283250104
2015-07-16,0.01078887948107242,0.01078887948107242
2015-07-17,0.00451890141854608,0.00451890141854608
2015-07-20,0.0027278472411209594,0.002727877713033902
2015-07-21,-0.01259748918001472,-0.012597494635435812
2015-07-22,-0.0032348148661664605,-0.0032347812635969927
2015-07-23,0.0009472292262062202,0.0009472478542543099
2015-07-24,-0.005903794456947139,-0.005903537887326104
2015-07-27,-0.010978749941290101,-0.01097571466107839
2015-07-28,0.01908269967879056,0.01907833528970577
2015-07-29,0.00460553927812988,0.004605643998477728
2015-07-30,0.00012865023158768028,0.00012836084853938594
2015-07-31,-0.00148470952158192,-0.00148470952158192
2015-08-03,-0.000806736536901,-0.000806736536901
2015-08-04,0.0052646236840233,0.0052646236840233
2015-08-05,0.00741250997561776,0.007412507189685143
2015-08-06,-0.02276899765020632,-0.013992031981405712
2015-08-07,0.019513834093961242,0.020910794023373376
2015-08-10,0.00894374957729094,0.009478037078498435
2015-08-11,-0.0073775477657418405,-0.005887023582296651
2015-08-12,0.00065560441827566,0.00033565505397413855
2015-08-13,0.00066663127268642,-0.0010657741883423465
2015-08-14,0.0018081499496940602,0.0018081388722928353
2015-08-17,0.0089610266512775,0.009594180622088113
2015-08-18,0.00212439358366148,0.0030312561454334495
2015-08-19,-0.00943640160508368,-0.008951339223805328
2015-08-20,-0.0243473130431879,-0.013343320905255479
2015-08-21,-0.02517602704946082,-0.013779954131228057
2015-08-24,-0.03595091073849246,-0.017975903606303776
2015-08-25,-0.01067383819991888,-0.005336701403545285
2015-08-26,0.03247583946742148,0.01623863696379741
2015-08-27,0.0305397187622522,0.02672380226595362
2015-08-28,0.006182739847737451,0.005771494807285915
2015-08-31,-0.00508009361756886,-0.00508009361756886
2015-09-01,-0.02793833181823454,-0.02793833181823454
2015-09-02,0.020102507968978202,0.01862821775198458
2015-09-03,0.00132971295575806,-0.00019474237600294338
2015-09-04,-0.0154580740571356,-0.007736280601610917
2015-09-08,0.0247412078740177,0.019714151425075772
2015-09-09,-0.009411443974866898,-0.009411443974866898
2015-09-10,0.00238393904665032,0.0031239795364121185
2015-09-11,0.0029052956236687,0.002921404749530202
2015-09-14,0.0025660228801017196,0.0025660228801017196
2015-09-15,0.00600358879633442,0.005489697143525424
2015-09-16,0.011887507743447798,0.011887507743447798
2015-09-17,0.0018557562873053601,0.0018557562873053601
2015-09-18,-0.00641843172251298,-0.00477077899999429
2015-09-21,0.0071136516601933795,0.0071136516601933795
2015-09-22,-0.01361323056501274,-0.010639236641169437
2015-09-23,0.00053774938071706,0.0007889564849083642
2015-09-24,0.00511986885927718,0.005240931781256443
2015-09-25,-0.0005441924183698397,-0.0005181931387086858
2015-09-28,-0.01756839184844646,-0.01346252871615313
2015-09-29,0.0050742557458640005,0.0050157575685348494
2015-09-30,0.014120244418853501,0.012271592755410295
2015-10-01,-0.00957443765164882,-0.009834789337909657
2015-10-02,0.016172609188560963,0.01617250359801239
2015-10-05,0.010617530066276,0.01061754163205292
2015-10-06,-0.0036753232448368802,-0.0036752683270020675
2015-10-07,-0.0025890134033906007,-0.002588768562941047
2015-10-08,5.332676241555957e-05,5.339565085947136e-05
2015-10-09,-0.00470704835556306,-0.004706960323293859
2015-10-12,-0.0026314398511287597,-0.00263137331860865
2015-10-13,0.0016437869156481599,0.0016437501221829263
2015-10-14,0.00334061621946258,0.0038211794208429196
2015-10-15,0.010081572095103079,0.010081527161881822
2015-10-16,0.010749747593078158,0.010749747593078158
2015-10-19,0.00108403902546132,0.00108403902546132
2015-10-20,-0.014779774661211543,-0.014774700348210015
2015-10-21,-0.0061841954329171,-0.006184069163647915
2015-10-22,0.0173371226148873,0.017337093921029167
2015-10-23,0.0018862496268423998,0.0018862956535455368
2015-10-26,0.003773500386884519,0.0037733023242057786
2015-10-27,-0.004473970431803481,-0.004473828159241393
2015-10-28,0.005990873344333,0.005990873344333
2015-10-29,-0.00723718039470736,-0.00723696584866818
2015-10-30,-0.008929223337743479,-0.004676891502643416
2015-11-02,0.014595187578232138,0.012829113627669387
2015-11-03,-0.00446886887253296,-0.004886045837027036
2015-11-04,0.015715736449377578,0.016484913528910707
2015-11-05,-0.00201992266965316,-0.002197480418952634
2015-11-06,0.021022941227638255,0.0236913680968645
2015-11-09,-0.00906093950463216,-0.00898490606043879
2015-11-10,-0.009545180577034561,-0.0104683293912849
2015-11-11,-0.00016476430054025975,-0.0014546824064863915
2015-11-12,-0.01280283380236236,-0.00816801571063528
2015-11-13,-0.01390753090677592,-0.008082568145623442
2015-11-16,0.0168674345970732,0.00994208860449132
2015-11-17,-0.00119942755342012,-0.0006727353058488198
2015-11-18,0.01676227650363642,0.015635803874217043
2015-11-19,0.0020326001583707,0.0020326001583707
2015-11-20,-1.0740074237779868e-05,-1.0740074237779868e-05
2015-11-23,-0.0029356605307976394,-0.0029356605307976394
2015-11-24,0.0021275308151599798,0.0021275308151599798
2015-11-25,0.008718288299609401,0.008718288299609401
2015-11-27,0.00399192361921182,0.00399192361921182
2015-11-30,-0.0025714231783491,-0.0020386018022528637
2015-12-01,0.014675898910399379,0.014663743953025601
2015-12-02,-0.008473777282183839,-0.008271072312870349
2015-12-03,-0.0029365793486763,-0.002026466814708778
2015-12-04,0.01213421911267774,0.012135815866486325
2015-12-07,-0.004394424916595601,-0.0038457957441179204
2015-12-08,-0.00298430689000856,-0.002362931237135333
2015-12-09,-0.0089454580752793,-0.008208517046403135
2015-12-10,0.00456966856151962,0.004569642895002583
2015-12-11,-0.018763785245281238,-0.016808260202972772
2015-12-14,0.0048856160232521,0.004382142425694283
2015-12-15,0.00955834417784414,0.008514906246284978
2015-12-16,0.02054946425454238,0.02054946425454238
2015-12-17,-0.010014874947114701,-0.00847934497009651
2015-12-18,-0.01469053388960916,-0.012892944978319974
2015-12-21,0.009378106928029279,0.008556612490610453
2015-12-22,0.0015422141993759,0.0006365501685043856
2015-12-23,0.00476659051143846,0.0035336935433627177
2015-12-24,0.0005832894732118798,0.0005843421637512078
2015-12-28,-0.0023475510512196,-0.002347537033083738
2015-12-29,0.014686877767239143,0.014686877767239143
2015-12-30,-0.00274973879074396,-0.00274973879074396
2015-12-31,-0.00571012432248858,-0.003958138154896173
2016-01-04,-0.02658043361726034,-0.022263720613572898
2016-01-05,0.004437611428362244,0.0038222260479215003
2016-01-06,-0.017617436999957763,-0.01501605822933661
2016-01-07,-0.0196216036919055,-0.01541547964310542
2016-01-08,-0.012372622882595479,-0.010536073019069895
2016-01-11,-0.00164354254042616,-0.002157122382328089
2016-01-12,0.0087848084125054,0.00707785715796751
2016-01-13,-0.022151374225402563,-0.018880211977910306
2016-01-14,0.00692074509252312,0.0052920038650952125
2016-01-15,-0.01725483241655,-0.015082521117298376
2016-01-19,0.00456474966994372,0.004431685515404611
2016-01-20,-0.013261898266720602,-0.009068212482792385
2016-01-21,0.00973435066184536,0.009175690589570096
2016-01-22,0.014241756816988341,0.012210874994169832
2016-01-25,-0.011560348845275,-0.010037017374212979
2016-01-26,0.0030255368563754,0.003025595585775763
2016-01-27,-0.0104198872833009,-0.0104196959933015
2016-01-28,0.00279383309412026,0.002793752896085864
2016-01-29,0.022619132886136862,0.022618196707929306
2016-02-01,0.0019334902551516,0.0019334902551516
2016-02-02,-0.029763040989352278,-0.0264243027851525
2016-02-03,-0.006213553238966161,-0.004966403131083596
2016-02-04,0.0023845343167613,0.002039575500976179
2016-02-05,-0.03135226049833322,-0.017689880812301696
2016-02-08,-0.03127564186055904,-0.016745262626368284
2016-02-09,0.0019157076939927777,0.0009298946001278241
2016-02-10,-0.007132838055061222,-0.003624208287501139
2016-02-11,0.0013978319175449998,0.0005798856036780414
2016-02-12,0.012081197333768199,0.006366760201333891
2016-02-16,0.01863915586195316,0.018471869712958187
2016-02-17,0.0286043917483295,0.0286043917483295
2016-02-18,0.013886580369557039,0.013886580369557039
2016-02-19,0.0030366806967437,0.0030366806967437
2016-02-22,0.023261465168529984,0.023261465168529984
2016-02-23,-0.0038488490940949997,-0.0038488490940949997
2016-02-24,0.0016743162826736804,0.00299237829925509
2016-02-25,0.0153412667366189,0.0153412667366189
2016-02-26,-0.00211159276745678,-0.00040760267646645416
2016-02-29,-0.0031545752111784,-0.0007940256226416297
2016-03-01,0.012504226311059099,0.012504226311059099
2016-03-02,0.00343387634705008,0.00343387634705008
2016-03-03,0.0082954531229951,0.0082954531229951
2016-03-04,0.006999960971761041,0.006999960971761041
2016-03-07,0.00131029511172392,0.00131029511172392
2016-03-08,-0.00863444049546724,-0.008546768198251708
2016-03-09,0.00813974084196552,0.008140119245188739
2016-03-10,-0.00284207402379636,-0.0029204651597505822
2016-03-11,0.00924080652102668,0.00924055564007422
2016-03-14,0.00709943047916136,0.007099415894740254
2016-03-15,0.00264748090042062,0.00264748090042062
2016-03-16,0.010564367798147841,0.010564367798147841
2016-03-17,0.00694347765235014,0.00694347765235014
2016-03-18,0.014036636705601943,0.014036636705601943
2016-03-21,0.00547086905100176,0.00547086905100176
2016-03-22,-0.006401379220796618,-0.006401379220796618
2016-03-23,-0.007449410551005122,-0.007449410551005122
2016-03-24,0.00510890922279342,0.005108909893985965
2016-03-28,0.00433015226306614,0.004330123206190127
2016-03-29,0.006627839523675361,0.006627840859128403
2016-03-30,0.00071474139202002,0.0007147754451806083
2016-03-31,0.00111010993854158,0.00111010993854158
2016-04-01,0.01250008360471772,0.01250008360471772
2016-04-04,0.005053477516987941,0.005053477516987941
2016-04-05,0.00440804079958604,0.004408074634241377
2016-04-06,0.01085129498254798,0.01085129498254798
2016-04-07,-0.012945670067080278,-0.0129454469490038
2016-04-08,-0.0025760815020877403,-0.0025761402210316576
2016-04-11,0.00027392385244146,0.00027393641152761376
2016-04-12,0.0007590990413242398,0.0007591314180526998
2016-04-13,0.01118729716067956,0.011187170213426401
2016-04-14,-0.0016403880577986936,-0.0016403411754323106
2016-04-15,0.00470730522573592,0.00470730522573592
2016-04-18,0.0002374653023354399,0.0002374653023354399
2016-04-19,-0.00721695153463052,-0.007216800602075621
2016-04-20,0.00033898743336935994,0.0003393912364291729
2016-04-21,-0.00646632766023994,-0.006465555939932079
2016-04-22,0.00381178522916642,0.003811733271052722
2016-04-25,0.00015800326804788007,0.00015797752230304967
2016-04-26,0.0006510157826066199,0.0006510595542415186
2016-04-27,0.00412591527331012,0.00412583812861452
2016-04-28,-0.00560860256878124,-0.0056084290970867205
2016-04-29,-0.01118636779395784,-0.011186217388549757
2016-05-02,0.0091216954314426,0.009121653334540425
2016-05-03,-0.013592801018826997,-0.013592493461000808
2016-05-04,-0.014226144646553762,-0.014225690942401734
2016-05-05,-0.010144464299476439,-0.010143794743869627
2016-05-06,0.006945110397771301,0.006945051050224795
2016-05-09,-0.0059573811563968,-0.0059572740942994236
2016-05-10,0.0072918443575140405,0.00729184653753661
2016-05-11,-0.0016761737403565402,-0.0016761760207331
2016-05-12,-0.0024396456649669793,-0.002439630519630617
2016-05-13,0.02416778242522,0.024168329141383893
2016-05-16,0.00941142046163516,0.009411414687456206
2016-05-17,-0.008241180785171021,-0.008239354440806836
2016-05-18,0.009323064257048541,0.009323654075701328
2016-05-19,0.0048240767600097,0.004824017518732017
2016-05-20,0.00829920381366292,0.008299270752746165
2016-05-23,-0.00350641555060468,-0.0035064217741490405
2016-05-24,0.01117183123828544,0.01117183123828544
2016-05-25,0.0014741765625065398,0.0014741765625065398
2016-05-26,0.00664482140746938,0.00664482140746938
2016-05-27,0.0003774455370393401,0.0003774455370393401
2016-05-31,0.0028201055239172003,0.0028201055239172003
2016-06-01,-0.0002896356703408801,-0.0002896356703408801
2016-06-02,0.00208260731843562,0.0020826123023554386
2016-06-03,-0.00288749375530136,-0.002887494093107658
2016-06-06,0.0021865383076004,0.002186515450726431
2016-06-07,0.01030134668184746,0.010106898165393337
2016-06-08,0.0038632641081485196,0.00418751338100429
2016-06-09,0.0004990255519187599,0.0004990255519187599
2016-06-10,-0.01699382856462152,-0.014528256758368888
2016-06-13,-0.0011050265899075597,-0.0011049629681338915
2016-06-14,-0.00153018048230142,-0.0015301469821656088
2016-06-15,0.00326248892429834,0.0032625181703345185
2016-06-16,0.0023873228106449603,0.0023872583143115522
2016-06-17,-0.00810027429854918,-0.00810001548569136
2016-06-20,0.009295182800636261,0.0092951391144691
2016-06-21,-0.00029211932037913997,-0.0002921668251084128
2016-06-22,-0.021321550575232363,-0.010377816569357818
2016-06-23,0.00874796523480588,0.008878433077446592
2016-06-24,-0.028208189291489983,-0.022894106493047378
2016-06-27,-0.0019331239285875605,-0.0028424345669890586
2016-06-28,0.01294052095026264,0.009556595137197702
2016-06-29,0.016817364017935498,0.015128763143089058
2016-06-30,0.00992225296101306,0.008566914464562165
2016-07-01,0.0021775051221594203,0.0021775051221594203
2016-07-05,5.322034123464003e-05,5.322034123464003e-05
2016-07-06,0.0028885835112546,0.0028885835112546
2016-07-07,0.006735349248043339,0.006735349248043339
2016-07-08,0.01389696048759358,0.01389696048759358
2016-07-11,0.01314689698507462,0.01314689698507462
2016-07-12,0.0028531153128468797,0.0028531153128468797
2016-07-13,-0.0005985585256811203,-0.0005985585256811203
2016-07-14,0.00289213820706484,0.00289213820706484
2016-07-15,-0.0036037870293195,-0.0036037870293195
2016-07-18,0.0062084884913250395,0.0062084884913250395
2016-07-19,0.0011463207758403403,0.0011463207758403403
2016-07-20,0.00602859134118808,0.00602859134118808
2016-07-21,-0.012160900141588401,-0.01216032321056676
2016-07-22,0.009863825317708661,0.009863825317708661
2016-07-25,0.00894205381747702,0.00894205381747702
2016-07-26,0.00236593955823558,0.0023659565773194455
2016-07-27,-0.00502799349370056,-0.005027874221089744
2016-07-28,0.00242371565018102,0.0024237184221037994
2016-07-29,0.01036015976773446,0.01035982643064922
2016-08-01,-0.0037608881347716205,-0.0037608881347716205
2016-08-02,-0.00683153038197982,-0.006831476130519735
2016-08-03,-0.00224827711571256,-0.002248266665213257
2016-08-04,0.00998611723725282,0.009986116240549198
2016-08-05,0.00395118868121002,0.003951193625087001
2016-08-08,-0.00206807397676842,-0.0020680160982711124
2016-08-09,0.0041332171352338205,0.004133191927795437
2016-08-10,-0.00464712413609532,-0.0046470855212195575
2016-08-11,0.004429481079166021,0.004429488006082878
2016-08-12,0.01154862386012616,0.011548617493027782
2016-08-15,-0.0003270768046898095,-0.00032707659416552677
2016-08-16,-0.00505458181569286,-0.00505451611719115
2016-08-17,-0.00394395463315956,-0.0039439686945802205
2016-08-18,0.00380015683753056,0.003800151314435338
2016-08-19,0.0012824995078294002,0.00128247432920111
2016-08-22,-0.000997249685802769,-0.0009971578802822933
2016-08-23,0.0038277640104909,0.0038277640104909
2016-08-24,-0.0066015491441203,-0.006601400009564907
2016-08-25,-0.0022380180987372398,-0.002237917893402939
2016-08-26,-6.748519592382004e-05,-6.696168463246992e-05
2016-08-29,-0.0026382720779371802,-0.002637672783748443
2016-08-30,-0.0059453423272715,-0.0059376559784563325
2016-08-31,-0.00130997463864286,-0.0013013127350560711
2016-09-01,-0.005257834016514146,-0.005249388773906141
2016-09-02,-0.00241190577560292,-0.0024117969985364865
2016-09-06,0.008536633710923402,0.008536545350020873
2016-09-07,-0.008147398612375442,-0.00798098149972418
2016-09-08,-0.00547430400540414,-0.005388464926475916
2016-09-09,-0.02393709857105112,-0.02357254256281839
2016-09-12,0.01618768882578614,0.015911129428350705
2016-09-13,-0.01069658289799936,-0.010632711073232883
2016-09-14,0.00208250244647564,0.002082374972986523
2016-09-15,0.0141680082371159,0.014167128247213587
2016-09-16,0.004223584733236541,0.004223584733236541
2016-09-19,0.00421318986964812,0.004213097696386815
2016-09-20,-0.0026736488082445145,-0.0026736488082445145
2016-09-21,0.00976609017546228,0.00976609017546228
2016-09-22,0.00437171516946064,0.00437171516946064
2016-09-23,-0.0010915811483470002,-0.0010915811483470002
2016-09-26,-0.0024177523897109,-0.0024177523897109
2016-09-27,0.00585073235238542,0.00585073235238542
2016-09-28,0.00253762572647796,0.00253762572647796
2016-09-29,-0.0062884500099434195,-0.006287876405814988
2016-09-30,0.0103969713098507,0.010396919684581351
2016-10-03,0.00716771391372094,0.00716771391372094
2016-10-04,-0.00585577325569722,-0.005854454445210261
2016-10-05,-0.0016659544986242203,-0.0016660862617235814
2016-10-06,-0.00892753948216692,-0.00892758425066768
2016-10-07,-0.00719297425057996,-0.007192879251397723
2016-10-10,0.004944046161096639,0.0049440401432640346
2016-10-11,-0.007434642552548098,-0.007434467126760385
2016-10-12,0.00320808526020848,0.003208035313285914
2016-10-13,-0.00594595438966758,-0.005945874875444653
2016-10-14,-0.00129299955377106,-0.0012929866829004284
2016-10-17,-0.0050999621084605,-0.005099891907820748
2016-10-18,0.00908825836710334,0.009088211582242722
2016-10-19,0.0039020176541910605,0.003902058610806226
2016-10-20,-0.0021455673696355792,-0.002145415331443434
2016-10-21,0.0005237398428392201,0.0005237398428392201
2016-10-24,0.01298325691509862,0.012983232957257961
2016-10-25,0.0029552253862683005,0.0029551580546015974
2016-10-26,0.00016427242035616007,0.0001642877630148595
2016-10-27,-0.004881857191371301,-0.004881610035538231
2016-10-28,-0.00323893874095596,-0.0032388860603643392
2016-10-31,-1.6776831310833305e-05,-1.6747648742074723e-05
2016-11-01,-0.015659910014206718,-0.01565920767412951
2016-11-02,-0.00443954312558022,-0.004439943224145783
2016-11-03,-0.0056186529956799205,-0.005618623983917111
2016-11-04,-0.0009027774451885202,-0.0008892392516673846
2016-11-07,0.02055710575205882,0.02052817608505448
2016-11-08,0.00532769723725352,0.00532769723725352
2016-11-09,-0.00980030272949272,-0.009279239980342215
2016-11-10,-0.020099802114632363,-0.015069258837406877
2016-11-11,0.05580140362173962,0.055474775703324763
2016-11-14,-0.02013233674974246,-0.01887919479350323
2016-11-15,0.010131980401415639,0.010116962761611229
2016-11-16,0.0124889419165805,0.012264195321597244
2016-11-17,0.00549549936567466,0.006624900154657301
2016-11-18,-0.00265000504149228,-0.002452965900220246
2016-11-21,0.0012379044845614799,0.0006933195922456554
2016-11-22,0.009239312083410481,0.00907348071937775
2016-11-23,0.00211270063743808,0.0026261908839893453
2016-11-25,0.006377724382282899,0.006377724382282899
2016-11-28,-0.0018880163043999,-0.0018880163043999
2016-11-29,-0.007939174329190998,-0.007939174329190998
2016-11-30,-0.0068714275498926005,-0.0037669205941946297
2016-12-01,-0.01944429410287086,-0.014143429666397384
2016-12-02,0.00037945890899428007,-1.8452296959969167e-06
2016-12-05,0.01431870331450386,0.010640097705982402
2016-12-06,0.00410693314633694,0.003627519910151246
2016-12-07,0.01661942636661472,0.01661942636661472
2016-12-08,-0.004475397822980061,-0.004475397822980061
2016-12-09,-0.0007054949827524,-0.0007054949827524
2016-12-12,-0.0035038689871951605,-0.0023190577046518462
2016-12-13,0.011104107033882201,0.010854155156271025
2016-12-14,0.007194705832737301,0.007194945312819221
2016-12-15,0.005302139090026981,0.005302139090026981
2016-12-16,0.0079329556936933,0.00793295730094801
2016-12-19,0.00257335139137636,0.0025733617966886635
2016-12-20,0.014505222412423639,0.014505197849566137
2016-12-21,-0.00137975962812154,-0.00137975962812154
2016-12-22,0.0037461057363358196,0.0037461071661676433
2016-12-23,0.00955307324683946,0.00955307324683946
2016-12-27,0.018715094865983738,0.01871511206767149
2016-12-28,-0.016937512199877623,-0.016937466169299375
2016-12-29,9.948387203266035e-05,9.945807778370063e-05
2016-12-30,-0.011627457791954541,-0.007327361953742746
2017-01-03,-0.004170517471413979,0.00036196631406172614
2017-01-04,0.0169949921808916,0.014688696598694703
2017-01-05,-0.0037402275114767403,-0.001168896390089911
2017-01-06,0.006873482298879821,0.0055456268184197865
2017-01-09,0.006449448714819461,0.006449448714819461
2017-01-10,-0.005864662818117801,-0.005864401674863957
2017-01-11,-0.00227816283303564,-0.0022781567671302386
2017-01-12,-0.0022759513827982606,-0.0022759946698878227
2017-01-13,0.007515244936356358,0.007515239484538967
2017-01-17,-0.00340717664970748,-0.0011385904984888497
2017-01-18,0.008647228771150161,0.006843850024754598
2017-01-19,0.006707362046976621,0.006707367679012592
2017-01-20,0.0020250827974360396,0.0020250827974360396
2017-01-23,0.0037593478968826802,0.0037593515741190173
2017-01-24,0.01210784017510668,0.01210784017510668
2017-01-25,0.00296652294841106,0.00296652294841106
2017-01-26,0.0011100609814888199,0.0011100609814888199
2017-01-27,-0.00685194852005616,-0.0014940704111742588
2017-01-30,-0.00670754288701904,-0.006475367375045099
2017-01-31,-0.0003607674423005594,-0.0004382543049909518
2017-02-01,0.0069175162710075205,0.006701031540729924
2017-02-02,0.00743330626826588,0.0059608152958114885
2017-02-03,0.0003216007501455601,0.0003216064269888177
2017-02-06,0.0083006231336806,0.0083006231336806
2017-02-07,0.0061038483163471415,0.0061038483163471415
2017-02-08,0.0030187120166674203,0.0030187120166674203
2017-02-09,0.00277789677080468,0.00277789677080468
2017-02-10,-0.0006546849526301195,-0.0006546132994334748
2017-02-13,-0.00011438625758232023,-0.00011351271135933688
2017-02-14,0.00189350469329348,0.0018934960040011477
2017-02-15,0.0031273921137173998,0.0031273887794634287
2017-02-16,-0.01015495966621056,-0.010154625514402806
2017-02-17,0.0111583429691077,0.01115834757877874
2017-02-21,0.015286590448138482,0.015286544279414805
2017-02-22,-0.0024562693928788398,-0.0024562001108082744
2017-02-23,-0.02999728791721904,-0.02026378483096391
2017-02-24,1.233612209571998e-05,-0.0009481437714725077
2017-02-27,-0.0044354102994201595,-0.007300627548273412
2017-02-28,-0.0022958267983728396,0.00039087438777710756
2017-03-01,0.006680396103947999,0.005282708097968282
2017-03-02,-0.007648519694260279,-0.003924551659690784
2017-03-03,-0.00056780530565002,7.3017582656251466e-06
2017-03-06,-0.001890257226106,-0.0011241352785891397
