Date,SPY_ret,SPY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2017-01-10,0.0,0.0044241104437845,1,8.982052723191128e-06,0.9999910179470617,8.982052723191128e-06,1.0,0.0010803627517615992
2017-01-11,0.0028221430911203,0.0044455351162027,1,9.268135485289148e-06,0.9999907318644758,9.268135485289148e-06,1.0,0.00045850018326567914
2017-01-12,-0.0025130538094818,0.0042437510612755,1,1.1070156411533076e-05,0.9999889298436503,1.1070156411533076e-05,1.0,0.00011484204514907916
2017-01-13,0.0022928507568509,0.0037881110817093,1,1.3029137510080359e-05,0.9999869708620522,1.3029137510080359e-05,0.9999934854312449,-0.00014087411047670082
2017-01-17,-0.0035298594155677,0.00379570521781,1,1.5473763298037053e-05,0.9999845262369794,1.5473763298037053e-05,0.999992263118351,-0.00018558387541566082
2017-01-18,0.0022076995795445,0.0037870629027152,1,1.3315202257150874e-05,0.9999866847979043,1.3315202257150874e-05,1.0,0.0002559560404932392
2017-01-19,-0.0037116242668538,0.0038679709006163,1,1.5176323231744998e-05,0.9999848236772063,1.5176323231744998e-05,0.999992411838384,-0.0010507974311015809
2017-01-20,0.0036673951880462,0.0038588313852761,1,1.3594001174913805e-05,0.9999864059987832,1.3594001174913805e-05,1.0,0.0001852923684040192
2017-01-23,-0.0026053464978574,0.0038519691624255,1,1.4113522582885651e-05,0.999985886477141,1.4113522582885651e-05,0.9999929432387086,-0.0007943470825376407
2017-01-24,0.0063911513007517,0.004072449981946,1,1.5867313761725652e-05,0.9999841326865994,1.5867313761725652e-05,1.0,0.001189855060726239
2017-01-25,0.0086184477821045,0.0044584406217783,1,1.7817602321197837e-05,0.9999821823980996,1.7817602321197837e-05,1.0,0.0024720047012382392
2017-01-26,-0.0010462185227933,0.0044602584023689,1,9.746233225588049e-06,0.9999902537667559,9.746233225588049e-06,1.0,0.0030050858500503394
2017-01-27,-0.0015708441448853,0.0039754596175873,1,1.2150718572465035e-05,0.9999878492809936,1.2150718572465035e-05,1.0,0.0019574379834640396
2017-01-30,-0.0062210269163966,0.0042872263249798,1,1.670620891612899e-05,0.9999832937914445,1.670620891612899e-05,1.0,0.0012343018997561992
2017-01-31,-8.776178220148422e-05,0.0041683493492834,1,1.062040737930177e-05,0.9999893795929975,1.062040737930177e-05,0.9999946897963103,-6.148071683443762e-05
2017-02-01,0.0003954481231501,0.0038553646946084,1,1.2104625223217055e-05,0.9999878953745356,1.2104625223217055e-05,0.9999939476873885,-0.0017060806486253175
2017-02-02,0.0006588102756776,0.0036405386697979,1,1.4163805259198401e-05,0.9999858361946184,1.4163805259198401e-05,0.9999929180973703,-0.0013650748889311377
2017-02-03,0.0068690271694071,0.0039163448788307,1,1.7886820619920776e-05,0.9999821131795125,1.7886820619920776e-05,1.0,0.0003228993739273423
2017-02-06,-0.0017894013827655,0.0038888777546147,1,1.3191583534575445e-05,0.9999868084166048,1.3191583534575445e-05,1.0,0.0012092244806535624
2017-02-07,4.372899632711168e-05,0.0037928372716334,1,1.2691497763694643e-05,0.999987308502161,1.2691497763694643e-05,1.0,0.0012355226363592816
2017-02-08,0.0013096744469859,0.0037942457894645,1,1.281342564814505e-05,0.9999871865741278,1.281342564814505e-05,1.0,0.0014183679011264415
2017-02-09,0.0059150126726218,0.003949021383692,1,1.549508395415834e-05,0.9999845049160253,1.549508395415834e-05,1.0,0.0024696083805152815
2017-02-10,0.0039383315194856,0.0039306341095794,1,1.3313725406455496e-05,0.9999866862749041,1.3313725406455496e-05,1.0,0.0018834692505309814
2017-02-13,0.0054279497098773,0.0040421750849359,1,1.4023517461889357e-05,0.999985976482199,1.4023517461889357e-05,1.0,0.0033269394690595413
2017-02-14,0.0039872907659876,0.003922636705198,1,1.3299841448990173e-05,0.9999867001581559,1.3299841448990173e-05,1.0,0.00411565182299164
2017-02-15,0.0052070005121409,0.0040028053577583,1,1.3951054885876682e-05,0.9999860489451757,1.3951054885876682e-05,1.0,0.004895117036022639
2017-02-16,-0.0008516855229191,0.0038446372557217,1,1.2662010358044199e-05,0.9999873379894245,1.2662010358044199e-05,1.0,0.003541777396914459
2017-02-17,0.001575052082031,0.0038227866465403,1,1.2776790682452083e-05,0.9999872232090151,1.2776790682452083e-05,1.0,0.003069121509423539
2017-02-21,0.0059373653036247,0.0037807088383651,1,1.7216837272338405e-05,0.9999827831624863,1.7216837272338405e-05,1.0,0.0031710046281730186
2017-02-22,-0.0008883232756461,0.0037092969711657,1,1.4359749045199516e-05,0.999985640251327,1.4359749045199516e-05,1.0,0.0021958818198462788
2017-02-23,0.0006769389940379,0.0033573909401815,1,1.7451188984544793e-05,0.9999825488106824,1.7451188984544793e-05,1.0,0.001289869516225679
2017-02-24,0.0012680826559287,0.0033054264128757,1,1.887422515354241e-05,0.9999811257747255,1.887422515354241e-05,1.0,0.001713823151995239
2017-02-27,0.0015616977626804,0.0032209025056922,1,2.2558240989054914e-05,0.9999774417590386,2.2558240989054914e-05,1.0,0.001711152288125119
2017-02-28,-0.0027027656049629,0.002835902224349,1,4.299144112724302e-05,0.9999570085584519,4.299144112724302e-05,0.9999785042794364,-1.6873893592401005e-05
2017-03-01,0.0139004397948135,0.0038556098989918,1,9.458788859127217e-05,0.9999054121116416,9.458788859127217e-05,1.0,0.002940878720499519
2017-03-02,-0.0063171343456685,0.0043234139740578,1,2.4561552518760647e-05,0.999975438447706,2.4561552518760647e-05,1.0,0.0015420640525582387
2017-03-03,0.0006289289082483,0.0043240111384498,1,1.0206389162670473e-05,0.9999897936106833,1.0206389162670473e-05,1.0,0.001414233303022159
2017-03-06,-0.0029822107940109,0.0043354079928262,1,1.0965054657208678e-05,0.999989034945519,1.0965054657208678e-05,1.0,0.0005054515916838989
2017-03-07,-0.0029916515584012,0.0043956007974623,1,1.0691434312870129e-05,0.9999893085658562,1.0691434312870129e-05,1.0,0.000447674400996239
2017-03-08,-0.0018581693930992,0.0044542335009497,1,9.568345304342598e-06,0.9999904316549257,9.568345304342598e-06,0.9999952158273478,-0.002704047436586301
2017-03-09,0.0012674400327294,0.0044544069048727,1,8.82631452727666e-06,0.9999911736857288,8.82631452727666e-06,0.9999955868427364,-0.001187132560906721
2017-03-10,0.0034982220343107,0.0043640518449081,1,9.809596239032583e-06,0.9999901904037891,9.809596239032583e-06,0.9999950952018805,-0.0006132739356942411
2017-03-13,0.0005046247552685,0.0043310805801976,1,9.407833688522497e-06,0.9999905921664847,9.407833688522497e-06,1.0,8.409317416163903e-05
2017-03-14,-0.0038340207325841,0.0043662723072492,1,1.2064244431775698e-05,0.9999879357556123,1.2064244431775698e-05,0.999993967877784,-8.438066067494101e-05
2017-03-15,0.0086162200087658,0.004652960569384,1,1.618800680532072e-05,0.9999838119929936,1.618800680532072e-05,1.0,0.002010497219698059
2017-03-16,-0.001968771783462,0.0045968018316852,1,9.482489439085091e-06,0.9999905175104077,9.482489439085091e-06,1.0,0.001363254856459779
2017-03-17,-0.0017577790370718,0.0046178561505185,1,9.053524375854776e-06,0.9999909464759746,9.053524375854776e-06,1.0,0.00031205464218327897
2017-03-20,-0.0010973757940308,0.0046300558332491,1,1.127835333402246e-05,0.9999887216462686,1.127835333402246e-05,0.999994360823333,-8.345467676581022e-06
2017-03-21,-0.0129227545296269,0.0053453767926266,1,6.0380589295975795e-05,0.9999396194110786,6.0380589295975795e-05,0.999969809705352,-0.001826092227085141
2017-03-22,0.0023505934662361,0.0053778097585742,1,9.33581129226408e-06,0.9999906641886951,9.33581129226408e-06,0.9999953320943539,-0.0030792175355910814
2017-03-23,-0.0010678961914266,0.0053768514409604,1,7.275452918611026e-06,0.9999927245472463,7.275452918611026e-06,0.9999963622735407,-0.002899042417184001
2017-03-24,-0.0007264971833684,0.0053648136681684,1,7.09899202807714e-06,0.999992901007959,7.09899202807714e-06,0.999996450503986,-0.0026927860464433214
2017-03-27,-0.001026922453925,0.0053463179428072,1,7.336829038190659e-06,0.9999926631713543,7.336829038190659e-06,0.999996331585481,-0.002678695378422161
2017-03-28,0.0072504580494523,0.0055905394058663,1,1.0538315708854184e-05,0.9999894616840304,1.0538315708854184e-05,1.0,0.001355947137393679
2017-03-29,0.0009345758151348,0.0045444083635501,1,8.554162981175962e-06,0.9999914458369202,8.554162981175962e-06,1.0,0.0010727436071734189
2017-03-30,0.0031788236685143,0.0044182101086767,1,9.43836298724244e-06,0.9999905616368542,9.43836298724244e-06,1.0,0.001922087579161599
2017-03-31,-0.002330203422265,0.0044384837335099,1,9.901557936260602e-06,0.9999900984420482,9.901557936260602e-06,1.0,0.0016013463313822788
2017-04-03,-0.001740540467268,0.0044082819396019,1,9.644014769509705e-06,0.9999903559847839,9.644014769509705e-06,1.0,0.0014586227287136787
2017-04-04,0.0006373799621208,0.0043655361993333,1,9.173598273430485e-06,0.9999908264019404,9.173598273430485e-06,1.0,0.00013600711124737888
2017-04-05,-0.0029773237444159,0.00439626075702,1,1.054353705168365e-05,0.9999894564626762,1.054353705168365e-05,0.9999947282314742,-0.0006463728006627612
2017-04-06,0.0028070973279652,0.0044358849305673,1,9.294508073830752e-06,0.9999907054921028,9.294508073830752e-06,0.9999953527459631,-0.0007207180687725811
2017-04-07,-0.001019878317507,0.0043582401863339,1,9.45781013206753e-06,0.9999905421902222,9.45781013206753e-06,0.999995271094934,-0.0004586530478209811
2017-04-10,0.000595005706732,0.004359175547696,1,9.173925343198452e-06,0.9999908260745253,9.173925343198452e-06,1.0,8.456186979018858e-06
2017-04-11,-0.0011902909992549,0.0042859995751856,1,1.027273096020922e-05,0.9999897272691811,1.027273096020922e-05,0.99999486363452,-0.00035707800529612117
2017-04-12,-0.0043916839419152,0.0038465143592007,1,1.6895553364080422e-05,0.9999831044469237,1.6895553364080422e-05,0.999991552223318,-0.0006399500447959812
2017-04-13,-0.0065158151143574,0.0040469451825866,1,2.084769195462002e-05,0.9999791523077344,2.084769195462002e-05,0.9999895761540227,-0.002504532533260501
2017-04-17,0.0088207565972683,0.0046027727335546,1,1.8047776701949557e-05,0.9999819522236701,1.8047776701949557e-05,0.999990976111649,-0.000536405550305441
2017-04-18,-0.0029887418914513,0.004634544972765,1,1.0604748877738967e-05,0.9999893952506922,1.0604748877738967e-05,0.9999946976255611,-0.0012531550699421009
2017-04-19,-0.0018403157861343,0.0036419133915925,1,1.529504992402434e-05,0.9999847049499389,1.529504992402434e-05,0.999992352475038,-0.0013831600273179812
2017-04-20,0.0081060911358451,0.0040474082964369,1,2.0234262445050114e-05,0.9999797657374866,2.0234262445050114e-05,1.0,0.001116394988234079
2017-04-21,-0.0031919001883577,0.0041105116307351,1,1.417817437270316e-05,0.9999858218257153,1.417817437270316e-05,1.0,0.0017811779734340188
2017-04-24,0.0109376976206149,0.0047602783021903,1,2.514757123603924e-05,0.9999748524284511,2.514757123603924e-05,1.0,0.0022045661781033388
2017-04-25,0.0058018420803394,0.0048732492757423,1,1.0928230570686986e-05,0.9999890717696469,1.0928230570686986e-05,1.0,0.003962682972461479
2017-04-26,-0.0006286596514804,0.0046588831176006,1,8.393126804144078e-06,0.999991606873416,8.393126804144078e-06,1.0,0.004205014199392258
2017-04-27,0.0008383702380327,0.004658623701323,1,8.099431134075311e-06,0.9999919005686612,8.099431134075311e-06,1.0,0.0027514700198297787
2017-04-28,-0.0021818601995105,0.0046594040965893,1,8.94326529892615e-06,0.9999910567348441,8.94326529892615e-06,1.0,0.002953478017599219
2017-05-01,0.0025168204278621,0.0046371649532976,1,8.395926397231933e-06,0.9999916040740149,8.395926397231933e-06,1.0,0.001269302579048659
2017-05-02,0.0003773301032932,0.0046044966913694,1,8.247234943085875e-06,0.9999917527651567,8.247234943085875e-06,1.0,0.0001844001836394189
2017-05-03,-0.0012153458638249,0.0046249566125358,1,8.562762680418387e-06,0.9999914372377214,8.562762680418387e-06,1.0,6.706294117051894e-05
2017-05-04,0.0011733048273573,0.004546894194366,1,8.440353811958935e-06,0.9999915596464821,8.440353811958935e-06,1.0,0.00013404985903543894
2017-05-05,0.0039292170341213,0.0045792462000455,1,9.206093548623127e-06,0.9999907939069028,9.206093548623127e-06,1.0,0.0013562653057617989
2017-05-08,-0.0001668632261739,0.0045644052324774,1,8.481517066777707e-06,0.9999915184831002,8.481517066777707e-06,1.0,0.0008195285749545989
2017-05-09,-0.0009183557127127,0.0045829189898997,1,8.586871217512694e-06,0.9999914131290426,8.586871217512694e-06,1.0,0.000560391411753419
2017-05-10,0.0017944612755685,0.0045610623197112,1,8.49967256548488e-06,0.9999915003270117,8.49967256548488e-06,1.0,0.0011623528396320988
2017-05-11,-0.0020451483390173,0.0044433848408081,1,9.74348232698377e-06,0.9999902565179506,9.74348232698377e-06,1.0,0.0005186622063571789
2017-05-12,-0.0016720472749518,0.004125327331485,1,1.1422309885563274e-05,0.9999885776903527,1.1422309885563274e-05,0.9999942888450573,-0.0006015906554574411
2017-05-15,0.0055082234789815,0.0038690820085073,1,1.7980213527316282e-05,0.999982019786086,1.7980213527316282e-05,1.0,0.0005334266855736389
2017-05-16,-0.0009161277656571,0.0037774676137469,1,4.272746814061271e-05,0.9999572725316128,4.272746814061271e-05,1.0,0.0005338722749847588
2017-05-17,-0.0179033039423828,0.0057006572402715,1,0.0003897417416425629,0.9996102582580136,0.0003897417416425629,0.9998051291291787,-0.003405680768605501
2017-05-18,0.0040204273915456,0.0054830708380992,1,2.5931041217546245e-05,0.999974068958793,2.5931041217546245e-05,0.9999870344793913,-0.0021925656224929214
2017-05-19,0.0064829081300589,0.0055843576042508,1,1.0639640456393775e-05,0.999989360359208,1.0639640456393775e-05,0.9999946801797718,-0.0005615745414907815
2017-05-22,0.0050647587363897,0.0051608330568217,1,8.707293893622944e-06,0.9999912927057094,8.707293893622944e-06,0.9999956463530533,-0.0006502674900091415
2017-05-23,0.0022104274637415,0.0050271399295265,1,7.435278904709827e-06,0.9999925647210989,7.435278904709827e-06,0.9999962823605477,-2.4956444129421285e-05
2017-05-24,0.0023302054452681,0.0050414738149199,1,7.423976301823535e-06,0.9999925760233056,7.423976301823535e-06,1.0,0.004021745433400758
2017-05-25,0.0047679541569811,0.0051326876198759,1,8.350582844051202e-06,0.999991649417403,8.350582844051202e-06,1.0,0.004171250786487858
2017-05-26,-0.0002067514069255,0.0050940300116694,1,7.297694100098006e-06,0.9999927023057154,7.297694100098006e-06,1.0,0.002833318879090979
2017-05-30,-0.0008695060593741,0.0050887192587514,1,7.419676284557318e-06,0.9999925803233647,7.419676284557318e-06,1.0,0.0016464659199382187
2017-05-31,-0.0002483304116823,0.0050919999895592,1,7.466766764765093e-06,0.999992533232808,7.466766764765093e-06,1.0,0.0011547143448534588
2017-06-01,0.0079209037383111,0.0053290233302429,1,1.1839472674909299e-05,0.9999881605272655,1.1839472674909299e-05,1.0,0.0022728540034620587
2017-06-02,0.0033230238370236,0.0053540517581832,1,7.5160184816730695e-06,0.9999924839813104,7.5160184816730695e-06,1.0,0.0019838679394705585
2017-06-05,-0.0007376718549047,0.0053268170707296,1,7.182821839649227e-06,0.999992817178612,7.182821839649227e-06,1.0,0.0018776838498747186
2017-06-06,-0.0032020152318008,0.0054011362640767,1,8.303719720661215e-06,0.9999916962805463,8.303719720661215e-06,1.0,0.0014111820153893788
2017-06-07,0.0018487060559964,0.0053919823215081,1,6.935332428857986e-06,0.9999930646676537,6.935332428857986e-06,1.0,0.0018305893089251186
2017-06-08,0.000492363621698,0.0053881373551516,1,6.8600079839265924e-06,0.9999931399923948,6.8600079839265924e-06,1.0,0.00034488128560249885
2017-06-09,-0.0015190566473246,0.0053747405523834,1,7.328537274137607e-06,0.9999926714631566,7.328537274137607e-06,0.9999963357313629,-0.0006235348112671412
2017-06-12,-0.000205349780688,0.0053486795497275,1,7.031933896347421e-06,0.9999929680663485,7.031933896347421e-06,0.9999964840330517,-0.0005170703964238011
2017-06-13,0.0048779005470911,0.0053219376531537,1,8.206496484420064e-06,0.9999917935038178,8.206496484420064e-06,1.0,0.0010989127593545788
2017-06-14,-0.0012684386175054,0.0053287624719485,1,8.048402456537206e-06,0.9999919515972684,8.048402456537206e-06,1.0,0.00047548382465421884
2017-06-15,-0.0019261605329606,0.0030991462691387,1,2.2803306578521997e-05,0.9999771966930642,2.2803306578521997e-05,0.9999885983467107,-8.221006277501185e-06
2017-06-16,0.000218535559254,0.0030629905642237,1,2.544495720972764e-05,0.9999745550430299,2.544495720972764e-05,1.0,0.0003392974350382188
2017-06-19,0.0082907167624294,0.0032403222366691,1,3.995494364467279e-05,0.9999600450561522,3.995494364467279e-05,1.0,0.0020385107436616985
2017-06-20,-0.0067669747528724,0.0036237887186003,1,3.0254404488160487e-05,0.9999697455952788,3.0254404488160487e-05,0.9999848727977559,-0.0002904643163310015
2017-06-21,-0.0002469550547886,0.0036210521041332,1,1.573923434827075e-05,0.9999842607659856,1.573923434827075e-05,0.9999921303828259,-8.616760378764148e-05
2017-06-22,-0.0004528854194989,0.0036143883037591,1,1.4761179259773041e-05,0.9999852388207626,1.4761179259773041e-05,1.0,0.0002084874189046985
2017-06-23,0.0011937113557011,0.0034890894900527,1,1.5837295600160273e-05,0.9999841627039961,1.5837295600160273e-05,1.0,0.0004035225781941185
2017-06-26,0.0006575889285243,0.0034848889336701,1,1.701825274924058e-05,0.9999829817472551,1.701825274924058e-05,0.9999914908736254,-0.0011231029885869013
2017-06-27,-0.0080889250756785,0.0039804060204396,1,2.9078376559178718e-05,0.9999709216234406,2.9078376559178718e-05,0.9999854608117205,-0.0013874930531481214
2017-06-28,0.0089107698023327,0.0044269740726622,1,2.222192079959532e-05,0.9999777780790109,2.222192079959532e-05,1.0,0.00044405191827613845
