Date,raw_returns,portfolio_vol,regime,prob_regime_0,prob_regime_1,risk_off_prob,exposure,scaled_returns
2015-03-25,-0.023065187835324574,0.007973611333132872,0,0.9212756841044752,0.07872431589531144,0.07872431589531144,1.0,-0.023065187835324574
2015-03-26,-0.00469762845867966,0.007969593660429482,0,0.9713816452300905,0.028618354769692655,0.028618354769692655,1.0,-0.00469762845867966
2015-03-27,-1.2577163186413177e-05,0.007950545010044342,0,0.9868217026823507,0.013178297317892934,0.013178297317892934,1.0,-1.2577163186413177e-05
2015-03-30,0.010914743665819987,0.008394352020530939,0,0.9894126579821122,0.010587342018153296,0.010587342018153296,1.0,0.010914743665819987
2015-03-31,-0.007640193099118767,0.008485057878507306,0,0.9925092313558447,0.007490768643730598,0.007490768643730598,1.0,-0.007640193099118767
2015-04-01,-0.0018753627533656604,0.0084865714494617,0,0.9962175555543047,0.0037824444457550785,0.0037824444457550785,1.0,-0.0018753627533656604
2015-04-02,0.00260561420583674,0.008526650609606222,0,0.9978305751240404,0.0021694248756817477,0.0021694248756817477,1.0,0.00260561420583674
2015-04-06,0.012091639535763726,0.008295023727689527,0,0.9983924530073519,0.001607546992918123,0.001607546992918123,1.0,0.012091639535763726
2015-04-07,0.0011827573066511665,0.008272479834675613,0,0.9995258880911392,0.00047411190882678465,0.00047411190882678465,1.0,0.0011827573066511665
2015-04-08,0.0028242435594871274,0.007938209611590476,0,0.9998736448896384,0.00012635511040954035,0.00012635511040954035,1.0,0.0028242435594871274
2015-04-09,0.004397602381035907,0.00790304192412419,0,0.9999395193044992,6.048069535315318e-05,6.048069535315318e-05,1.0,0.004397602381035907
2015-04-10,0.0027320382401737533,0.007851006780410877,0,0.9999571014375189,4.289856259898323e-05,4.289856259898323e-05,1.0,0.0027320382401737533
2015-04-13,-0.0035386113862005803,0.007909581456372158,0,0.999950130067458,4.986993230815053e-05,4.986993230815053e-05,1.0,-0.0035386113862005803
2015-04-14,0.00041721749028581325,0.007586999867237058,0,0.9999721268514986,2.7873148944163866e-05,2.7873148944163866e-05,1.0,0.00041721749028581325
2015-04-15,0.0039560201330799735,0.007603829875778539,0,0.9999724212003881,2.7578799905743025e-05,2.7578799905743025e-05,1.0,0.0039560201330799735
2015-04-16,-0.002478591884225054,0.007390728929334854,0,0.9999713744832567,2.8625516894664252e-05,2.8625516894664252e-05,1.0,-0.002478591884225054
2015-04-17,-0.00731125467212544,0.007547478671080113,0,0.9999389346531734,6.10653472149409e-05,6.10653472149409e-05,1.0,-0.00731125467212544
2015-04-20,0.006129190087025948,0.007593479546164284,0,0.9999619289863744,3.807101353019392e-05,3.807101353019392e-05,1.0,0.006129190087025948
2015-04-21,0.0009346794434629734,0.007586696612664761,0,0.9999737720265214,2.6227973679440617e-05,2.6227973679440617e-05,1.0,0.0009346794434629734
2015-04-22,0.006008274825201512,0.007560673785348394,0,0.9999718291767675,2.8170823193012565e-05,2.8170823193012565e-05,1.0,0.006008274825201512
2015-04-23,-0.0010345240092756135,0.005246736856552555,0,0.9999922815611639,7.71843876905267e-06,7.71843876905267e-06,1.0,-0.0010345240092756135
2015-04-24,0.006891073023581394,0.005191429109110075,0,0.9999903325236852,9.667476285699544e-06,9.667476285699544e-06,1.0,0.006891073023581394
2015-04-27,0.003693288491684847,0.005187219864243973,0,0.9999929828364388,7.017163217626719e-06,7.017163217626719e-06,1.0,0.003693288491684847
2015-04-28,-0.0004715769887213602,0.0047706115886186635,0,0.9999927858121845,7.214187715626187e-06,7.214187715626187e-06,1.0,-0.0004715769887213602
2015-04-29,-0.0034945378549493806,0.004431707497306301,0,0.9999890664182386,1.0933581593575893e-05,1.0933581593575893e-05,1.0,-0.0034945378549493806
2015-04-30,-0.008645565814511012,0.004946479788177019,0,0.9999776112686706,2.238873117687686e-05,2.238873117687686e-05,1.0,-0.008645565814511012
2015-05-01,0.007015023123135355,0.005101487472324613,0,0.9999890551142525,1.094488530810469e-05,1.094488530810469e-05,1.0,0.007015023123135355
2015-05-04,0.0012895229206425268,0.004459809007024539,0,0.9999915661629567,8.433837463247128e-06,8.433837463247128e-06,1.0,0.0012895229206425268
2015-05-05,-0.008099640728318806,0.004903439194705992,0,0.9999802325817839,1.976741800434967e-05,1.976741800434967e-05,1.0,-0.008099640728318806
2015-05-06,-0.0057556390976077395,0.005067555636259695,0,0.9999873087013379,1.269129824599302e-05,1.269129824599302e-05,1.0,-0.0057556390976077395
2015-05-07,0.006755806210528348,0.0051977985674048375,0,0.9999901583662435,9.841633452585958e-06,9.841633452585958e-06,1.0,0.006755806210528348
2015-05-08,0.0054231073916164545,0.00529928308908379,0,0.9999918071688636,8.192831126686942e-06,8.192831126686942e-06,1.0,0.0054231073916164545
2015-05-11,-0.004319176186650134,0.005332464624754859,0,0.999990841734971,9.15826529981279e-06,9.15826529981279e-06,1.0,-0.004319176186650134
2015-05-12,0.0002759913894731199,0.005332457654807677,0,0.9999935584117444,6.4415879555956335e-06,6.4415879555956335e-06,1.0,0.0002759913894731199
2015-05-13,0.0007639764894037532,0.005265825203930112,0,0.9999929551325154,7.044867384691846e-06,7.044867384691846e-06,1.0,0.0007639764894037532
2015-05-14,0.011608823222886585,0.005806165431586823,0,0.9999743165386892,2.5683461694154944e-05,2.5683461694154944e-05,1.0,0.011608823222886585
2015-05-15,0.002134996244125227,0.005479544109561994,0,0.9999928759779333,7.124022122878014e-06,7.124022122878014e-06,1.0,0.002134996244125227
2015-05-18,7.456030617776708e-05,0.005368025459091053,0,0.9999936349779751,6.365022428164713e-06,6.365022428164713e-06,1.0,7.456030617776708e-05
2015-05-19,-0.0003941147788700332,0.00537777381487443,0,0.9999935423338008,6.45766638737207e-06,6.45766638737207e-06,1.0,-0.0003941147788700332
2015-05-20,-0.0020552098438494535,0.005282857226102062,0,0.999992900423158,7.0995767605634905e-06,7.0995767605634905e-06,1.0,-0.0020552098438494535
2015-05-21,0.001714359581037474,0.005274316371746048,0,0.9999936151447506,6.384855164097933e-06,6.384855164097933e-06,1.0,0.001714359581037474
2015-05-22,-0.002948912696038267,0.005125233492892768,0,0.9999918276468788,8.172353022981623e-06,8.172353022981623e-06,1.0,-0.002948912696038267
2015-05-26,-0.006652831460588945,0.005276976374032011,0,0.9999855462591322,1.4453741050042157e-05,1.4453741050042157e-05,1.0,-0.006652831460588945
2015-05-27,0.010077498190075732,0.005762633763707559,0,0.9999815918311405,1.840816856152548e-05,1.840816856152548e-05,1.0,0.010077498190075732
2015-05-28,0.0009697795628760801,0.005696511297048861,0,0.9999928854575292,7.114542809557983e-06,7.114542809557983e-06,1.0,0.0009697795628760801
2015-05-29,-0.00565293999708412,0.005479885765150532,0,0.9999887844579948,1.1215541662910924e-05,1.1215541662910924e-05,1.0,-0.00565293999708412
2015-06-01,0.0008032931235246202,0.00526984015702457,0,0.9999934854952981,6.514504539741147e-06,6.514504539741147e-06,1.0,0.0008032931235246202
2015-06-02,-0.0029520608529972733,0.00531312130929757,0,0.9999922674613765,7.732538832900058e-06,7.732538832900058e-06,1.0,-0.0029520608529972733
2015-06-03,-0.0009501424449236002,0.004962130670329642,0,0.9999929343043242,7.0656960794625255e-06,7.0656960794625255e-06,1.0,-0.0009501424449236002
2015-06-04,-0.004880316286000394,0.0049081188445961755,0,0.9999896043868028,1.0395612899687433e-05,1.0395612899687433e-05,1.0,-0.004880316286000394
2015-06-05,-0.0022526227660065,0.004712267748210486,0,0.9999917512326708,8.248767165542386e-06,8.248767165542386e-06,1.0,-0.0022526227660065
2015-06-08,-0.0029689435436225198,0.004579407154059762,0,0.9999909938956907,9.006104406603415e-06,9.006104406603415e-06,1.0,-0.0029689435436225198
2015-06-09,0.0002315152851945867,0.004485483292727278,0,0.9999922412608561,7.758738702381851e-06,7.758738702381851e-06,1.0,0.0002315152851945867
2015-06-10,0.004463777112745973,0.004602759821811145,0,0.9999915679219046,8.432078311036636e-06,8.432078311036636e-06,1.0,0.004463777112745973
2015-06-11,0.00357241351700382,0.004667852324189538,0,0.9999917090233708,8.290976965615976e-06,8.290976965615976e-06,1.0,0.00357241351700382
2015-06-12,-0.006239270716443134,0.004034466141995017,0,0.9999806027652537,1.9397234317163014e-05,1.9397234317163014e-05,1.0,-0.006239270716443134
2015-06-15,-0.005005011520456838,0.0040864092193056666,0,0.9999839471490034,1.6052851073363004e-05,1.6052851073363004e-05,1.0,-0.005005011520456838
2015-06-16,0.00693920740994724,0.004457481650587484,0,0.999987447436637,1.2552563499916004e-05,1.2552563499916004e-05,1.0,0.00693920740994724
2015-06-17,0.0041528850414450135,0.004588423454385196,0,0.9999911687399402,8.831260205081798e-06,8.831260205081798e-06,1.0,0.0041528850414450135
2015-06-18,0.00897079693061916,0.0050305047109153265,0,0.9999857001688888,1.4299830743153432e-05,1.4299830743153432e-05,1.0,0.00897079693061916
2015-06-19,-0.0032737019076262003,0.005068178366557427,0,0.9999914877324362,8.512267975160322e-06,8.512267975160322e-06,1.0,-0.0032737019076262003
2015-06-22,0.00114336580944772,0.005032983231814636,0,0.9999934607171862,6.539282996613499e-06,6.539282996613499e-06,1.0,0.00114336580944772
2015-06-23,-0.001391563089526393,0.0047975783144005215,0,0.9999924966950413,7.503304591903535e-06,7.503304591903535e-06,1.0,-0.001391563089526393
2015-06-24,-0.003967979908966141,0.004290324773086019,0,0.999988534907302,1.1465092610794138e-05,1.1465092610794138e-05,1.0,-0.003967979908966141
2015-06-25,-0.0009461681472021868,0.00427916752935971,0,0.9999903047207013,9.695279004510135e-06,9.695279004510135e-06,1.0,-0.0009461681472021868
2015-06-26,-0.0033734374483093198,0.0041637827313749575,0,0.9999793005413774,2.0699458458631145e-05,2.0699458458631145e-05,1.0,-0.0033734374483093198
2015-06-29,-0.014528834721984093,0.005211038758175819,0,0.9998597984879466,0.0001402015121290697,0.0001402015121290697,1.0,-0.014528834721984093
2015-06-30,0.0014020564350595815,0.005223291618345079,0,0.9999881284652288,1.1871534534009358e-05,1.1871534534009358e-05,1.0,0.0014020564350595815
2015-07-01,0.006676859625231279,0.0054942955932321185,0,0.9999904767117727,9.523287812514857e-06,9.523287812514857e-06,1.0,0.006676859625231279
2015-07-02,0.002160170823678366,0.005428322195855805,0,0.9999935297328332,6.470267290671992e-06,6.470267290671992e-06,1.0,0.002160170823678366
2015-07-06,-0.0007373887020604068,0.00540887776640669,0,0.9999933819772909,6.6180227357981125e-06,6.6180227357981125e-06,1.0,-0.0007373887020604068
2015-07-07,0.002156716252641387,0.00538897603240099,0,0.9999915219537026,8.47804673372668e-06,8.47804673372668e-06,1.0,0.002156716252641387
2015-07-08,-0.011863951213587073,0.006017848790713414,0,0.9999407802552539,5.9219744489078916e-05,5.9219744489078916e-05,1.0,-0.011863951213587073
2015-07-09,-0.0018341848214367537,0.005909088258111806,0,0.9999894315009482,1.0568499214184328e-05,1.0568499214184328e-05,1.0,-0.0018341848214367537
2015-07-10,0.008243494717194514,0.006177203168269599,0,0.9999845603315898,1.5439668653257738e-05,1.5439668653257738e-05,1.0,0.008243494717194514
2015-07-13,0.010280963210062747,0.006475934949176152,0,0.9999751723224859,2.482767717666064e-05,2.482767717666064e-05,1.0,0.010280963210062747
2015-07-14,0.0037831208047137735,0.006397547358804232,0,0.9999901756255548,9.824374360393197e-06,9.824374360393197e-06,1.0,0.0037831208047137735
2015-07-15,-9.655890215504023e-05,0.006227570280780374,0,0.9999915267794406,8.47322065830934e-06,8.47322065830934e-06,1.0,-9.655890215504023e-05
2015-07-16,0.00965040158918044,0.006518872306881096,0,0.9999789105536506,2.1089446462411946e-05,2.1089446462411946e-05,1.0,0.00965040158918044
2015-07-17,0.0011324391975078133,0.006219305617888768,0,0.999991813668969,8.186331358159459e-06,8.186331358159459e-06,1.0,0.0011324391975078133
2015-07-20,0.0032025181430867596,0.006195788491638528,0,0.999991802075735,8.19792457398435e-06,8.19792457398435e-06,1.0,0.0032025181430867596
2015-07-21,-0.005444995271172459,0.006336387418822821,0,0.9999855204716924,1.4479528170885452e-05,1.4479528170885452e-05,1.0,-0.005444995271172459
2015-07-22,-0.005581258262937313,0.006460688930298815,0,0.9999842617918795,1.5738208105364183e-05,1.5738208105364183e-05,1.0,-0.005581258262937313
2015-07-23,0.0009702726243267467,0.006394453691325951,0,0.9999906760411195,9.323959177251506e-06,9.323959177251506e-06,1.0,0.0009702726243267467
2015-07-24,-0.00649709103513058,0.006567798310797685,0,0.9999776304167435,2.236958331547714e-05,2.236958331547714e-05,1.0,-0.00649709103513058
2015-07-27,-0.008599775387716594,0.006808036043284806,0,0.9999612615411227,3.873845923955627e-05,3.873845923955627e-05,1.0,-0.008599775387716594
2015-07-28,0.007882978263485335,0.006151423296558878,0,0.9999845663096062,1.543369005916744e-05,1.543369005916744e-05,1.0,0.007882978263485335
2015-07-29,0.005438152525900913,0.0062363017466113314,0,0.9999900931115525,9.906888785642182e-06,9.906888785642182e-06,1.0,0.005438152525900913
2015-07-30,0.0010676012315629798,0.0060942597898622506,0,0.9999927335921053,7.2664078964554575e-06,7.2664078964554575e-06,1.0,0.0010676012315629798
2015-07-31,0.0002525356473419933,0.006086208780732292,0,0.9999927936356016,7.206364327135396e-06,7.206364327135396e-06,1.0,0.0002525356473419933
2015-08-03,9.118884206760668e-05,0.006078938035383288,0,0.9999927779232844,7.222076991747467e-06,7.222076991747467e-06,1.0,9.118884206760668e-05
2015-08-04,0.00018441083380080672,0.0060702546536420795,0,0.9999926393309448,7.360669005943806e-06,7.360669005943806e-06,1.0,0.00018441083380080672
2015-08-05,0.0060515812864175,0.005419085791095443,0,0.9999887551034734,1.1244896664790983e-05,1.1244896664790983e-05,1.0,0.0060515812864175
2015-08-06,-0.01155299932380232,0.0061244864724052375,0,0.9999426353444075,5.736465603090508e-05,5.736465603090508e-05,1.0,-0.01155299932380232
2015-08-07,0.006556095554371013,0.006030686533004817,0,0.9999860473526728,1.3952647634919534e-05,1.3952647634919534e-05,1.0,0.006556095554371013
2015-08-10,0.008875177034082927,0.005923303911075726,0,0.9999827244910855,1.7275509006576522e-05,1.7275509006576522e-05,1.0,0.008875177034082927
2015-08-11,-0.009522069972927915,0.006313048249353525,0,0.9999650483037921,3.4951696082617e-05,3.4951696082617e-05,1.0,-0.009522069972927915
2015-08-12,-0.0008958829557568533,0.006317573219831123,0,0.9999903095009591,9.690499012470794e-06,9.690499012470794e-06,1.0,-0.0008958829557568533
2015-08-13,0.0009672910831298398,0.005916926136215744,0,0.9999925878675673,7.41213225168204e-06,7.41213225168204e-06,1.0,0.0009672910831298398
2015-08-14,0.0029141424125932866,0.00595247571872725,0,0.9999807238175672,1.9276182764931993e-05,1.9276182764931993e-05,1.0,0.0029141424125932866
2015-08-17,0.006273217218318145,0.006082549768360658,0,0.9997216651060258,0.0002783348935734072,0.0002783348935734072,1.0,0.006273217218318145
2015-08-18,-0.0005564676048237737,0.005950214440386502,0,0.9956132852783928,0.0043867147214952775,0.0043867147214952775,1.0,-0.0005564676048237737
2015-08-19,-0.0073692570244442614,0.006054419432851443,0,0.9042601017039337,0.09573989829628367,0.09573989829628367,1.0,-0.0073692570244442614
2015-08-20,-0.017801690261814596,0.007253147013062619,1,0.09035331533598202,0.9096466846637608,0.9096466846637608,0.3,-0.005340507078544379
2015-08-21,-0.028803340531905242,0.00953075137771577,1,3.8239554149224214e-07,0.9999996176048448,0.9999996176048448,0.3,-0.008641002159571573
2015-08-24,-0.03148616892280807,0.011536856557687726,1,4.908201447913261e-13,0.9999999999990905,0.9999999999990905,0.3,-0.00944585067684242
2015-08-25,-0.01175549178954107,0.011390214837557922,1,7.801554970960799e-08,0.999999921984457,0.999999921984457,0.3,-0.0035266475368623206
2015-08-26,0.03161259448792811,0.013789263201819005,1,3.5030265594325703e-15,1.0,1.0,0.3,0.009483778346378433
2015-08-27,0.02116963758836138,0.014778890035980673,1,3.689033878633179e-14,1.0,1.0,0.3,0.006350891276508413
2015-08-28,0.002390719202258243,0.014801776763263655,1,3.39962758935465e-12,0.999999999996362,0.999999999996362,0.3,0.0007172157606774729
2015-08-31,-0.006879822053172607,0.014841066335835713,1,1.0664652020605746e-12,0.9999999999990905,0.9999999999990905,0.3,-0.002063946615951782
2015-09-01,-0.02446754002721845,0.015653210153898988,1,9.778644016481985e-18,1.0,1.0,0.3,-0.007340262008165534
2015-09-02,0.017897113236009336,0.01623551884916389,1,1.6721955151159053e-16,1.0,1.0,0.3,0.005369133970802801
2015-09-03,0.00013074405717477348,0.016106933108596143,1,6.966448593695074e-15,1.0,1.0,0.3,3.922321715243204e-05
2015-09-04,-0.012082291569965342,0.0161227351833475,1,5.389849273198333e-16,1.0,1.0,0.3,-0.0036246874709896025
2015-09-08,0.02018052863563436,0.01674600567519458,1,4.5691772507967136e-18,1.0,1.0,0.3,0.006054158590690308
2015-09-09,-0.011156564752492834,0.01678651032175035,1,2.3444667329348453e-17,1.0,1.0,0.3,-0.00334696942574785
2015-09-10,0.004414670196052773,0.01685484709947269,1,1.4198503954106012e-16,1.0,1.0,0.3,0.0013244010588158318
2015-09-11,0.004229694793323727,0.01690303884387894,1,1.1072833356584583e-16,1.0,1.0,0.3,0.001268908437997118
2015-09-14,0.00034394795475827325,0.016872996626373434,1,1.3158716702972977e-16,1.0,1.0,0.3,0.00010318438642748197
2015-09-15,0.007492406648702126,0.016907333584827072,1,7.997677427835755e-17,1.0,1.0,0.3,0.0022477219946106376
2015-09-16,0.00761685143786904,0.017045451733610394,1,3.727841629996157e-17,1.0,1.0,0.3,0.0022850554313607117
2015-09-17,-0.0003660778216351995,0.016995067554305247,1,6.544075383735373e-17,1.0,1.0,0.3,-0.00010982334649055986
2015-09-18,-0.007779226941954007,0.016628746920667275,1,1.4552331518580738e-16,1.0,1.0,0.3,-0.002333768082586202
2015-09-21,0.004389388691637201,0.015296630539689538,1,3.3956801097051457e-13,1.0,1.0,0.3,0.0013168166074911602
2015-09-22,-0.00902905624207016,0.013523827519352691,1,1.4534365033752876e-10,0.9999999998544808,0.9999999998544808,0.3,-0.002708716872621048
2015-09-23,-0.0009514474121789871,0.013159798602746348,1,2.2930260121408804e-09,0.9999999977071639,0.9999999977071639,0.3,-0.00028543422365369614
2015-09-24,0.0013052972591997398,0.011229252476241158,1,1.3230492076281666e-06,0.9999986769507471,0.9999986769507471,0.3,0.00039158917775992193
2015-09-25,0.0008776270831895866,0.010172467632770592,1,1.8369143593629022e-05,0.9999816308568406,0.9999816308568406,0.3,0.000263288124956876
2015-09-28,-0.012520722510812167,0.010522873529659154,1,1.956723317504071e-05,0.9999804327667255,0.9999804327667255,0.3,-0.00375621675324365
2015-09-29,0.0017792040213024064,0.010438119774837395,1,0.004143529393644577,0.9958564706062537,0.9958564706062537,0.3,0.0005337612063907219
2015-09-30,0.012387121381486574,0.009134552201287824,1,0.07094679162936932,0.9290532083705617,0.9290532083705617,0.3,0.003716136414445972
2015-10-01,-0.00314700538028976,0.008316685992957776,0,0.4000071644748023,0.5999928355251656,0.5999928355251656,0.5333500504412803,-0.001678455478316524
2015-10-02,0.01165171973894692,0.008687369876724539,0,0.5300859913824063,0.469914008617323,0.469914008617323,0.8368673132262463,0.009750943392397729
2015-10-05,0.009894481274620165,0.00833052042518705,0,0.7847554811205618,0.2152445188792306,0.2152445188792306,1.0,0.009894481274620165
2015-10-06,-0.0005006048774925068,0.007168003875275009,0,0.9813918608707636,0.018608139128782793,0.018608139128782793,1.0,-0.0005006048774925068
2015-10-07,0.003323856151195227,0.006577514630293805,0,0.9988872104980494,0.0011127895017205814,0.0011127895017205814,1.0,0.003323856151195227
2015-10-08,0.0018447355127438998,0.006548179612125189,0,0.999929574231647,7.042576827486422e-05,7.042576827486422e-05,1.0,0.0018447355127438998
2015-10-09,0.0006987505310297134,0.006522291407225472,0,0.9999877752290185,1.2224770682316638e-05,1.2224770682316638e-05,1.0,0.0006987505310297134
2015-10-12,-0.00014298823843554651,0.006527605265701131,0,0.9999907245676675,9.275432746193433e-06,9.275432746193433e-06,1.0,-0.00014298823843554651
2015-10-13,-0.00190115857448916,0.0064061055442419254,0,0.9999902022043672,9.797795213804061e-06,9.797795213804061e-06,1.0,-0.00190115857448916
2015-10-14,-0.004968528699063687,0.006336735710812733,0,0.9999841026373716,1.5897362687710452e-05,1.5897362687710452e-05,1.0,-0.004968528699063687
2015-10-15,0.011828193748382487,0.006832275907357269,0,0.9999543728868365,4.562711336918576e-05,4.562711336918576e-05,1.0,0.011828193748382487
2015-10-16,0.006613132352720747,0.006618862622314919,0,0.999983661623223,1.6338377063599194e-05,1.6338377063599194e-05,1.0,0.006613132352720747
2015-10-19,0.00136680192918894,0.0065879764065712625,0,0.999990259635668,9.740364351282099e-06,9.740364351282099e-06,1.0,0.00136680192918894
2015-10-20,-0.003534191227502506,0.006229702382352701,0,0.999987836489106,1.2163511026352174e-05,1.2163511026352174e-05,1.0,-0.003534191227502506
2015-10-21,-0.0020309949935016754,0.006259359721081547,0,0.9999599512464359,4.0048753930600317e-05,4.0048753930600317e-05,1.0,-0.0020309949935016754
2015-10-22,0.017881080299936968,0.007221964996361495,0,0.9994298079355093,0.0005701920646173732,0.0005701920646173732,1.0,0.017881080299936968
2015-10-23,0.010455100811858414,0.007418691154044018,0,0.9998142430831843,0.00018575691643591292,0.00018575691643591292,1.0,0.010455100811858414
2015-10-26,0.0009144326616404602,0.00648407055713462,0,0.9999817400824252,1.825991730409158e-05,1.825991730409158e-05,1.0,0.0009144326616404602
2015-10-27,-0.0013075670243980733,0.006568896557655244,0,0.999989424224158,1.057577570790838e-05,1.057577570790838e-05,1.0,-0.0013075670243980733
2015-10-28,0.0070545079114098675,0.006294511811240964,0,0.9999876042815893,1.2395717992292817e-05,1.2395717992292817e-05,1.0,0.0070545079114098675
2015-10-29,-0.0037847755380557404,0.006330403371410541,0,0.9999883276385858,1.1672361141094125e-05,1.1672361141094125e-05,1.0,-0.0037847755380557404
2015-10-30,-0.0060018991218526935,0.00633063063309599,0,0.9999838187213265,1.6181278800691517e-05,1.6181278800691517e-05,1.0,-0.0060018991218526935
2015-11-02,0.008392367698779747,0.006245185495830226,0,0.999984711077111,1.5288922790427835e-05,1.5288922790427835e-05,1.0,0.008392367698779747
2015-11-03,-0.000506402975554507,0.006245322966143634,0,0.9999916318915866,8.36810860451357e-06,8.36810860451357e-06,1.0,-0.000506402975554507
2015-11-04,0.005373055619166812,0.006279552034106091,0,0.9999903331766961,9.666823751357957e-06,9.666823751357957e-06,1.0,0.005373055619166812
2015-11-05,-0.00017229788699845173,0.006305289439384646,0,0.9999915082040783,8.491796329476226e-06,8.491796329476226e-06,1.0,-0.00017229788699845173
2015-11-06,0.007080454177426107,0.006380416736396551,0,0.9999843625786822,1.563742102094643e-05,1.563742102094643e-05,1.0,0.007080454177426107
2015-11-09,-0.009250402587020427,0.006893167742363465,0,0.9999503967807937,4.960321880453368e-05,4.960321880453368e-05,1.0,-0.009250402587020427
2015-11-10,-0.005378331498007774,0.0070435973027766045,0,0.9999716767051973,2.832329485541693e-05,2.832329485541693e-05,1.0,-0.005378331498007774
2015-11-11,0.00022911866045432008,0.006866568555947591,0,0.9999788403603324,2.1159640026761182e-05,2.1159640026761182e-05,1.0,0.00022911866045432008
2015-11-12,-0.01020907090500094,0.0070170393337521215,0,0.9998717056054859,0.00012829439478320893,0.00012829439478320893,1.0,-0.01020907090500094
2015-11-13,-0.00926157261296714,0.007261234409966853,0,0.9997779605735584,0.0002220394263855541,0.0002220394263855541,1.0,-0.00926157261296714
2015-11-16,0.013410917825190447,0.007826113402465898,0,0.9995856686290827,0.0004143313713406962,0.0004143313713406962,1.0,0.013410917825190447
2015-11-17,-0.0013998178342692134,0.007775885151256601,0,0.9996913562318273,0.0003086437681900927,0.0003086437681900927,1.0,-0.0013998178342692134
2015-11-18,0.015149342086163552,0.008343058547346762,0,0.9991951431620807,0.0008048568382655998,0.0008048568382655998,1.0,0.015149342086163552
2015-11-19,0.00446446787379498,0.007488952345516962,0,0.9998791225492154,0.00012087745037396151,0.00012087745037396151,1.0,0.00446446787379498
2015-11-20,-0.00034926844673489334,0.007174012544415151,0,0.9999751085375702,2.489146244621737e-05,2.489146244621737e-05,1.0,-0.00034926844673489334
2015-11-23,-0.0014295346948430198,0.007189838322966396,0,0.9999826281963642,1.7371803794983515e-05,1.7371803794983515e-05,1.0,-0.0014295346948430198
2015-11-24,0.001416772178642537,0.007177489631642953,0,0.9999849490828069,1.5050916793188015e-05,1.5050916793188015e-05,1.0,0.001416772178642537
2015-11-25,0.0013488298615241126,0.007025129634014376,0,0.9999849789801767,1.5021019687037364e-05,1.5021019687037364e-05,1.0,0.0013488298615241126
2015-11-27,0.002266942020405353,0.006962907247708397,0,0.9999604879915758,3.951200808546852e-05,3.951200808546852e-05,1.0,0.002266942020405353
2015-11-30,-0.0031223839417258473,0.0068445218061486904,0,0.9996193759006267,0.00038062409942754376,0.00038062409942754376,1.0,-0.0031223839417258473
2015-12-01,0.010932749074681355,0.007012343961321239,0,0.995623606592183,0.004376393407417033,0.004376393407417033,1.0,0.010932749074681355
2015-12-02,-0.006184647840352086,0.007190495267107082,0,0.9793163214732001,0.02068367852668592,0.02068367852668592,1.0,-0.006184647840352086
