Date,MSFT_ret,MSFT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-07-10,0.0144959635052456,0.0097714311557004,0,0.9999414656910474,5.853430875539968e-05,5.853430875539968e-05,1.0,0.003012391949722865
2024-07-11,-0.0250839859406448,0.0116169793504841,0,0.9997415399683546,0.0002584600312584484,0.0002584600312584484,0.9998707699843707,-0.0026521974544464347
2024-07-12,-0.0025324550633953,0.0109707574048372,0,0.9999592177240406,4.078227633964001e-05,4.078227633964001e-05,0.9999796088618302,-0.006084429166161855
2024-07-15,0.0009035774212263,0.0109712166318211,0,0.9999734683396999,2.653166002908147e-05,2.653166002908147e-05,0.9999867341699855,-0.005338283743281254
2024-07-16,-0.009828762516304,0.0112499358723288,0,0.9999582730044764,4.172699519282039e-05,4.172699519282039e-05,0.9999791365024036,-0.0044091325187744345
2024-07-17,-0.013437452805707,0.0112902528682293,0,0.999944078808084,5.5921191529511186e-05,5.5921191529511186e-05,0.9999720394042353,-0.009995815780964956
2024-07-18,-0.0071276363209646,0.0113531498705471,0,0.9999617508004248,3.824919922710069e-05,3.824919922710069e-05,0.9999808754003865,-0.006404545857028915
2024-07-19,-0.0074303189082596,0.0114530306084107,0,0.9999463344587166,5.366554139280424e-05,5.366554139280424e-05,0.9999731672293035,-0.007384118626001775
2024-07-22,0.0132493586713595,0.0116798733399933,0,0.999760791544233,0.00023920845572237455,0.00023920845572237455,0.9998803957721388,-0.004914962375975135
2024-07-23,0.0043029022957576,0.0116937208799599,0,0.9979922360301576,0.002007763969624796,0.002007763969624796,0.9989961180151876,-0.002088629413562815
2024-07-24,-0.036513472964661,0.0140570091119458,0,0.9724076564822031,0.027592343518101817,0.027592343518101817,0.9862038282409491,-0.006703833445353616
2024-07-25,-0.0247857376389071,0.014843278214511,0,0.9760299967946128,0.023970003205470686,0.023970003205470686,0.9880149983972646,-0.010235453708942114
2024-07-26,0.0162862009203332,0.0154795299453069,0,0.9870738788482749,0.01292612115143337,0.01292612115143337,0.9935369394242833,-0.005492149743223555
2024-07-29,0.0034273201097053,0.0153601095604086,0,0.9953344112023526,0.004665588797754509,0.004665588797754509,0.9976672056011228,-0.007456557455554394
2024-07-30,-0.0089684035181039,0.0143380961485271,0,0.9982136088494667,0.0017863911502309239,0.0017863911502309239,0.9991068044248845,-0.010110818618326694
2024-07-31,-0.0108646840880337,0.0142407879161227,0,0.9987755239056293,0.0012244760947490044,0.0012244760947490044,0.9993877619526255,-0.004981060843001234
2024-08-01,-0.0029684430479495,0.0141265969072833,0,0.9982953552732418,0.0017046447268216339,0.0017046447268216339,0.9991476776365892,-0.0006176019248097139
2024-08-02,-0.0208825285853273,0.0137595363521557,0,0.9940860133367232,0.005913986663498774,0.005913986663498774,0.9970430066682506,-0.008051347825941814
2024-08-05,-0.0332019805927465,0.0149299699282901,0,0.9882233120762355,0.011776687923446803,0.011776687923446803,0.9941116560382766,-0.01537720796643217
2024-08-06,0.0112235707982053,0.0154643048946675,0,0.9950873810178449,0.0049126189825888,0.0049126189825888,0.9975436905087056,-0.011338813103170333
2024-08-07,-0.0029571313606422,0.0146597312339852,0,0.9986075702358073,0.0013924297640129828,0.0013924297640129828,0.9993037851179936,-0.009757302557692034
2024-08-08,0.0106351447473939,0.0146266214688569,0,0.9994061790007719,0.0005938209996067664,0.0005938209996067664,0.9997030895001966,-0.0070365849986233535
2024-08-09,0.0082354206623818,0.0149582452429485,0,0.9995640053504773,0.0004359946490849935,0.0004359946490849935,0.9997820026754576,-0.0012129951490815333
2024-08-12,0.001943774674981,0.0149835979149985,0,0.9994480154474197,0.0005519845528478717,0.0005519845528478717,1.0,0.005816155904463966
2024-08-13,0.0175439151896732,0.0157939924409674,0,0.9987179939211455,0.0012820060788279121,0.0012820060788279121,1.0,0.007080224782757547
2024-08-14,0.0068602847248328,0.0158155197919674,0,0.9987121588199351,0.001287841179642337,0.001287841179642337,1.0,0.009043707999852546
2024-08-15,0.0117544203102545,0.0161230037327429,0,0.9984909175267077,0.0015090824728605581,0.0015090824728605581,1.0,0.009267563112424668
2024-08-16,-0.0060988540859121,0.016102813543905,0,0.9986660426089685,0.0013339573913545137,0.0013339573913545137,1.0,0.0064007081627658865
2024-08-19,0.0072857474204321,0.0158571825473959,0,0.9990324823568806,0.000967517643264607,0.000967517643264607,1.0,0.007469102711856107
2024-08-20,0.0077275763369367,0.0159514375502054,0,0.9993386124085393,0.0006613875916546858,0.0006613875916546858,1.0,0.005505834941308806
2024-08-21,-0.0015549076803231,0.0137602147401821,0,0.9997915816281705,0.00020841837206087097,0.00020841837206087097,1.0,0.003822796460277626
2024-08-22,-0.0204607372593479,0.0133868519097421,0,0.9997084011890846,0.0002915988112748241,0.0002915988112748241,0.9998542005943626,-0.002620235053642854
