Date,KO,PEP
2021-03-17,44.4511604309082,115.43924713134766
2021-03-18,43.86992263793945,114.49755096435547
2021-03-19,44.07813262939453,116.19950103759766
2021-03-22,44.24296188354492,119.0505142211914
2021-03-23,44.58129119873047,120.4846420288086
2021-03-24,44.694068908691406,119.92306518554688
2021-03-25,45.1278190612793,120.63153076171875
2021-03-26,46.01267623901367,123.28378295898438
2021-03-29,46.71535873413086,125.1067123413086
2021-03-30,46.10810470581055,123.14553833007812
2021-03-31,45.72640609741211,122.203857421875
2021-04-01,45.552886962890625,122.0569839477539
2021-04-05,45.813148498535156,123.68122100830078
2021-04-06,46.142799377441406,124.12179565429688
2021-04-07,46.220882415771484,123.89720916748047
2021-04-08,46.08207321166992,123.14553833007812
2021-04-09,46.13412857055664,123.17149353027344
2021-04-12,46.28160095214844,123.56023406982422
2021-04-13,46.05604934692383,123.58615112304688
2021-04-14,46.04737854003906,122.77407836914062
2021-04-15,46.264259338378906,122.94685363769531
2021-04-16,46.56787872314453,124.5451431274414
2021-04-19,46.84548568725586,125.05487823486328
2021-04-20,46.992958068847656,125.8842544555664
2021-04-21,47.37466812133789,126.98146057128906
2021-04-22,47.22718811035156,126.19528198242188
2021-04-23,47.25321578979492,125.98792266845703
2021-04-26,46.5505256652832,123.85399627685547
2021-04-27,46.48112487792969,123.44795227050781
2021-04-28,46.489803314208984,122.53218078613281
2021-04-29,47.07103729248047,124.35506439208984
2021-04-30,46.82814025878906,124.5451431274414
2021-05-03,47.26188278198242,125.953369140625
2021-05-04,46.96693801879883,124.37236022949219
2021-05-05,46.84548568725586,124.3118667602539
2021-05-06,47.31394577026367,125.7546615600586
2021-05-07,47.28791046142578,125.7546615600586
2021-05-10,47.63492202758789,126.75682067871094
2021-05-11,47.123085021972656,125.83238220214844
2021-05-12,46.88018035888672,124.60563659667969
2021-05-13,47.28791046142578,126.45445251464844
2021-05-14,47.478763580322266,126.64450073242188
2021-05-17,47.400691986083984,126.28164672851562
2021-05-18,47.14044189453125,125.71147155761719
2021-05-19,46.992958068847656,125.64231872558594
2021-05-20,47.40937423706055,127.19742584228516
2021-05-21,47.38334274291992,127.08512878417969
2021-05-24,47.539485931396484,127.73307037353516
2021-05-25,47.530826568603516,128.1218719482422
2021-05-26,47.739013671875,128.1218719482422
2021-05-27,48.1380729675293,126.57540130615234
2021-05-28,47.964569091796875,127.81078338623047
2021-06-01,47.955894470214844,127.54303741455078
2021-06-02,48.1467399597168,128.052734375
2021-06-03,48.26820755004883,128.50961303710938
2021-06-04,48.7886962890625,128.65757751464844
2021-06-07,48.61520004272461,128.5792236328125
2021-06-08,48.27688217163086,127.3782958984375
2021-06-09,48.12940216064453,127.14332580566406
2021-06-10,48.50243377685547,128.44873046875
2021-06-11,48.719303131103516,128.5270538330078
2021-06-14,48.55323791503906,129.29283142089844
2021-06-15,48.43087387084961,129.30152893066406
2021-06-16,47.784080505371094,128.01353454589844
2021-06-17,48.028812408447266,129.2493133544922
2021-06-18,46.997432708740234,126.55152130126953
2021-06-21,47.51311492919922,127.54360961914062
2021-06-22,47.68793487548828,127.73507690429688
2021-06-23,47.30335235595703,126.05551147460938
2021-06-24,47.53934860229492,126.76911926269531
2021-06-25,47.4781608581543,127.4130630493164
2021-06-28,47.425724029541016,127.96133422851562
2021-06-29,47.07609939575195,127.87432098388672
2021-06-30,47.29460906982422,128.94473266601562
2021-07-01,47.16350173950195,128.97085571289062
2021-07-02,47.35580062866211,129.5886993408203
2021-07-06,47.09357452392578,129.7801971435547
2021-07-07,47.4781608581543,130.3545379638672
2021-07-08,47.31209182739258,130.41542053222656
2021-07-09,47.600521087646484,130.08474731445312
2021-07-12,47.618003845214844,130.11087036132812
2021-07-13,48.08999252319336,133.11322021484375
2021-07-14,49.17381286621094,134.48818969726562
2021-07-15,49.33114242553711,135.10609436035156
2021-07-16,49.29617691040039,135.6021728515625
2021-07-19,48.710567474365234,135.58473205566406
2021-07-20,48.7979736328125,135.6021728515625
2021-07-21,49.42728805541992,135.0973663330078
2021-07-22,49.35736083984375,135.05386352539062
2021-07-23,49.829345703125,136.78564453125
2021-07-26,49.873050689697266,136.68994140625
2021-07-27,50.047855377197266,137.44703674316406
2021-07-28,49.593353271484375,136.1852264404297
2021-07-29,49.86429977416992,136.4636993408203
2021-07-30,49.846824645996094,136.58551025390625
2021-08-02,49.7157096862793,136.03724670410156
2021-08-03,49.75067901611328,136.34182739257812
2021-08-04,49.03395462036133,134.06179809570312
2021-08-05,49.38357925415039,134.2880859375
2021-08-06,49.50594711303711,134.3054656982422
2021-08-09,49.51468276977539,134.3228759765625
2021-08-10,49.645790100097656,134.39248657226562
2021-08-11,49.58461380004883,134.92332458496094
2021-08-12,49.680755615234375,134.94944763183594
2021-08-13,50.02163314819336,136.21131896972656
2021-08-16,50.24013900756836,137.54278564453125
2021-08-17,50.06533432006836,137.41224670410156
2021-08-18,49.38357925415039,136.00245666503906
2021-08-19,49.698238372802734,138.29122924804688
2021-08-20,49.50594711303711,137.80384826660156
2021-08-23,49.33114242553711,137.36871337890625
2021-08-24,48.955299377441406,135.66302490234375
2021-08-25,49.00774002075195,135.0625762939453
2021-08-26,48.544498443603516,134.56651306152344
2021-08-27,48.640647888183594,134.8363037109375
2021-08-30,49.103885650634766,135.75880432128906
2021-08-31,49.21751403808594,136.09817504882812
2021-09-01,49.54963684082031,137.4209442138672
2021-09-02,49.61956787109375,137.521728515625
2021-09-03,49.58461380004883,137.64437866210938
2021-09-07,48.658119201660156,135.40127563476562
2021-09-08,49.31365203857422,137.32017517089844
2021-09-09,48.82419204711914,136.4527130126953
2021-09-10,48.605682373046875,136.21620178222656
2021-09-13,49.00774002075195,136.47901916503906
2021-09-14,49.04296112060547,135.94451904296875
2021-09-15,49.21029281616211,136.7068328857422
2021-09-16,48.74354934692383,136.3037872314453
2021-09-17,47.942169189453125,135.05081176757812
2021-09-20,47.60751724243164,134.59515380859375
